 	avmm20
340 	0.158331353002659
341 	0.157332458881019
342 	0.156333564759379
343 	0.155334670637739
344 	0.145140525415351
345 	0.133821484154825
346 	0.122502442894299
347 	0.111183401633773
348 	0.0998643603732469
349 	0.0885453191127208
350 	0.0797597896481459
351 	0.0729090231600203
352 	0.0660582566718947
353 	0.0592074901837691
354 	0.0523567236956434
355 	0.0455059572075178
356 	0.0398151283837306
357 	0.0376041125529586
358 	0.0353930967221867
359 	0.0331820808914147
360 	0.0309710650606427
361 	0.0287600492298707
362 	0.0265490333990987
363 	0.0268601272220253
364 	0.0273350641640952
365 	0.0278100011061651
366 	0.0282849380482349
367 	0.0287598749903048
368 	0.0292348119323747
369 	0.0332955253744656
370 	0.0394262612124676
371 	0.0455569970504696
372 	0.0516877328884716
373 	0.0578184687264737
374 	0.0639492045644757
375 	0.0726098416641747
376 	0.0862925215669443
377 	0.099975201469714
378 	0.113657881372484
379 	0.127340561275253
380 	0.141023241178023
381 	0.153827977914782
382 	0.146607249102994
383 	0.139386520291206
384 	0.132165791479418
385 	0.12494506266763
386 	0.117724333855842
387 	0.110503605044054
388 	0.108782349355053
389 	0.108845690904572
390 	0.108909032454092
391 	0.108972374003611
392 	0.109035715553131
393 	0.109099057102651
394 	0.113482646905829
395 	0.122660436247878
396 	0.131838225589927
397 	0.141016014931976
398 	0.150193804274025
399 	0.159371593616073
400 	0.165056522471183
401 	0.156770009378533
402 	0.148483496285884
403 	0.140196983193235
404 	0.131910470100585
405 	0.123623957007936
406 	0.115337443915286
407 	0.108816483976453
408 	0.102424341220515
409 	0.0960321984645781
410 	0.0896400557086408
411 	0.0832479129527035
412 	0.0768557701967662
413 	0.0751760876149636
414 	0.0758174675069885
415 	0.0764588473990134
416 	0.0771002272910382
417 	0.0777416071830631
418 	0.078382987075088
419 	0.0783952107629243
420 	0.0775168896786483
421 	0.0766385685943724
422 	0.0757602475100964
423 	0.0748819264258204
424 	0.0740036053415444
425 	0.0736619324242455
426 	0.0760360244731638
427 	0.0784101165220821
428 	0.0807842085710004
429 	0.0831583006199186
430 	0.0855323926688369
431 	0.0879064847177552
432 	0.0921174198839848
433 	0.0964859127117427
434 	0.100854405539501
435 	0.105222898367259
436 	0.109591391195016
437 	0.113959884022774
438 	0.119469706392637
439 	0.125506809662068
440 	0.1315439129315
441 	0.137581016200931
442 	0.143618119470363
443 	0.149655222739794
444 	0.151646430755679
445 	0.148752197924565
446 	0.145857965093451
447 	0.142963732262337
448 	0.140069499431223
449 	0.137175266600109
450 	0.13426079173832
451 	0.131278165760152
452 	0.128295539781983
453 	0.125312913803815
454 	0.122330287825647
455 	0.119347661847478
456 	0.116311444003978
457 	0.107969631492574
458 	0.0996278189811705
459 	0.0912860064697669
460 	0.0829441939583633
461 	0.0746023814469598
462 	0.0662605689355562
463 	0.064668480797035
464 	0.0647849695047823
465 	0.0649014582125295
466 	0.0650179469202768
467 	0.0651344356280241
468 	0.0652509243357713
469 	0.0700442762924029
470 	0.0780608718394819
471 	0.086077467386561
472 	0.09409406293364
473 	0.102110658480719
474 	0.110127254027798
475 	0.117377889874431
476 	0.123445478550147
477 	0.129513067225863
478 	0.135580655901579
479 	0.141648244577294
480 	0.14771583325301
481 	0.151861167744312
482 	0.148269187654128
483 	0.144677207563945
484 	0.141085227473761
485 	0.137493247383578
486 	0.133901267293394
487 	0.130265824335624
488 	0.12305193861322
489 	0.115838052890816
490 	0.108624167168412
491 	0.101410281446008
492 	0.0941963957236039
493 	0.0869825100011998
494 	0.0814251438044498
495 	0.0762022671273032
496 	0.0709793904501565
497 	0.0657565137730098
498 	0.0605336370958632
499 	0.0553107604187165
500 	0.0539851264605383
501 	0.0546941260679709
502 	0.0554031256754035
503 	0.0561121252828361
504 	0.0568211248902687
505 	0.0575301244977013
506 	0.0591417826058079
507 	0.0616967096174819
508 	0.0642516366291559
509 	0.0668065636408299
510 	0.0693614906525039
511 	0.0719164176641779
512 	0.0741919465138482
513 	0.0758950498608768
514 	0.0775981532079054
515 	0.079301256554934
516 	0.0810043599019626
517 	0.0827074632489912
518 	0.0845310534106937
519 	0.0869346614941984
520 	0.0893382695777032
521 	0.091741877661208
522 	0.0941454857447127
523 	0.0965490938282175
524 	0.0989272029803713
525 	0.100222161874706
526 	0.101517120769042
527 	0.102812079663377
528 	0.104107038557712
529 	0.105401997452047
530 	0.106696956346382
531 	0.104230651093583
532 	0.10125629767562
533 	0.0982819442576566
534 	0.0953075908396936
535 	0.0923332374217306
536 	0.0893588840037677
537 	0.0862808229116159
538 	0.0831672645618559
539 	0.0800537062120959
540 	0.0769401478623359
541 	0.0738265895125759
542 	0.070713031162816
543 	0.0699055775452404
544 	0.0705417829876501
545 	0.0711779884300598
546 	0.0718141938724696
547 	0.0724503993148793
548 	0.073086604757289
549 	0.0732835660227875
550 	0.0730251804735246
551 	0.0727667949242617
552 	0.0725084093749987
553 	0.0722500238257358
554 	0.0719916382764729
555 	0.0712845897868671
556 	0.0698265707072757
557 	0.0683685516276843
558 	0.0669105325480928
559 	0.0654525134685014
560 	0.06399449438891
561 	0.0634722154033241
562 	0.0655586663767836
563 	0.0676451173502431
564 	0.0697315683237027
565 	0.0718180192971622
566 	0.0739044702706218
567 	0.0756993140083804
568 	0.0759632197587092
569 	0.076227125509038
570 	0.0764910312593668
571 	0.0767549370096956
572 	0.0770188427600244
573 	0.0774914923147163
574 	0.0811222336192876
575 	0.0847529749238589
576 	0.0883837162284302
577 	0.0920144575330016
578 	0.0956451988375729
579 	0.0992759401421442
580 	0.0965990304984864
581 	0.0937270388667393
582 	0.0908550472349921
583 	0.0879830556032449
584 	0.0851110639714978
585 	0.0822390723397506
586 	0.0765253900354736
587 	0.0704460725882298
588 	0.064366755140986
589 	0.0582874376937422
590 	0.0522081202464984
591 	0.0461288027992546
592 	0.0453517312444616
593 	0.0458427308882347
594 	0.0463337305320079
595 	0.046824730175781
596 	0.0473157298195542
597 	0.0478067294633273
598 	0.0525438971567161
599 	0.0588119961877213
600 	0.0650800952187265
601 	0.0713481942497317
602 	0.0776162932807369
603 	0.0838843923117421
604 	0.093247940446581
605 	0.104136112766891
606 	0.1150242850872
607 	0.12591245740751
608 	0.136800629727819
609 	0.147688802048129
610 	0.158452588237583
611 	0.16913718260232
612 	0.179821776967056
613 	0.190506371331793
614 	0.201190965696529
615 	0.211875560061266
616 	0.217106711032168
617 	0.218018109350606
618 	0.218929507669044
619 	0.219840905987482
620 	0.22075230430592
621 	0.221663702624358
622 	0.217026260730547
623 	0.207100080509436
624 	0.197173900288324
625 	0.187247720067212
626 	0.1773215398461
627 	0.167395359624989
628 	0.167206152505791
629 	0.17786553909634
630 	0.188524925686888
631 	0.199184312277437
632 	0.209843698867986
633 	0.220503085458534
634 	0.231729942980578
635 	0.243679036233617
636 	0.255628129486656
637 	0.267577222739695
638 	0.279526315992734
639 	0.291475409245773
640 	0.308382774230285
641 	0.332308369250167
642 	0.356233964270049
643 	0.380159559289931
644 	0.404085154309813
645 	0.428010749329696
646 	0.442974009218442
647 	0.444152560758286
648 	0.44533111229813
649 	0.446509663837974
650 	0.447688215377817
651 	0.448866766917661
652 	0.440023356647769
653 	0.414828324477782
654 	0.389633292307795
655 	0.364438260137808
656 	0.339243227967821
657 	0.314048195797833
658 	0.292593295697901
659 	0.277398616656403
660 	0.262203937614905
661 	0.247009258573407
662 	0.231814579531908
663 	0.21661990049041
664 	0.205072724691485
665 	0.199630728116758
666 	0.194188731542032
667 	0.188746734967306
668 	0.183304738392579
669 	0.177862741817853
670 	0.178474534102753
671 	0.188963560842833
672 	0.199452587582913
673 	0.209941614322993
674 	0.220430641063073
675 	0.230919667803153
676 	0.237230640133573
677 	0.237088485169684
678 	0.236946330205795
679 	0.236804175241906
680 	0.236662020278017
681 	0.236519865314128
682 	0.22837615100994
683 	0.208859760355256
684 	0.189343369700571
685 	0.169826979045887
686 	0.150310588391202
687 	0.130794197736518
688 	0.115684882358557
689 	0.106207387550626
690 	0.096729892742694
691 	0.0872523979347623
692 	0.0777749031268307
693 	0.068297408318899
694 	0.0644268175069904
695 	0.0668283565889386
696 	0.0692298956708868
697 	0.071631434752835
698 	0.0740329738347832
699 	0.0764345129167314
700 	0.0782969891178973
701 	0.0796436106249288
702 	0.0809902321319604
703 	0.0823368536389919
704 	0.0836834751460235
705 	0.085030096653055
706 	0.0835065343149556
707 	0.0797002225273176
708 	0.0758939107396797
709 	0.0720875989520418
710 	0.0682812871644039
711 	0.064474975376766
712 	0.0605055832532991
713 	0.0564319266528267
714 	0.0523582700523544
715 	0.0482846134518821
716 	0.0442109568514098
717 	0.0401373002509375
718 	0.0412548894505243
719 	0.0449409425661345
720 	0.0486269956817447
721 	0.052313048797355
722 	0.0559991019129652
723 	0.0596851550285754
724 	0.0687199080740019
725 	0.0796831039512667
726 	0.0906462998285315
727 	0.101609495705796
728 	0.112572691583061
729 	0.123535887460326
730 	0.132149982146079
731 	0.140205874568502
732 	0.148261766990925
733 	0.156317659413348
734 	0.164373551835771
735 	0.172429444258194
736 	0.171038581134749
737 	0.168444241825639
738 	0.16584990251653
739 	0.16325556320742
740 	0.160661223898311
741 	0.158066884589201
742 	0.162129157551873
743 	0.166369122423237
744 	0.170609087294601
745 	0.174849052165965
746 	0.179089017037329
747 	0.18293972487855
748 	0.181281855959865
749 	0.17962398704118
750 	0.177966118122495
751 	0.17630824920381
752 	0.174650380285125
753 	0.172650016770033
754 	0.168928927391062
755 	0.165207838012092
756 	0.161486748633122
757 	0.157765659254151
758 	0.154044569875181
759 	0.149464692818599
760 	0.142586295801354
761 	0.135707898784109
762 	0.128829501766863
763 	0.121951104749618
764 	0.115072707732373
765 	0.109405558903536
766 	0.105673261076961
767 	0.101940963250386
768 	0.0982086654238116
769 	0.094476367597237
770 	0.0907440697706623
771 	0.0856481829709526
772 	0.0792157089599521
773 	0.0727832349489516
774 	0.0663507609379511
775 	0.0599182869269505
776 	0.05348581291595
777 	0.0505377420052694
778 	0.0496273014337619
779 	0.0487168608622543
780 	0.0478064202907468
781 	0.0468959797192392
782 	0.0459855391477317
783 	0.0477057750364111
784 	0.0502386282609597
785 	0.0527714814855084
786 	0.055304334710057
787 	0.0578371879346056
788 	0.0603700411591543
789 	0.0629622135786796
790 	0.0655606853817423
791 	0.068159157184805
792 	0.0707576289878677
793 	0.0733561007909304
794 	0.0761434570349643
795 	0.0824455453276539
796 	0.0887476336203435
797 	0.0950497219130331
798 	0.101351810205723
799 	0.107653898498412
800 	0.113730473179671
801 	0.118932495075138
802 	0.124134516970604
803 	0.129336538866071
804 	0.134538560761538
805 	0.139740582657004
806 	0.141870730626833
807 	0.138656659575348
808 	0.135442588523863
809 	0.132228517472378
810 	0.129014446420893
811 	0.125800375369408
812 	0.119949921024187
813 	0.11178024227771
814 	0.103610563531232
815 	0.0954408847847552
816 	0.087271206038278
817 	0.0791015272918009
818 	0.0738279500697071
819 	0.0697603981283054
820 	0.0656928461869038
821 	0.0616252942455021
822 	0.0575577423041005
823 	0.0534901903626988
824 	0.0546777372018174
825 	0.0565347611121863
826 	0.0583917850225553
827 	0.0602488089329243
828 	0.0621058328432933
829 	0.0646124020232455
830 	0.075130029528053
831 	0.0856476570328604
832 	0.0961652845376679
833 	0.106682912042475
834 	0.117200539547283
835 	0.127515013241554
836 	0.13727742211983
837 	0.147039830998107
838 	0.156802239876384
839 	0.166564648754661
840 	0.176327057632938
841 	0.17487951152426
842 	0.160790952345189
843 	0.146702393166118
844 	0.132613833987047
845 	0.118525274807976
846 	0.104436715628905
847 	0.0985526150768532
848 	0.0965650273240647
849 	0.0945774395712762
850 	0.0925898518184878
851 	0.0906022640656993
852 	0.0886146763129108
853 	0.0897923063664206
854 	0.0913491954403938
855 	0.092906084514367
856 	0.0944629735883402
857 	0.0960198626623134
858 	0.0972251373425256
859 	0.0957245099490112
860 	0.0942238825554968
861 	0.0927232551619824
862 	0.0912226277684681
863 	0.0897220003749537
864 	0.0889846263796179
865 	0.0897027588645293
866 	0.0904208913494407
867 	0.0911390238343521
868 	0.0918571563192635
869 	0.0925752888041749
870 	0.0921006358067206
871 	0.0907622415978982
872 	0.0894238473890758
873 	0.0880854531802534
874 	0.086747058971431
875 	0.0854086647626087
876 	0.083637648543334
877 	0.0817735896802562
878 	0.0799095308171783
879 	0.0780454719541004
880 	0.0761814130910226
881 	0.0745303988411731
882 	0.0756252929396009
883 	0.0767201870380286
884 	0.0778150811364564
885 	0.0789099752348841
886 	0.0800048693333119
887 	0.0816487591019015
888 	0.0844174204874083
889 	0.087186081872915
890 	0.0899547432584218
891 	0.0927234046439286
892 	0.0954920660294353
893 	0.097965404098577
894 	0.100235208530764
895 	0.102505012962952
896 	0.104774817395139
897 	0.107044621827326
898 	0.109314426259514
899 	0.10713233334293
900 	0.104237523681415
901 	0.1013427140199
902 	0.0984479043583848
903 	0.0955530946968697
904 	0.0924523752477252
905 	0.088076200207581
906 	0.0837000251674367
907 	0.0793238501272925
908 	0.0749476750871482
909 	0.070571500047004
910 	0.0680070301709597
911 	0.0679037446687875
912 	0.0678004591666152
913 	0.0676971736644429
914 	0.0675938881622706
915 	0.0674906026600984
916 	0.0683554630140934
917 	0.0696062276604068
918 	0.0708569923067201
919 	0.0721077569530335
920 	0.0733585215993469
921 	0.0745939217810562
922 	0.074662804534753
923 	0.0747316872884498
924 	0.0748005700421466
925 	0.0748694527958434
926 	0.0749383355495401
927 	0.0749437362511207
928 	0.0748129899101122
929 	0.0746822435691038
930 	0.0745514972280954
931 	0.074420750887087
932 	0.0742900045460786
933 	0.073160160131778
934 	0.071443543833163
935 	0.0697269275345481
936 	0.0680103112359331
937 	0.0662936949373181
938 	0.0645770786387031
939 	0.0657951488981563
940 	0.0671709315016155
941 	0.0685467141050747
942 	0.0699224967085339
943 	0.0712982793119931
944 	0.0733905225529997
945 	0.0773621770316314
946 	0.081333831510263
947 	0.0853054859888947
948 	0.0892771404675264
949 	0.0932487949461581
950 	0.100125295063379
951 	0.108866811017527
952 	0.117608326971675
953 	0.126349842925822
954 	0.13509135887997
955 	0.143832874834118
956 	0.146211902971753
957 	0.148249006052864
958 	0.150286109133975
959 	0.152323212215086
960 	0.154360315296196
961 	0.152905569983768
962 	0.143145887951571
963 	0.133386205919375
964 	0.123626523887179
965 	0.113866841854982
966 	0.104107159822786
967 	0.100437020957088
968 	0.1000314758934
969 	0.0996259308297122
970 	0.0992203857660242
971 	0.0988148407023361
972 	0.0984486767854068
973 	0.101324893951629
974 	0.104201111117851
975 	0.107077328284073
976 	0.109953545450295
977 	0.112829762616517
978 	0.113664374189361
979 	0.111182046491071
980 	0.108699718792782
981 	0.106217391094492
982 	0.103735063396203
983 	0.101252735697913
984 	0.0980194858623337
985 	0.0945438749136605
986 	0.0910682639649872
987 	0.087592653016314
988 	0.0841170420676408
989 	0.0808743188160841
990 	0.0790741589258029
991 	0.0772739990355218
992 	0.0754738391452407
993 	0.0736736792549595
994 	0.0718735193646784
995 	0.0704859283309589
996 	0.0694656717612101
997 	0.0684454151914614
998 	0.0674251586217126
999 	0.0664049020519638
1000 	0.0653846454822151
1001 	0.0653927470340617
1002 	0.0654830283926016
1003 	0.0655733097511415
1004 	0.0656635911096814
1005 	0.0657538724682213
1006 	0.0661088557743019
1007 	0.0670012642466013
1008 	0.0678936727189007
1009 	0.0687860811912001
1010 	0.0696784896634995
1011 	0.0705708981357989
1012 	0.0715553499671542
1013 	0.0725719734989085
1014 	0.0735885970306627
1015 	0.0746052205624168
1016 	0.0756218440941711
1017 	0.076382148009919
1018 	0.0757866984850299
1019 	0.0751912489601409
1020 	0.0745957994352518
1021 	0.0740003499103627
1022 	0.0734049003854736
1023 	0.0732794142837008
1024 	0.0734886966477094
1025 	0.073697979011718
1026 	0.0739072613757266
1027 	0.0741165437397352
1028 	0.0743331467285949
1029 	0.0749730540838461
1030 	0.0756129614390973
1031 	0.0762528687943485
1032 	0.0768927761495997
1033 	0.0775326835048509
1034 	0.0775581118119498
1035 	0.0768534260640234
1036 	0.076148740316097
1037 	0.0754440545681706
1038 	0.0747393688202442
1039 	0.0740346830723178
1040 	0.0767679816356812
1041 	0.0798663758781197
1042 	0.0829647701205582
1043 	0.0860631643629967
1044 	0.0891615586054352
1045 	0.0903487799764307
1046 	0.088108702510927
1047 	0.0858686250454233
1048 	0.0836285475799196
1049 	0.0813884701144159
1050 	0.0791483926489122
1051 	0.0779850646581294
1052 	0.0770596996159724
1053 	0.0761343345738155
1054 	0.0752089695316585
1055 	0.0742836044895015
1056 	0.0741820809779484
1057 	0.0761272439169891
1058 	0.0780724068560299
1059 	0.0800175697950707
1060 	0.0819627327341115
1061 	0.0839078956731522
1062 	0.0836353438786896
1063 	0.0826739344278172
1064 	0.0817125249769449
1065 	0.0807511155260726
1066 	0.0797897060752002
1067 	0.0789436539819013
1068 	0.078451176878888
1069 	0.0779586997758746
1070 	0.0774662226728613
1071 	0.076973745569848
1072 	0.0764812684668347
1073 	0.0811099043374234
1074 	0.0875754611659337
1075 	0.094041017994444
1076 	0.100506574822954
1077 	0.106972131651465
1078 	0.111192811210989
1079 	0.108064875436991
1080 	0.104936939662993
1081 	0.101809003888995
1082 	0.0986810681149968
1083 	0.0955531323409989
1084 	0.0955649693857582
1085 	0.0966914683255232
1086 	0.0978179672652881
1087 	0.0989444662050531
1088 	0.100070965144818
1089 	0.102975546047383
1090 	0.111214372838346
1091 	0.11945319962931
1092 	0.127692026420274
1093 	0.135930853211238
1094 	0.144169680002201
1095 	0.141136112325829
1096 	0.134716428756148
1097 	0.128296745186467
1098 	0.121877061616785
1099 	0.115457378047104
1100 	0.10784186676538
1101 	0.0973822247090696
1102 	0.0869225826527587
1103 	0.0764629405964478
1104 	0.0660032985401369
1105 	0.055543656483826
1106 	0.0559351657763287
1107 	0.0585649704616514
1108 	0.0611947751469741
1109 	0.0638245798322968
1110 	0.0664543845176195
1111 	0.0713056372880574
1112 	0.0799393557169367
1113 	0.0885730741458159
1114 	0.0972067925746952
1115 	0.105840511003574
1116 	0.114474229432454
1117 	0.121533699842613
1118 	0.128454417162983
1119 	0.135375134483352
1120 	0.142295851803722
1121 	0.149216569124092
1122 	0.156951858787006
1123 	0.165591083159157
1124 	0.174230307531308
1125 	0.18286953190346
1126 	0.191508756275611
1127 	0.199661463393475
1128 	0.195151572784924
1129 	0.190641682176374
1130 	0.186131791567823
1131 	0.181621900959272
1132 	0.177112010350721
1133 	0.173827903493482
1134 	0.171334104581167
1135 	0.168840305668853
1136 	0.166346506756539
1137 	0.163852707844225
1138 	0.162801522141961
1139 	0.168105632473167
1140 	0.173409742804374
1141 	0.17871385313558
1142 	0.184017963466786
1143 	0.189322073797992
1144 	0.185290000720206
1145 	0.17846919753324
1146 	0.171648394346275
1147 	0.164827591159309
1148 	0.158006787972344
1149 	0.150385523567621
1150 	0.141359593059012
1151 	0.132333662550403
1152 	0.123307732041794
1153 	0.114281801533185
1154 	0.105255871024576
1155 	0.101276794527724
1156 	0.0974916262327781
1157 	0.0937064579378318
1158 	0.0899212896428855
1159 	0.0861361213479393
1160 	0.082612749200886
1161 	0.0792868723934713
1162 	0.0759609955860566
1163 	0.0726351187786418
1164 	0.0693092419712271
1165 	0.0659743395328505
1166 	0.0625994103832513
1167 	0.0592244812336521
1168 	0.0558495520840529
1169 	0.0524746229344537
1170 	0.0490996937848545
1171 	0.049154524727355
1172 	0.0500348810518247
1173 	0.0509152373762943
1174 	0.051795593700764
1175 	0.0526759500252336
1176 	0.0541565615374144
1177 	0.0564168148451281
1178 	0.0586770681528418
1179 	0.0609373214605556
1180 	0.0631975747682693
1181 	0.0653642801437935
1182 	0.0663252566155388
1183 	0.0672862330872842
1184 	0.0682472095590295
1185 	0.0692081860307748
1186 	0.0701691625025202
1187 	0.0698329439225756
1188 	0.0689821954617929
1189 	0.0681314470010102
1190 	0.0672806985402274
1191 	0.0664299500794447
1192 	0.06657529458028
1193 	0.0684313204717205
1194 	0.070287346363161
1195 	0.0721433722546015
1196 	0.073999398146042
1197 	0.0760355188006633
1198 	0.0845617211061951
1199 	0.093087923411727
1200 	0.101614125717259
1201 	0.110140328022791
1202 	0.118666530328323
1203 	0.125275269874753
1204 	0.131034570652001
1205 	0.136793871429248
1206 	0.142553172206496
1207 	0.148312472983744
1208 	0.151157386982301
1209 	0.148975579370746
1210 	0.146793771759191
1211 	0.144611964147636
1212 	0.142430156536081
1213 	0.140173348670488
1214 	0.136460923629586
1215 	0.132748498588684
1216 	0.129036073547782
1217 	0.12532364850688
1218 	0.121611223465978
1219 	0.119289784104974
1220 	0.117462163508378
1221 	0.115634542911781
1222 	0.113806922315185
1223 	0.111979301718588
1224 	0.109839245868509
1225 	0.107291728374487
1226 	0.104744210880464
1227 	0.102196693386442
1228 	0.0996491758924196
1229 	0.0966614391650677
1230 	0.0909239272266267
1231 	0.0851864152881857
1232 	0.0794489033497446
1233 	0.0737113914113036
1234 	0.0679738794728626
1235 	0.0678394293729258
1236 	0.0687015191288366
1237 	0.0695636088847474
1238 	0.0704256986406582
1239 	0.0712877883965689
1240 	0.0758923394135759
1241 	0.0833432694178955
1242 	0.0907941994222151
1243 	0.0982451294265348
1244 	0.105696059430854
1245 	0.112517330652238
1246 	0.117833824104231
1247 	0.123150317556224
1248 	0.128466811008217
1249 	0.13378330446021
1250 	0.138744718080545
1251 	0.13181707940637
1252 	0.124889440732195
1253 	0.11796180205802
1254 	0.111034163383845
1255 	0.10410652470967
1256 	0.0970861516141829
1257 	0.0900380786266159
1258 	0.0829900056390489
1259 	0.0759419326514818
1260 	0.0688938596639148
1261 	0.0652885874649524
1262 	0.0648740420084154
1263 	0.0644594965518783
1264 	0.0640449510953413
1265 	0.0636304056388043
1266 	0.0639711134323024
1267 	0.0662929927947323
1268 	0.0686148721571623
1269 	0.0709367515195923
1270 	0.0732586308820222
1271 	0.0755027057164172
1272 	0.0758794718779707
1273 	0.0762562380395242
1274 	0.0766330042010776
1275 	0.0770097703626311
1276 	0.0773865365241846
1277 	0.0779382212869585
1278 	0.0785304044450889
1279 	0.0791225876032192
1280 	0.0797147707613496
1281 	0.08030695391948
1282 	0.0821874263752974
1283 	0.0849594560608174
1284 	0.0877314857463373
1285 	0.0905035154318573
1286 	0.0932755451173773
1287 	0.0943109772845698
1288 	0.0924888336411802
1289 	0.0906666899977906
1290 	0.0888445463544011
1291 	0.0870224027110115
1292 	0.0843303771243985
1293 	0.0774800141560181
1294 	0.0706296511876377
1295 	0.0637792882192573
1296 	0.0569289252508769
1297 	0.0500785622824965
1298 	0.0484523159932478
1299 	0.0469600214137209
1300 	0.045467726834194
1301 	0.0439754322546672
1302 	0.0424831376751403
1303 	0.0466488453771613
1304 	0.052364197016166
1305 	0.0580795486551707
1306 	0.0637949002941755
1307 	0.0695102519331802
1308 	0.0758090879877081
1309 	0.0824920754733516
1310 	0.0891750629589951
1311 	0.0958580504446386
1312 	0.102541037930282
1313 	0.103692928519384
1314 	0.0974527924149818
1315 	0.0912126563105791
1316 	0.0849725202061764
1317 	0.0787323841017737
1318 	0.0740677357026986
1319 	0.0738639509597053
1320 	0.0736601662167119
1321 	0.0734563814737185
1322 	0.0732525967307252
1323 	0.0743176221466085
1324 	0.0866763142241623
1325 	0.0990350063017161
1326 	0.11139369837927
1327 	0.123752390456824
1328 	0.136111082534377
1329 	0.148875117133997
1330 	0.161660935156826
1331 	0.174446753179654
1332 	0.187232571202483
1333 	0.200018389225312
1334 	0.201637854483051
1335 	0.200552426834963
1336 	0.199466999186875
1337 	0.198381571538787
1338 	0.197296143890699
1339 	0.187898955736574
1340 	0.174389371876175
1341 	0.160879788015776
1342 	0.147370204155376
1343 	0.133860620294977
1344 	0.122915176422279
1345 	0.114153999946511
1346 	0.105392823470744
1347 	0.096631646994976
1348 	0.0878704705192083
1349 	0.0823720654578221
1350 	0.0813979329304569
1351 	0.0804238004030918
1352 	0.0794496678757266
1353 	0.0784755353483615
1354 	0.0824480730665985
1355 	0.0976395295771468
1356 	0.112830986087695
1357 	0.128022442598243
1358 	0.143213899108792
1359 	0.159451555843074
1360 	0.179874013472289
1361 	0.200296471101504
1362 	0.22071892873072
1363 	0.241141386359935
1364 	0.259364968789131
1365 	0.258229826418173
1366 	0.257094684047215
1367 	0.255959541676257
1368 	0.254824399305299
1369 	0.253656399351493
1370 	0.249783125076588
1371 	0.245909850801683
1372 	0.242036576526778
1373 	0.238163302251873
1374 	0.234290027976968
1375 	0.232432923889391
1376 	0.230727574547096
1377 	0.229022225204802
1378 	0.227316875862507
1379 	0.225611526520212
1380 	0.217392510541191
1381 	0.208068837647169
