 	sdma10
334 	0.00972795384747615
335 	0.0100309762576433
336 	0.0105039889061463
337 	0.0103753703329844
338 	0.00993442325319156
339 	0.00977703205927638
340 	0.00991670716973467
341 	0.0103414187121497
342 	0.0110182546511377
343 	0.0113485968865699
344 	0.0103574968766892
345 	0.00961595731518941
346 	0.00918462475578719
347 	0.00910767983637155
348 	0.00939383496657435
349 	0.0100120048959625
350 	0.0086841906781534
351 	0.0075953700644449
352 	0.00699092249154449
353 	0.00699751529725211
354 	0.00761356129372777
355 	0.00871069934029409
356 	0.00875376957649614
357 	0.00840753056131796
358 	0.00842395553738077
359 	0.00880101426354981
360 	0.00949584359884959
361 	0.0104452193684759
362 	0.0103501039119393
363 	0.00819705892302581
364 	0.00613223115686016
365 	0.00428510243853855
366 	0.00307657387858062
367 	0.00330361479684802
368 	0.00450089862771636
369 	0.00305063570314609
370 	0.00251581307370554
371 	0.00336554603928294
372 	0.00492941501148218
373 	0.00672651559579743
374 	0.00861205778300247
375 	0.00868788876853418
376 	0.00854678612725063
377 	0.00870387364146693
378 	0.00914379576759012
379 	0.00982864726823038
380 	0.0107115514571094
381 	0.0108490689768548
382 	0.0103242514047409
383 	0.0100149704951945
384 	0.00994136301110251
385 	0.0101085785630325
386 	0.0105051235194576
387 	0.0107105031377684
388 	0.00999806954473343
389 	0.00970129364347086
390 	0.00985778822407505
391 	0.010447203719796
392 	0.0114026018536766
393 	0.0126412728426516
394 	0.0111980973649975
395 	0.0102080450977925
396 	0.00988396288347389
397 	0.0102889745497758
398 	0.0113452637576524
399 	0.0128937488581168
400 	0.0124664354751042
401 	0.0112583418624524
402 	0.010159367109115
403 	0.00920866163743106
404 	0.00845638154157139
405 	0.00795899233129244
406 	0.00703827012449258
407 	0.0055959155831656
408 	0.00467929588428691
409 	0.00461322692068047
410 	0.0054288515508232
411 	0.00681670811977877
412 	0.00798966101964526
413 	0.00753099601230152
414 	0.0072497344945453
415 	0.00716679364298531
416 	0.00728894667126227
417 	0.00760631892622918
418 	0.00809598438821093
419 	0.00733767823363072
420 	0.0067402404806723
421 	0.00638756809494143
422 	0.0063207653928111
423 	0.00654858677026027
424 	0.00704249719755158
425 	0.00672886604538961
426 	0.0061988691327893
427 	0.00583009682896609
428 	0.00565418338806008
429 	0.00568904744026013
430 	0.00593097310820643
431 	0.00620305979630282
432 	0.00673861765954302
433 	0.00766657119655025
434 	0.0088645354467854
435 	0.0102381635212634
436 	0.0117258826837988
437 	0.012774366374304
438 	0.012685217375241
439 	0.0127559288130192
440 	0.0129838891069681
441 	0.013361051950906
442 	0.0138752556214689
443 	0.0143184006928419
444 	0.0123990147697741
445 	0.0106828738170332
446 	0.00928338707528151
447 	0.00836110130650445
448 	0.008081089740563
449 	0.00850701267200832
450 	0.00784745928626788
451 	0.00726914452251416
452 	0.00711237294373425
453 	0.00740397039799108
454 	0.00809563143799747
455 	0.00909655215273664
456 	0.00930964508915351
457 	0.00910810093170403
458 	0.00901701948118519
459 	0.00903974031219351
460 	0.00917541804745579
461 	0.00941917271447531
462 	0.00923993845464648
463 	0.00857772657293674
464 	0.00811262711804084
465 	0.00787962178245723
466 	0.00789927561202125
467 	0.00816976535995185
468 	0.00820996820276909
469 	0.00721673317745565
470 	0.00661327462342864
471 	0.00650892221196166
472 	0.00692627165970531
473 	0.00778183226964528
474 	0.00876511912253369
475 	0.00759914951052487
476 	0.00667947908204477
477 	0.00611820364197657
478 	0.00601647723131866
479 	0.00639626361388545
480 	0.00718157264355883
481 	0.00709376263961417
482 	0.00704213410780259
483 	0.0071682850137027
484 	0.0074632057537884
485 	0.00790803661153597
486 	0.00847921687514324
487 	0.00817355353147226
488 	0.00764455560036577
489 	0.00732936718887416
490 	0.0072559049413996
491 	0.00743134104418105
492 	0.0078389822667393
493 	0.00782130186599426
494 	0.00771366335925312
495 	0.00811603929738816
496 	0.00895997975720926
497 	0.01013577981896
498 	0.0115424641971834
499 	0.0119717859009956
500 	0.0106580826035787
501 	0.00944586472844614
502 	0.00837929380732425
503 	0.00752059422577677
504 	0.00694727852227588
505 	0.00658598855661065
506 	0.00632161889951583
507 	0.00682324529433194
508 	0.00794711757655116
509 	0.00947432687832924
510 	0.011241674804598
511 	0.0128726442307444
512 	0.0111165085670459
513 	0.00953834602616887
514 	0.00824104459838066
515 	0.00737435259489989
516 	0.00709780425759647
517 	0.00747716947301868
518 	0.00702245903767535
519 	0.00665885570169524
520 	0.00651395622287197
521 	0.00660217617065071
522 	0.00691459852778497
523 	0.00742296797176886
524 	0.00688320219812253
525 	0.0061939370593752
526 	0.00574020917503718
527 	0.00557977667414006
528 	0.00573729687011146
529 	0.00618853813923135
530 	0.00609647560473321
531 	0.00573547846358386
532 	0.00552157798125528
533 	0.00547205129632882
534 	0.0055912681178733
535 	0.0058689543133305
536 	0.00620273768038245
537 	0.00671434326184773
538 	0.00746151514093627
539 	0.00838148930758369
540 	0.00942379275462251
541 	0.0105522380946048
542 	0.0105824502191119
543 	0.00901411786971753
544 	0.0075771896943128
545 	0.00636134425442442
546 	0.00551479937515918
547 	0.00522041549481194
548 	0.00551867258101049
549 	0.00629277179291792
550 	0.00749199354528921
551 	0.00894699493635334
552 	0.0105524987639504
553 	0.0122494694823401
554 	0.0136690529879344
555 	0.0136957072209788
556 	0.0138189817847615
557 	0.0140363311959129
558 	0.0143434794908394
559 	0.0147348121452529
560 	0.0150899039716938
561 	0.0142400305956389
562 	0.0134321432487689
563 	0.0126742733340847
564 	0.0119759203504222
565 	0.0113480775170576
566 	0.0108030453959781
567 	0.00883015201231446
568 	0.00700728511030421
569 	0.00552561573282662
570 	0.00471834063945062
571 	0.0049287901260027
572 	0.00605170474955051
573 	0.00655456941865484
574 	0.00709621475591662
575 	0.00776258853270289
576 	0.00852449006462264
577 	0.009358617112773
578 	0.0102473475071827
579 	0.0106833462987375
580 	0.0110884315221677
581 	0.0115715302802934
582 	0.0121233199395456
583 	0.0127348746993564
584 	0.0133980130908625
585 	0.012799399045978
586 	0.0119001758062555
587 	0.0112251091549887
588 	0.0108162511945243
589 	0.0107041500038396
590 	0.0108979671382496
591 	0.0105024403100112
592 	0.00976255328960496
593 	0.00909625859839236
594 	0.00852083761931305
595 	0.00805578714155215
596 	0.00772107626530892
597 	0.00720743523035971
598 	0.00677473058639061
599 	0.00672727970460958
600 	0.00707284071059548
601 	0.00775908016445191
602 	0.00870580496375004
603 	0.00918189045770571
604 	0.00933390168009251
605 	0.00972697618796438
606 	0.0103336415623963
607 	0.0111189912811463
608 	0.0120481336011682
609 	0.0127198770285665
610 	0.0132419384999118
611 	0.0140187555899014
612 	0.0150108291171303
613 	0.0161786088004604
614 	0.0174869289497422
615 	0.0176641704396891
616 	0.0163687190907334
617 	0.0151666640269663
618 	0.0140819429209535
619 	0.0131436380366203
620 	0.0123850721004351
621 	0.012722066116862
622 	0.014554510252158
623 	0.0165182621659807
624 	0.018571715461785
625 	0.02068817680001
626 	0.0228501447988623
627 	0.0231640540347284
628 	0.020372891300853
629 	0.017761719779605
630 	0.0154222361557049
631 	0.0134964712238323
632 	0.0121822326315589
633 	0.0119719010974103
634 	0.0126790366831771
635 	0.0134832205093751
636 	0.0143681664856524
637 	0.0153198854362009
638 	0.0163267045101308
639 	0.0174271215962854
640 	0.0187556335891793
641 	0.0202289959880191
642 	0.021817883242582
643 	0.0234988732249547
644 	0.0252535803332905
645 	0.0262052596542969
646 	0.0252903722776454
647 	0.0244631945280735
648 	0.0237328991755858
649 	0.0231086732683288
650 	0.0225993078953741
651 	0.0217545967380402
652 	0.0199851200641732
653 	0.0184026393366726
654 	0.0170592734594248
655 	0.0160153068407315
656 	0.0153320207824567
657 	0.0147571212510824
658 	0.0136883974313601
659 	0.0127404811716554
660 	0.0119421746913397
661 	0.0113251601250652
662 	0.0109202109404986
663 	0.0107326363054229
664 	0.0106456079612257
665 	0.0106490867719775
666 	0.0107429848135175
667 	0.0109249709264232
668 	0.0111907484198459
669 	0.0114325069311253
670 	0.0115502424001584
671 	0.0117766389612093
672 	0.0121056016740596
673 	0.0125290542144004
674 	0.0130377930675342
675 	0.0130816837718277
676 	0.0121531115514513
677 	0.0113965074519246
678 	0.0108479138761957
679 	0.0105398615015939
680 	0.0104935559808883
681 	0.0102311210899259
682 	0.009403263545762
683 	0.00897559118974726
684 	0.00900530146302516
685 	0.00948809870387843
686 	0.0103608361114921
687 	0.0105656494940868
688 	0.00934391571196524
689 	0.00820844359756077
690 	0.00720016011057899
691 	0.00637965820426298
692 	0.00582681266646506
693 	0.00562714201217105
694 	0.00558379844466791
695 	0.00559557018707333
696 	0.00566211348954652
697 	0.00578153746167907
698 	0.00595065916309655
699 	0.00588142275908848
700 	0.00555112796731236
701 	0.00530564644016169
702 	0.00515710393405959
703 	0.00511395465618875
704 	0.00517883363940046
705 	0.00526430255419682
706 	0.00536658994808652
707 	0.00555835876010216
708 	0.00583078679831689
709 	0.00617320463091657
710 	0.00657468587000428
711 	0.00643327832092268
712 	0.00614790005414998
713 	0.00627329682711238
714 	0.00678673735827284
715 	0.00761008066600949
716 	0.00865533502529185
717 	0.00867446908336937
718 	0.00811352915479087
719 	0.00767289611895433
720 	0.00737416791225968
721 	0.00723494353699106
722 	0.00726439960409737
723 	0.00717592892503186
724 	0.0071356045134535
725 	0.00726772581728531
726 	0.00756326095580216
727 	0.00800412924454596
728 	0.00856792533748625
729 	0.00879616998111043
730 	0.00905849576422764
731 	0.00947516186306348
732 	0.0100269460354964
733 	0.0106929513658784
734 	0.0114532693443446
735 	0.0108235490072135
736 	0.0100437819088054
737 	0.00937812293005985
738 	0.00885235093579981
739 	0.0084924871050459
740 	0.00832008714544265
741 	0.00829868882418044
742 	0.00834788158200498
743 	0.00846566599380948
744 	0.00864924029237653
745 	0.00889453189643843
746 	0.00917409073071128
747 	0.00903769729255231
748 	0.00904277743284256
749 	0.00918909651596284
750 	0.00947011011504453
751 	0.00987432509765054
752 	0.0102000631779517
753 	0.00963948594788596
754 	0.00945525326233517
755 	0.0096689018807946
756 	0.0102555954149962
757 	0.0111566363865582
758 	0.0117152965555891
759 	0.0106696257966531
760 	0.00976681800542534
761 	0.009049731007985
762 	0.00856513903786498
763 	0.00835360163129177
764 	0.00814294091585093
765 	0.00759096205914544
766 	0.00716370903539438
767 	0.00688444284167252
768 	0.00677149786035409
769 	0.00683312646168379
770 	0.00677477709245042
771 	0.00655429361840797
772 	0.00648072213314368
773 	0.00655900817536732
774 	0.0067838964812897
775 	0.00714155088478521
776 	0.0067520536253831
777 	0.00619284644274199
778 	0.00616188413140112
779 	0.00666653096567783
780 	0.00760084233923895
781 	0.008829457712549
782 	0.00866461667453527
783 	0.00814662022808749
784 	0.00784111390126816
785 	0.00777319241576871
786 	0.00794894838959183
787 	0.00835301428923427
788 	0.00791014735484365
789 	0.00753012099374124
790 	0.00737078525972634
791 	0.0074463206128389
792 	0.00774986246026043
793 	0.00823748266024436
794 	0.00841743615742067
795 	0.00877107496024896
796 	0.00927856099079954
797 	0.00991630202087928
798 	0.0106609479450108
799 	0.0111359462786848
800 	0.0101898671384148
801 	0.00935732729632891
802 	0.00867109249275906
803 	0.00816812126260544
804 	0.00788356860555905
805 	0.00757590725374186
806 	0.00698305363569787
807 	0.00660828518175238
808 	0.00648949579014449
809 	0.00664043716782549
810 	0.00704379042504628
811 	0.00679581704645016
812 	0.00594993925298814
813 	0.00539104455258666
814 	0.0052122818505908
815 	0.00545117778836106
816 	0.00605852564069365
817 	0.00586327262580078
818 	0.0054840072357062
819 	0.00546191597269017
820 	0.00580108076816852
821 	0.00644471654299382
822 	0.00731286714052008
823 	0.00741584750466895
824 	0.00765686299971824
825 	0.00815319980606497
826 	0.00886206197540933
827 	0.00973714419794572
828 	0.0105805242547194
829 	0.00921565777284204
830 	0.00816169180212549
831 	0.00754997272610447
832 	0.00748965776669806
833 	0.00799323895332175
834 	0.00845597284305029
835 	0.00776382319027663
836 	0.00741857744122501
837 	0.00746850044434157
838 	0.00790610988014398
839 	0.00867291847654482
840 	0.00888585775615636
841 	0.00829912053401576
842 	0.00787928921088642
843 	0.00765387866082627
844 	0.00764011661532097
845 	0.00783911783888638
846 	0.00788974953833071
847 	0.00793055054768588
848 	0.00812920035061352
849 	0.0084746059985484
850 	0.00894979203445829
851 	0.00953537572561652
852 	0.00953893743580255
853 	0.00959812172952086
854 	0.00980782408370465
855 	0.0101587275271436
856 	0.0106368668261026
857 	0.0110484506110304
858 	0.00995801801531914
859 	0.00902328785468978
860 	0.00829705150338917
861 	0.0078374831813103
862 	0.00769252628275523
863 	0.00768101356483868
864 	0.00746202053821202
865 	0.00738910131962753
866 	0.00746653686660059
867 	0.00768978633763329
868 	0.0080467224213439
869 	0.00784786692947786
870 	0.00721009155987337
871 	0.00667372142345327
872 	0.00626485653076733
873 	0.00600957814172292
874 	0.00592776213330012
875 	0.00607443603410346
876 	0.00639405259714107
877 	0.00685143940403746
878 	0.00742116655310921
879 	0.00807950381647136
880 	0.00874184668193339
881 	0.00822465844558638
882 	0.00775779051235828
883 	0.00735083700483643
884 	0.00701423407512641
885 	0.00675850120963307
886 	0.00647984802609402
887 	0.0060519934664195
888 	0.0057593386889346
889 	0.00562303317526212
890 	0.00565439517422535
891 	0.00585072903341733
892 	0.0057518430788641
893 	0.0054146570833771
894 	0.005184911407169
895 	0.00507721219890928
896 	0.00509929834077704
897 	0.00524953196644103
898 	0.00484228011065612
899 	0.00463471719074281
900 	0.0048203643344656
901 	0.00535850756335372
902 	0.00615740825402702
903 	0.00701082008847145
904 	0.00706958131871586
905 	0.00732267075213268
906 	0.00775107599495218
907 	0.00832778460504893
908 	0.00902440906596313
909 	0.00898511002919632
910 	0.00784212049066301
911 	0.00701477969199776
912 	0.00662246504319402
913 	0.00674155628570023
914 	0.00734722722134526
915 	0.00716624911510838
916 	0.00662350217544818
917 	0.0062751798821347
918 	0.00615438305882366
919 	0.00627426696219802
920 	0.0066217722542934
921 	0.00615652489150821
922 	0.00586701388215541
923 	0.00580797553056893
924 	0.00598623273441732
925 	0.00638193228216739
926 	0.0066006388759145
927 	0.00608564333059831
928 	0.00581857893742547
929 	0.00583359682199763
930 	0.00612862364964305
931 	0.00666658748709423
932 	0.00657900125624949
933 	0.00605791349215844
934 	0.00569815627173728
935 	0.00553129863465383
936 	0.00557468877554869
937 	0.00582362910672156
938 	0.00590561628555396
939 	0.00614551441196378
940 	0.00655994436480979
941 	0.0071184880246746
942 	0.00779020875533915
943 	0.00807534365087447
944 	0.00703904635686583
945 	0.006548889165011
946 	0.00672536260168888
947 	0.00752169077401465
948 	0.00877062935157468
949 	0.00900830236477728
950 	0.00837617657289553
951 	0.00791418156494917
952 	0.00765319012459668
953 	0.00761390055760205
954 	0.00779966394766255
955 	0.00757671281212593
956 	0.00755407181173817
957 	0.00780985995004415
958 	0.00831843203642685
959 	0.00903721186278954
960 	0.00957363784642396
961 	0.00916383931658679
962 	0.00894029637253611
963 	0.00891702788154005
964 	0.00909557101310098
965 	0.0094645114333167
966 	0.00904661955310682
967 	0.00808286513192742
968 	0.00726458052081585
969 	0.00664571964095101
970 	0.00628546632709482
971 	0.00622885401596308
972 	0.00593233503374542
973 	0.0057598436558163
974 	0.00575131497154673
975 	0.0059074591695647
976 	0.00621587875958475
977 	0.00643240497777268
978 	0.00621957056931396
979 	0.00604290546172192
980 	0.00590565651354456
981 	0.00581061746948331
982 	0.00575987812209498
983 	0.00565660640917298
984 	0.00556165326558087
985 	0.00552419694714596
986 	0.00554540265997232
987 	0.00562460694605946
988 	0.00571770597966154
989 	0.00526824211611809
990 	0.00493588054513231
991 	0.00474529102955581
992 	0.00471370189894759
993 	0.00484422467136832
994 	0.00492260847243958
995 	0.00490354305616993
996 	0.00504019945117129
997 	0.00532059227760961
998 	0.0057236360414187
999 	0.00622555479919597
1000 	0.00627017006482667
1001 	0.00630443621540742
1002 	0.00642966590657992
1003 	0.00664071499690622
1004 	0.00692974689248008
1005 	0.00708891292090839
1006 	0.0066887246085463
1007 	0.00636565219204059
1008 	0.0061318968699251
1009 	0.00599791055860878
1010 	0.00597041400298604
1011 	0.00559171434288032
1012 	0.00521469057593101
1013 	0.00517060981584303
1014 	0.00546753084009037
1015 	0.0060554983825978
1016 	0.00677968824868111
1017 	0.00646859864984989
1018 	0.0064069021036794
1019 	0.0066015945777653
1020 	0.00703141079030273
1021 	0.00765685671568615
1022 	0.00777291602458712
1023 	0.00733623911769209
1024 	0.00709160343724731
1025 	0.00705900334912444
1026 	0.00724130314979782
1027 	0.00762310096903771
1028 	0.00729906938221621
1029 	0.00701461246993689
1030 	0.0068698199012083
1031 	0.00687352354774002
1032 	0.00702548856395703
1033 	0.00702739971770928
1034 	0.0065621820644559
1035 	0.0061645549981979
1036 	0.00584832124875855
1037 	0.00562721980694628
1038 	0.00551270916218426
1039 	0.0055382442669054
1040 	0.00569581749093719
1041 	0.00596973898632489
1042 	0.00634495780791758
1043 	0.00680473768401744
1044 	0.00702797855151957
1045 	0.00636826888583043
1046 	0.00587364254091576
1047 	0.00558810941278689
1048 	0.00554407061054441
1049 	0.00574708039570786
1050 	0.00568023615108737
1051 	0.00574807740763912
1052 	0.00617939371912291
1053 	0.00690641884678978
1054 	0.00784739049227725
1055 	0.00862509430324028
1056 	0.00781697395752701
1057 	0.00709993608634726
1058 	0.00650417431135338
1059 	0.00606553006582401
1060 	0.0058196397612785
1061 	0.00585762097477904
1062 	0.00605714220968248
1063 	0.0063468609025122
1064 	0.00671511267118682
1065 	0.00714977316850014
1066 	0.00754342116497891
1067 	0.00717795197148761
1068 	0.0069066640022172
1069 	0.0067409377890522
1070 	0.00668862455322691
1071 	0.0067523607763505
1072 	0.00637656627955636
1073 	0.00574585286737448
1074 	0.00529219848318518
1075 	0.00506341943288442
1076 	0.00508992926052685
1077 	0.00529690430316541
1078 	0.00492319780771329
1079 	0.00479958397622523
1080 	0.00494485432240298
1081 	0.0053370975659736
1082 	0.0059274855395555
1083 	0.00595893400346864
1084 	0.00564618608866778
1085 	0.00553527999961952
1086 	0.00563813944813906
1087 	0.00594367669336812
1088 	0.00633079433266584
1089 	0.00596727012709974
1090 	0.00593024653417407
1091 	0.0062255514166565
1092 	0.00681008900278312
1093 	0.00761756452609788
1094 	0.00779954313350952
1095 	0.0076526950863232
1096 	0.00772479574264907
1097 	0.00800993474603369
1098 	0.00848666590566878
1099 	0.00890570866416551
1100 	0.00786705457640376
1101 	0.00703365745844274
1102 	0.00648513804130397
1103 	0.00629639438284307
1104 	0.00649884894972153
1105 	0.00654177281863701
1106 	0.0066186247008572
1107 	0.00699527859825139
1108 	0.00762744916860995
1109 	0.00845803566961745
1110 	0.00911685322870607
1111 	0.00848713139981682
1112 	0.00801894125969535
1113 	0.00774164526310989
1114 	0.00767595966364588
1115 	0.00782721374824433
1116 	0.00755308689217504
1117 	0.00726310814552793
1118 	0.00722274605268497
1119 	0.00743606639457804
1120 	0.00788250014796219
1121 	0.00823853782099421
1122 	0.00793987934557551
1123 	0.00770786329115217
1124 	0.00754863715556231
1125 	0.00746685899130489
1126 	0.00746507450627089
1127 	0.00697156686624726
1128 	0.00652492676564917
1129 	0.0062819573581809
1130 	0.00626639461168154
1131 	0.00647987722376047
1132 	0.00655201081725798
1133 	0.00630480412824219
1134 	0.00629881303666415
1135 	0.00653470102418749
1136 	0.00698801620701471
1137 	0.00762005280643119
1138 	0.00681599876311954
1139 	0.00641853893312451
1140 	0.00656823729881109
1141 	0.0072311919260397
1142 	0.00828509676522976
1143 	0.00863219719138958
1144 	0.00834386337827793
1145 	0.00822378875615838
1146 	0.00827929735199084
1147 	0.00850695277321227
1148 	0.00863958413505427
1149 	0.00725108387518681
1150 	0.00608416997061657
1151 	0.00528763979727786
1152 	0.00504026274594953
1153 	0.00541779161639708
1154 	0.00495037987759114
1155 	0.00428586353972275
1156 	0.00404872374162484
1157 	0.00431008977830797
1158 	0.00499226964059027
1159 	0.00543816804454816
1160 	0.00505774012623665
1161 	0.0049695939928842
1162 	0.00518864717334333
1163 	0.00567946478909267
1164 	0.00637962748578708
1165 	0.00591302889007687
1166 	0.00553746588256311
1167 	0.00538560283045147
1168 	0.00547608244964711
1169 	0.00579756947732832
1170 	0.00574173415443771
1171 	0.00535508766050138
1172 	0.00511956110292465
1173 	0.00505631656495232
1174 	0.00517167843228393
1175 	0.00539763089536984
1176 	0.00546305501112662
1177 	0.00560880237706902
1178 	0.00582885078157859
1179 	0.00611518454678829
1180 	0.00645899418850351
1181 	0.00616852997115542
1182 	0.00578683293533647
1183 	0.00550164249547592
1184 	0.00532847691039733
1185 	0.00527837318985004
1186 	0.00530884721170171
1187 	0.00537958224023667
1188 	0.00553545078731481
1189 	0.00576955715242828
1190 	0.00607285995462814
1191 	0.00637400548273358
1192 	0.00618551099737058
1193 	0.00629926243003814
1194 	0.00669988272178033
1195 	0.00734055244977884
1196 	0.00816495881860531
1197 	0.0080664255419543
1198 	0.00791676428310735
1199 	0.0081401778009193
1200 	0.0087079983218176
1201 	0.00955904687408114
1202 	0.00991719396198681
1203 	0.00934217180937685
1204 	0.00891906720302964
1205 	0.00867014954014048
1206 	0.00861053853975654
1207 	0.00866794025638246
1208 	0.00778269215532693
1209 	0.00713456575648594
1210 	0.00679178786000555
1211 	0.0068006880967795
1212 	0.007159955118344
1213 	0.00699050241475436
1214 	0.00670192311498644
1215 	0.00659295721712374
1216 	0.00667241023121258
1217 	0.00693380802441835
1218 	0.00705373390255826
1219 	0.0069187662961216
1220 	0.00696421521034761
1221 	0.00718665856119285
1222 	0.00757051057708369
1223 	0.00800726708986582
1224 	0.00789447884134194
1225 	0.00795689006455351
1226 	0.00819049670150917
1227 	0.00858132893732215
1228 	0.00910917174273598
1229 	0.00838102288633015
1230 	0.00753930928002181
1231 	0.00700221201431665
1232 	0.00684184994296444
1233 	0.00708385467564297
1234 	0.00705492168610887
1235 	0.0066160460114731
1236 	0.00636209200307011
1237 	0.00631540730958249
1238 	0.00648047292387886
1239 	0.00667480256665221
1240 	0.00645391683643922
1241 	0.00640798175231878
1242 	0.00654068437725881
1243 	0.00684163785114898
1244 	0.00729003424053149
1245 	0.00716420322654988
1246 	0.00723117484926252
1247 	0.00753175318355051
1248 	0.00803977965016811
1249 	0.00871906773208056
1250 	0.00831876571449654
1251 	0.00749428351727941
1252 	0.00692518088813948
1253 	0.00667708002804687
1254 	0.00678528463219018
1255 	0.00666306092248482
1256 	0.00591301795613858
1257 	0.00540287665144105
1258 	0.00520367803961321
1259 	0.00535026620248144
1260 	0.00561879952662847
1261 	0.00502005108887398
1262 	0.00482783456110916
1263 	0.00508843089410144
1264 	0.00574049999379171
1265 	0.00667020390943709
1266 	0.00615717601521223
1267 	0.00559377416098827
1268 	0.00521874703459193
1269 	0.00507403687640036
1270 	0.00517898621355241
1271 	0.00534438367640883
1272 	0.00579668260576184
1273 	0.00658296525636871
1274 	0.0076002726190915
1275 	0.00876856123807123
1276 	0.00911469828287702
1277 	0.00825678596856629
1278 	0.00753549464783361
1279 	0.00699322672007197
1280 	0.00667376472788127
1281 	0.00641058495545177
1282 	0.00558577271137108
1283 	0.00520859278567161
1284 	0.0053741367253376
1285 	0.006037928203458
1286 	0.00706081674804156
1287 	0.00594244187129244
1288 	0.00535542793496679
1289 	0.00558606793210536
1290 	0.00654853076041558
1291 	0.00798234983577281
1292 	0.00785779099416757
1293 	0.00743913274118494
1294 	0.0073859929351272
1295 	0.00770593708762006
1296 	0.00835622045082572
1297 	0.00808374646211922
1298 	0.0070257639768091
1299 	0.00622570862857043
1300 	0.005791478418669
1301 	0.00580574564513342
1302 	0.00575754584927327
1303 	0.00508233186902109
1304 	0.00476466570296718
1305 	0.00487495233914926
1306 	0.00538697135417507
1307 	0.00594453058027028
1308 	0.00556114095072646
1309 	0.00576982275832275
1310 	0.00651391908036979
1311 	0.00763853062069441
1312 	0.00900215970950865
1313 	0.00781082031904952
1314 	0.00684408220347266
1315 	0.00629699823113095
1316 	0.00628021421620329
1317 	0.00679765936506811
1318 	0.00640055281870773
1319 	0.00617705006155486
1320 	0.00651495945685025
1321 	0.00733711960986125
1322 	0.00850422423257869
1323 	0.00877395162582106
1324 	0.00866338171193519
1325 	0.00883938550331136
1326 	0.00928568184360319
1327 	0.00996602409991597
1328 	0.0101547121496044
1329 	0.00969359923226439
1330 	0.00931404913525658
1331 	0.00902635665681198
1332 	0.00883949521645649
1333 	0.00844495032394177
1334 	0.00755605623292319
1335 	0.00690052638524058
1336 	0.00654881834904256
1337 	0.00655005785632176
1338 	0.0065941843367372
1339 	0.00550912080211744
1340 	0.00474753409479895
