 	avcm10
339 	0.100162367474873
340 	0.0972331997012296
341 	0.0943040319275861
342 	0.0913748641539426
343 	0.0885591990496433
344 	0.0868247962164645
345 	0.0850903933832857
346 	0.0833559905501068
347 	0.081621587716928
348 	0.0798871848837492
349 	0.0781527820505704
350 	0.0770792714256429
351 	0.0761921662953504
352 	0.0753050611650579
353 	0.0744179560347654
354 	0.0735308509044729
355 	0.0726437457741804
356 	0.0719207276732359
357 	0.0713820026477161
358 	0.0708432776221963
359 	0.0703045525966766
360 	0.0697658275711568
361 	0.069227102545637
362 	0.0684427090188099
363 	0.0664329151231856
364 	0.0644231212275614
365 	0.0624133273319372
366 	0.0604035334363129
367 	0.0583937395406887
368 	0.0563839456450644
369 	0.054169807489276
370 	0.0519251351336928
371 	0.0496804627781097
372 	0.0474357904225266
373 	0.0451911180669435
374 	0.0429464457113603
375 	0.0416305308809025
376 	0.0409899302440159
377 	0.0403493296071293
378 	0.0397087289702427
379 	0.039068128333356
380 	0.0384275276964694
381 	0.0384077933784124
382 	0.0398861904167121
383 	0.0413645874550119
384 	0.0428429844933116
385 	0.0443213815316113
386 	0.045799778569911
387 	0.0472814226118316
388 	0.0489917484801946
389 	0.0507020743485575
390 	0.0524124002169205
391 	0.0541227260852834
392 	0.0558330519536464
393 	0.0575433778220094
394 	0.057636961563877
395 	0.0571654492048509
396 	0.0566939368458247
397 	0.0562224244867986
398 	0.0557509121277724
399 	0.0552793997687463
400 	0.0533126034686194
401 	0.0496864836389167
402 	0.046060363809214
403 	0.0424342439795113
404 	0.0388081241498085
405 	0.0351820043201058
406 	0.032304431441578
407 	0.0321926165469686
408 	0.0320808016523592
409 	0.0319689867577498
410 	0.0318571718631404
411 	0.031745356968531
412 	0.0316335420739216
413 	0.0372692423809825
414 	0.0431569214338366
415 	0.0490446004866908
416 	0.0549322795395449
417 	0.0608199585923991
418 	0.0667076376452533
419 	0.0749927026329753
420 	0.0842617440763343
421 	0.0935307855196933
422 	0.102799826963052
423 	0.112068868406411
424 	0.12133790984977
425 	0.126886958327226
426 	0.128173182247186
427 	0.129459406167147
428 	0.130745630087108
429 	0.132031854007069
430 	0.133318077927029
431 	0.133608152830287
432 	0.130544381044119
433 	0.127480609257951
434 	0.124416837471782
435 	0.121353065685614
436 	0.118289293899446
437 	0.115225522113278
438 	0.1121051053467
439 	0.108984631878439
440 	0.105864158410178
441 	0.102743684941918
442 	0.0996232114736568
443 	0.096502738005396
444 	0.0919525851786081
445 	0.0869849807561779
446 	0.0820173763337477
447 	0.0770497719113175
448 	0.0720821674888873
449 	0.067114563066457
450 	0.0639150722981917
451 	0.0621275284048352
452 	0.0603399845114787
453 	0.0585524406181222
454 	0.0567648967247657
455 	0.0549773528314092
456 	0.0535616899408365
457 	0.0528551954741771
458 	0.0521487010075177
459 	0.0514422065408583
460 	0.0507357120741989
461 	0.0500292176075395
462 	0.0495731046088416
463 	0.0506809686056713
464 	0.0517888326025011
465 	0.0528966965993308
466 	0.0540045605961606
467 	0.0551124245929903
468 	0.0562202885898201
469 	0.055607898455783
470 	0.054881802824823
471 	0.0541557071938629
472 	0.0534296115629029
473 	0.0527035159319428
474 	0.0519774203009828
475 	0.0547256162936876
476 	0.0586692674687285
477 	0.0626129186437695
478 	0.0665565698188104
479 	0.0705002209938514
480 	0.0744438721688923
481 	0.0801682099741364
482 	0.0873087850813194
483 	0.0944493601885024
484 	0.101589935295685
485 	0.108730510402868
486 	0.115871085510051
487 	0.119965392408166
488 	0.119004190363572
489 	0.118042988318978
490 	0.117081786274384
491 	0.11612058422979
492 	0.115159382185195
493 	0.114297743828196
494 	0.113834360221575
495 	0.113370976614953
496 	0.112907593008332
497 	0.112444209401711
498 	0.11198082579509
499 	0.111249034449913
500 	0.102397909013421
501 	0.0935467835769295
502 	0.0846956581404378
503 	0.0758445327039462
504 	0.0669934072674545
505 	0.0581422818309628
506 	0.0545291254508918
507 	0.051705582357807
508 	0.0488820392647221
509 	0.0460584961716373
510 	0.0432349530785524
511 	0.0404114099854675
512 	0.0438182469239242
513 	0.0497452375830044
514 	0.0556722282420847
515 	0.0615992189011649
516 	0.0675262095602452
517 	0.0734532002193254
518 	0.0803040668552986
519 	0.0878749649465727
520 	0.0954458630378468
521 	0.103016761129121
522 	0.110587659220395
523 	0.118158557311669
524 	0.119701813131899
525 	0.112852514402493
526 	0.106003215673088
527 	0.0991539169436822
528 	0.0923046182142766
529 	0.085455319484871
530 	0.0798291098239243
531 	0.0773324412313838
532 	0.0748357726388434
533 	0.072339104046303
534 	0.0698424354537626
535 	0.0673457668612221
536 	0.0654972707901074
537 	0.0673507533480751
538 	0.0692042359060428
539 	0.0710577184640105
540 	0.0729112010219781
541 	0.0747646835799458
542 	0.0765648696567215
543 	0.0761976654983569
544 	0.0758304613399922
545 	0.0754632571816276
546 	0.075096053023263
547 	0.0747288488648984
548 	0.0743616447065337
549 	0.0768914870185181
550 	0.0797254391809812
551 	0.0825593913434443
552 	0.0853933435059074
553 	0.0882272956683705
554 	0.0910612478308336
555 	0.100232903130991
556 	0.111058914735692
557 	0.121884926340392
558 	0.132710937945093
559 	0.143536949549793
560 	0.154362961154494
561 	0.154413991997241
562 	0.149555897689346
563 	0.144697803381451
564 	0.139839709073556
565 	0.134981614765661
566 	0.130123520457766
567 	0.120620328369232
568 	0.107848949937592
569 	0.0950775715059516
570 	0.0823061930743112
571 	0.0695348146426708
572 	0.0567634362110304
573 	0.0490125834427618
574 	0.0464248270463572
575 	0.0438370706499526
576 	0.041249314253548
577 	0.0386615578571434
578 	0.0360738014607388
579 	0.0350167400489089
580 	0.0361991683435753
581 	0.0373815966382418
582 	0.0385640249329082
583 	0.0397464532275746
584 	0.0409288815222411
585 	0.0420089002961408
586 	0.0428762223730637
587 	0.0437435444499865
588 	0.0446108665269094
589 	0.0454781886038323
590 	0.0463455106807551
591 	0.0470057544098631
592 	0.047048063148878
593 	0.0470903718878929
594 	0.0471326806269078
595 	0.0471749893659228
596 	0.0472172981049377
597 	0.0472311122362445
598 	0.0471177127364173
599 	0.0470043132365901
600 	0.0468909137367629
601 	0.0467775142369357
602 	0.0466641147371085
603 	0.0466315606011339
604 	0.0471863046042203
605 	0.0477410486073068
606 	0.0482957926103932
607 	0.0488505366134796
608 	0.0494052806165661
609 	0.0500868371433745
610 	0.0525925430498735
611 	0.0550982489563725
612 	0.0576039548628716
613 	0.0601096607693706
614 	0.0626153666758696
615 	0.0651094062431781
616 	0.0669288569031765
617 	0.0687483075631748
618 	0.0705677582231732
619 	0.0723872088831715
620 	0.0742066595431699
621 	0.0760261102031682
622 	0.0755681350383536
623 	0.0750493661656899
624 	0.0745305972930262
625 	0.0740118284203625
626 	0.0734930595476988
627 	0.0729742906750351
628 	0.075320191940734
629 	0.077855442405344
630 	0.0803906928699539
631 	0.0829259433345639
632 	0.0854611937991739
633 	0.0879964442637838
634 	0.0954223667528802
635 	0.103343819887629
636 	0.111265273022378
637 	0.119186726157127
638 	0.127108179291877
639 	0.135029632426626
640 	0.139158394910342
641 	0.142794321885733
642 	0.146430248861123
643 	0.150066175836514
644 	0.153702102811904
645 	0.157338029787294
646 	0.157130850219383
647 	0.156339235094195
648 	0.155547619969007
649 	0.154756004843819
650 	0.153964389718631
651 	0.153172774593443
652 	0.153678004704133
653 	0.154397864212836
654 	0.155117723721539
655 	0.155837583230241
656 	0.156557442738944
657 	0.157277302247647
658 	0.155707877554138
659 	0.153747076404514
660 	0.151786275254889
661 	0.149825474105265
662 	0.14786467295564
663 	0.145903871806016
664 	0.145263501988827
665 	0.144843460853713
666 	0.144423419718598
667 	0.144003378583484
668 	0.14358333744837
669 	0.143163296313256
670 	0.136655286672991
671 	0.129205258811374
672 	0.121755230949758
673 	0.114305203088141
674 	0.106855175226525
675 	0.099405147364908
676 	0.0990083129761557
677 	0.0995551031109843
678 	0.100101893245813
679 	0.100648683380642
680 	0.10119547351547
681 	0.101742263650299
682 	0.0983150502816598
683 	0.094465818841856
684 	0.0906165874020523
685 	0.0867673559622485
686 	0.0829181245224447
687 	0.0790688930826409
688 	0.0769915659462356
689 	0.0750435193813229
690 	0.0730954728164102
691 	0.0711474262514975
692 	0.0691993796865848
693 	0.0672513331216721
694 	0.0693388026233312
695 	0.0715596776147945
696 	0.0737805526062579
697 	0.0760014275977212
698 	0.0782223025891845
699 	0.0804117407664385
700 	0.0791396364013122
701 	0.0778675320361859
702 	0.0765954276710596
703 	0.0753233233059333
704 	0.074051218940807
705 	0.0727986849196811
706 	0.0718640002787011
707 	0.070929315637721
708 	0.0699946309967409
709 	0.0690599463557608
710 	0.0681252617147808
711 	0.066974111633809
712 	0.0641066998500453
713 	0.0612392880662817
714 	0.058371876282518
715 	0.0555044644987544
716 	0.0526370527149907
717 	0.0494625394747475
718 	0.0448301767916756
719 	0.0401978141086038
720 	0.0355654514255319
721 	0.03093308874246
722 	0.0263007260593882
723 	0.0225661524125301
724 	0.0216436617799289
725 	0.0207211711473278
726 	0.0197986805147266
727 	0.0188761898821255
728 	0.0179536992495244
729 	0.0173987153232069
730 	0.0176355518397657
731 	0.0178723883563245
732 	0.0181092248728833
733 	0.0183460613894421
734 	0.0185828979060009
735 	0.01957719217038
736 	0.0217171888573415
737 	0.0238571855443031
738 	0.0259971822312646
739 	0.0281371789182262
740 	0.0302771756051877
741 	0.0365942306758586
742 	0.0473289976996708
743 	0.058063764723483
744 	0.0687985317472952
745 	0.0795332987711074
746 	0.0902680657949197
747 	0.113265746772357
748 	0.145143468888624
749 	0.177021191004891
750 	0.208898913121159
751 	0.240776635237426
752 	0.272654357353693
753 	0.323117126798679
754 	0.382285667312475
755 	0.441454207826271
756 	0.500622748340067
757 	0.559791288853863
758 	0.618959829367659
759 	0.615589479615418
760 	0.595494534367442
761 	0.575399589119466
762 	0.55530464387149
763 	0.535209698623514
764 	0.515114753375538
765 	0.463146514815015
766 	0.407754456264108
767 	0.352362397713201
768 	0.296970339162294
769 	0.241578280611387
770 	0.18717618729886
771 	0.173032680347103
772 	0.158889173395345
773 	0.144745666443588
774 	0.130602159491831
775 	0.116458652540073
776 	0.10460913435151
777 	0.105557658736553
778 	0.106506183121597
779 	0.10745470750664
780 	0.108403231891683
781 	0.109351756276726
782 	0.11236874837072
783 	0.120549677332514
784 	0.128730606294308
785 	0.136911535256103
786 	0.145092464217897
787 	0.153273393179691
788 	0.158670723412862
789 	0.160332685797085
790 	0.161994648181307
791 	0.163656610565529
792 	0.165318572949752
793 	0.166980535333974
794 	0.17247928037165
795 	0.180813908240139
796 	0.189148536108628
797 	0.197483163977116
798 	0.205817791845605
799 	0.214152419714093
800 	0.209643376167232
801 	0.200359799076395
802 	0.191076221985557
803 	0.181792644894719
804 	0.172509067803881
805 	0.163225490713043
806 	0.147908075688226
807 	0.131852514384167
808 	0.115796953080109
809 	0.0997413917760501
810 	0.0836858304719915
811 	0.0682889308551579
812 	0.0635896055377403
813 	0.0588902802203226
814 	0.0541909549029049
815 	0.0494916295854873
816 	0.0447923042680696
817 	0.0414030695609825
818 	0.0423264507256715
819 	0.0432498318903606
820 	0.0441732130550496
821 	0.0450965942197387
822 	0.0460199753844277
823 	0.0450913187204088
824 	0.0415411785597162
825 	0.0379910383990236
826 	0.034440898238331
827 	0.0308907580776383
828 	0.0273406179169457
829 	0.02660153268255
830 	0.0277131751525324
831 	0.0288248176225149
832 	0.0299364600924974
833 	0.0310481025624798
834 	0.0321597450324623
835 	0.0398611016652331
836 	0.0492305313066296
837 	0.0585999609480261
838 	0.0679693905894225
839 	0.077338820230819
840 	0.0867082498722154
841 	0.091802749589877
842 	0.0968929700984058
843 	0.101983190606935
844 	0.107073411115463
845 	0.112163631623992
846 	0.114671557825762
847 	0.107346901859484
848 	0.100022245893207
849 	0.0926975899269299
850 	0.0853729339606526
851 	0.0780482779943753
852 	0.0731290950580707
853 	0.0714911365621781
854 	0.0698531780662855
855 	0.0682152195703929
856 	0.0665772610745002
857 	0.0649393025786076
858 	0.0624686359191919
859 	0.0595396570147365
860 	0.056610678110281
861 	0.0536816992058255
862 	0.05075272030137
863 	0.0478237413969145
864 	0.0482111336347358
865 	0.0490766297214436
866 	0.0499421258081514
867 	0.0508076218948593
868 	0.0516731179815671
869 	0.0525482731160704
870 	0.0535015787281922
871 	0.054454884340314
872 	0.0554081899524358
873 	0.0563614955645576
874 	0.0573148011766794
875 	0.0597877051468016
876 	0.0650580515486974
877 	0.0703283979505932
878 	0.075598744352489
879 	0.0808690907543848
880 	0.0861394371562805
881 	0.0896713963901731
882 	0.0920540564664819
883 	0.0944367165427908
884 	0.0968193766190996
885 	0.0992020366954085
886 	0.101584696771717
887 	0.10422513322222
888 	0.106908231963091
889 	0.109591330703961
890 	0.112274429444832
891 	0.114957528185702
892 	0.116119713331993
893 	0.106233278233357
894 	0.0963468431347217
895 	0.0864604080360861
896 	0.0765739729374505
897 	0.0666875378388148
898 	0.0593358040157872
899 	0.055931980875229
900 	0.0525281577346707
901 	0.0491243345941125
902 	0.0457205114535542
903 	0.042316688312996
904 	0.043439078119239
905 	0.0468110228631137
906 	0.0501829676069883
907 	0.053554912350863
908 	0.0569268570947377
909 	0.0602988018386124
910 	0.0661140618904633
911 	0.0720525143107835
912 	0.0779909667311037
913 	0.0839294191514239
914 	0.0898678715717441
915 	0.0951339692681941
916 	0.098305529820736
917 	0.101477090373278
918 	0.10464865092582
919 	0.107820211478362
920 	0.110991772030904
921 	0.109282945727791
922 	0.103433458487996
923 	0.0975839712482005
924 	0.0917344840084053
925 	0.0858849967686101
926 	0.0800355095288149
927 	0.0735983221811007
928 	0.0670533318550109
929 	0.060508341528921
930 	0.0539633512028312
931 	0.0474183608767413
932 	0.0417404258119468
933 	0.0407180804622589
934 	0.0396957351125711
935 	0.0386733897628832
936 	0.0376510444131953
937 	0.0366286990635074
938 	0.0382960933203724
939 	0.0429363576686904
940 	0.0475766220170083
941 	0.0522168863653262
942 	0.0568571507136441
943 	0.0614974150619621
944 	0.0642472550816179
945 	0.0665274391194963
946 	0.0688076231573748
947 	0.0710878071952532
948 	0.0733679912331317
949 	0.0760726913201614
950 	0.0815447253516578
951 	0.0870167593831542
952 	0.0924887934146506
953 	0.097960827446147
954 	0.103432861477643
955 	0.105794120751577
956 	0.104675530296711
957 	0.103556939841846
958 	0.10243834938698
959 	0.101319758932114
960 	0.100201168477248
961 	0.0940348866083952
962 	0.0867530587738131
963 	0.079471230939231
964 	0.0721894031046489
965 	0.0649075752700669
966 	0.0588954849842713
967 	0.0589958522007723
968 	0.0590962194172734
969 	0.0591965866337744
970 	0.0592969538502754
971 	0.0593973210667765
972 	0.0586600219573788
973 	0.0571858284109125
974 	0.0557116348644462
975 	0.0542374413179799
976 	0.0527632477715136
977 	0.0512890542250473
978 	0.0508036917797839
979 	0.0504281994568764
980 	0.0500527071339689
981 	0.0496772148110614
982 	0.0493017224881539
983 	0.0492270240631647
984 	0.0499493196888643
985 	0.0506716153145638
986 	0.0513939109402634
987 	0.0521162065659629
988 	0.0528385021916624
989 	0.0547836176029119
990 	0.0573699677797548
991 	0.0599563179565976
992 	0.0625426681334405
993 	0.0651290183102834
994 	0.0676298917723877
995 	0.0682735893415362
996 	0.0689172869106846
997 	0.0695609844798331
998 	0.0702046820489816
999 	0.0708483796181301
1000 	0.0714606929975829
1001 	0.0720330628628774
1002 	0.072605432728172
1003 	0.0731778025934665
1004 	0.0737501724587611
1005 	0.0743225423240557
1006 	0.0765910030242854
1007 	0.0791777325510232
1008 	0.081764462077761
1009 	0.0843511916044988
1010 	0.0869379211312366
1011 	0.0889836005775588
1012 	0.0894233059756631
1013 	0.0898630113737675
1014 	0.0903027167718718
1015 	0.0907424221699761
1016 	0.0911821275680803
1017 	0.0896301237855926
1018 	0.0870926854159957
1019 	0.0845552470463988
1020 	0.0820178086768018
1021 	0.0794803703072049
1022 	0.0770403153977943
1023 	0.0755500110086953
1024 	0.0740597066195962
1025 	0.0725694022304972
1026 	0.0710790978413982
1027 	0.0695887934522991
1028 	0.0686853878812821
1029 	0.0683151194045536
1030 	0.0679448509278252
1031 	0.0675745824510967
1032 	0.0672043139743682
1033 	0.0668340454976397
1034 	0.0668670986646088
1035 	0.0669160834557573
1036 	0.0669650682469058
1037 	0.0670140530380543
1038 	0.0670630378292027
1039 	0.0663071798766693
1040 	0.0643786640690904
1041 	0.0624501482615115
1042 	0.0605216324539326
1043 	0.0585931166463537
1044 	0.0566646008387748
1045 	0.0574508534753458
1046 	0.0586827200241698
1047 	0.0599145865729938
1048 	0.0611464531218178
1049 	0.0623783196706418
1050 	0.0626747796815474
1051 	0.060974337334075
1052 	0.0592738949866027
1053 	0.0575734526391304
1054 	0.0558730102916581
1055 	0.0541725679441857
1056 	0.053137378124944
1057 	0.052284391227447
1058 	0.0514314043299499
1059 	0.0505784174324529
1060 	0.0497254305349558
1061 	0.049593656541651
1062 	0.0515252754518457
1063 	0.0534568943620404
1064 	0.0553885132722351
1065 	0.0573201321824299
1066 	0.0592517510926246
1067 	0.063305993862107
1068 	0.0681060233929608
1069 	0.0729060529238145
1070 	0.0777060824546683
1071 	0.082506111985522
1072 	0.0881500946992879
1073 	0.0966516732780008
1074 	0.105153251856714
1075 	0.113654830435427
1076 	0.12215640901414
1077 	0.130657987592852
1078 	0.131627000412131
1079 	0.129724482638033
1080 	0.127821964863935
1081 	0.125919447089837
1082 	0.124016929315739
1083 	0.119882817588881
1084 	0.108105990289302
1085 	0.0963291629897232
1086 	0.0845523356901442
1087 	0.0727755083905652
1088 	0.0609986810909862
1089 	0.0562659939168468
1090 	0.0540600091790049
1091 	0.0518540244411631
1092 	0.0496480397033213
1093 	0.0474420549654794
1094 	0.0463564144069692
1095 	0.0485786675320993
1096 	0.0508009206572295
1097 	0.0530231737823597
1098 	0.0552454269074898
1099 	0.05746768003262
1100 	0.061865681647613
1101 	0.0668881258793875
1102 	0.0719105701111621
1103 	0.0769330143429367
1104 	0.0819554585747112
1105 	0.0848418370659386
1106 	0.0829514471859094
1107 	0.0810610573058802
1108 	0.079170667425851
1109 	0.0772802775458218
1110 	0.0753898876657926
1111 	0.0744037477383104
1112 	0.0735796903494924
1113 	0.0727556329606744
1114 	0.0719315755718563
1115 	0.0711075181830383
1116 	0.0691238141822747
1117 	0.0653564912809045
1118 	0.0615891683795344
1119 	0.0578218454781642
1120 	0.0540545225767941
1121 	0.0502871996754239
1122 	0.0503525266150155
1123 	0.0506323524369423
1124 	0.0509121782588691
1125 	0.0511920040807959
1126 	0.0514718299027228
1127 	0.0514916293428205
1128 	0.0512585826167611
1129 	0.0510255358907016
1130 	0.0507924891646422
1131 	0.0505594424385828
1132 	0.050337502423948
1133 	0.0502525451835499
1134 	0.0501675879431518
1135 	0.0500826307027538
1136 	0.0499976734623557
1137 	0.0499127162219576
1138 	0.0509785058512368
1139 	0.0526612089329233
1140 	0.0543439120146098
1141 	0.0560266150962963
1142 	0.0577093181779829
1143 	0.060344153139528
1144 	0.0661132591390638
1145 	0.0718823651385995
1146 	0.0776514711381352
1147 	0.0834205771376709
1148 	0.0891896831372067
1149 	0.0972103059943116
1150 	0.105715155441683
1151 	0.114220004889055
1152 	0.122724854336426
1153 	0.131229703783798
1154 	0.137049760220784
1155 	0.139162245357713
1156 	0.141274730494642
1157 	0.143387215631572
1158 	0.145499700768501
1159 	0.147299426739876
1160 	0.136901545254679
1161 	0.126503663769482
1162 	0.116105782284285
1163 	0.105707900799088
1164 	0.0953100193138912
1165 	0.0891411941141099
1166 	0.0853927721971771
1167 	0.0816443502802442
1168 	0.0778959283633113
1169 	0.0741475064463785
1170 	0.0701834944975919
1171 	0.0655929240187306
1172 	0.0610023535398694
1173 	0.0564117830610081
1174 	0.0518212125821469
1175 	0.0472306421032857
1176 	0.0472757572091539
1177 	0.0479410660780581
1178 	0.0486063749469624
1179 	0.0492716838158666
1180 	0.0499369926847708
1181 	0.050258297866135
1182 	0.0502569329219772
1183 	0.0502555679778194
1184 	0.0502542030336616
1185 	0.0502528380895038
1186 	0.0499961121800087
1187 	0.0483682442719184
1188 	0.0467403763638282
1189 	0.0451125084557379
1190 	0.0434846405476477
1191 	0.0418567726395574
1192 	0.0434974115876523
1193 	0.0459247631041092
1194 	0.048352114620566
1195 	0.0507794661370228
1196 	0.0532068176534797
1197 	0.0576335859907829
1198 	0.064388679543704
1199 	0.0711437730966251
1200 	0.0778988666495462
1201 	0.0846539602024673
1202 	0.0909313454340263
1203 	0.0938951031031203
1204 	0.0968588607722143
1205 	0.0998226184413083
1206 	0.102786376110402
1207 	0.105750133779496
1208 	0.104988732794063
1209 	0.103278514736022
1210 	0.101568296677981
1211 	0.0998580786199391
1212 	0.0981478605618977
1213 	0.0966707964070691
1214 	0.095451428671581
1215 	0.094232060936093
1216 	0.0930126932006049
1217 	0.0917933254651168
1218 	0.0909983131055116
1219 	0.0924146930463134
1220 	0.0938310729871153
1221 	0.0952474529279171
1222 	0.0966638328687189
1223 	0.0980802128095207
1224 	0.0992809414954655
1225 	0.100445097746376
1226 	0.101609253997286
1227 	0.102773410248197
1228 	0.103937566499107
1229 	0.103362429041543
1230 	0.101398359198075
1231 	0.0994342893546073
1232 	0.0974702195111392
1233 	0.0955061496676712
1234 	0.0929193024743031
1235 	0.0885962275175765
1236 	0.0842731525608499
1237 	0.0799500776041232
1238 	0.0756270026473966
1239 	0.07130392769067
1240 	0.0683813900743813
1241 	0.0654874348527954
1242 	0.0625934796312095
1243 	0.0596995244096236
1244 	0.0568055691880378
1245 	0.0550896182843838
1246 	0.0538713448806243
1247 	0.0526530714768648
1248 	0.0514347980731054
1249 	0.0502165246693459
1250 	0.0501727370310183
1251 	0.0516606520268718
1252 	0.0531485670227252
1253 	0.0546364820185786
1254 	0.056124397014432
1255 	0.0569623347939364
1256 	0.0546713124854356
1257 	0.0523802901769347
1258 	0.0500892678684339
1259 	0.047798245559933
1260 	0.0455072232514322
1261 	0.0453138878417255
1262 	0.0453079275144821
1263 	0.0453019671872388
1264 	0.0452960068599954
1265 	0.045290046532752
1266 	0.0461341853094359
1267 	0.0473932534106556
1268 	0.0486523215118754
1269 	0.0499113896130951
1270 	0.0511704577143148
1271 	0.0548099349252299
1272 	0.0615664836493027
1273 	0.0683230323733755
1274 	0.0750795810974483
1275 	0.0818361298215211
1276 	0.0870963226570388
1277 	0.0864083147216343
1278 	0.0857203067862297
1279 	0.0850322988508252
1280 	0.0843442909154207
1281 	0.0836562829800161
1282 	0.0903947518376396
1283 	0.097300278455433
1284 	0.104205805073226
1285 	0.11111133169102
1286 	0.118016858308813
1287 	0.126230414251162
1288 	0.134854770467583
1289 	0.143479126684004
1290 	0.152103482900425
1291 	0.160727839116846
1292 	0.163950237722126
1293 	0.162788438845897
1294 	0.161626639969669
1295 	0.160464841093441
1296 	0.159303042217213
1297 	0.156754187688522
1298 	0.151640663306702
1299 	0.146527138924882
1300 	0.141413614543062
1301 	0.136300090161242
1302 	0.13257365010005
1303 	0.136239140405757
1304 	0.139904630711464
1305 	0.143570121017171
1306 	0.147235611322878
1307 	0.150901101628584
1308 	0.151488146910005
1309 	0.151986512705129
1310 	0.152484878500253
1311 	0.152983244295376
1312 	0.1534816100905
1313 	0.140232462335412
1314 	0.123416579326745
1315 	0.106600696318078
1316 	0.0897848133094103
1317 	0.0729689303007429
1318 	0.063972627722654
1319 	0.0597082381820088
1320 	0.0554438486413637
1321 	0.0511794591007185
1322 	0.0469150695600734
1323 	0.0492329597350418
1324 	0.0592778739239902
1325 	0.0693227881129386
1326 	0.079367702301887
1327 	0.0894126164908354
1328 	0.0962714695857444
1329 	0.0958702818270248
1330 	0.0954690940683052
1331 	0.0950679063095856
1332 	0.094666718550866
1333 	0.0934194214734924
1334 	0.0876290023857641
1335 	0.0818385832980357
1336 	0.0760481642103074
1337 	0.0702577451225791
1338 	0.0644583763830223
1339 	0.0581707544159374
1340 	0.0518831324488525
1341 	0.0455955104817676
1342 	0.0393078885146826
1343 	0.0330202665475977
1344 	0.0314235933332975
1345 	0.030436478431506
1346 	0.0294493635297146
1347 	0.0284622486279232
1348 	0.0274751337261317
1349 	0.0298259153735457
1350 	0.0332249983025106
1351 	0.0366240812314754
1352 	0.0400231641604403
1353 	0.0434222470894052
1354 	0.0461690615851013
1355 	0.0485553053319717
1356 	0.0509415490788422
1357 	0.0533277928257127
1358 	0.0557140365725831
1359 	0.0661570404133992
1360 	0.083602648821848
1361 	0.101048257230297
1362 	0.118493865638746
1363 	0.135939474047194
1364 	0.154336380892635
1365 	0.173978983381896
1366 	0.193621585871156
1367 	0.213264188360417
1368 	0.232906790849678
