 	avm0
1369 	0.213690518199047
1370 	0.207520074892117
1371 	0.201349631585187
1372 	0.195179188278257
1373 	0.189008744971327
1374 	0.184737723617633
1375 	0.183437593011305
1376 	0.182137462404977
1377 	0.180837331798649
1378 	0.179537201192321
1379 	0.176078063243315
1380 	0.167768168537385
1381 	0.159458273831455
1382 	0.151148379125525
1383 	0.142838484419595
1384 	0.132750416006325
1385 	0.116841488363045
1386 	0.100932560719764
1387 	0.0850236330764836
1388 	0.0691147054332031
1389 	0.0540688757305627
1390 	0.0432974358291911
1391 	0.0325259959278195
1392 	0.021754556026448
1393 	0.0109831161250764
1394 	0.00151537543183836
1395 	0.00270447872436095
1396 	0.00389358201688354
1397 	0.00508268530940613
1398 	0.00627178860192872
1399 	0.00779046647336312
1400 	0.0146618900919522
1401 	0.0215333137105412
1402 	0.0284047373291302
1403 	0.0352761609477193
1404 	0.0422135848026515
1405 	0.0532100231926739
1406 	0.0642064615826963
1407 	0.0752028999727187
1408 	0.086199338362741
1409 	0.0971957767527634
1410 	0.111783106058607
1411 	0.126443718852528
1412 	0.141104331646449
1413 	0.15576494444037
1414 	0.170425557234292
1415 	0.185432033574999
1416 	0.200455567194508
1417 	0.215479100814018
1418 	0.230502634433527
1419 	0.245526168053037
1420 	0.258050389336119
1421 	0.270397999683221
1422 	0.282745610030324
1423 	0.295093220377427
1424 	0.307440830724529
1425 	0.331293986440711
1426 	0.356120496320438
1427 	0.380947006200164
1428 	0.405773516079891
1429 	0.430600025959617
1430 	0.460005891407877
1431 	0.489815377967181
1432 	0.519624864526486
1433 	0.549434351085791
1434 	0.579243837645095
1435 	0.59400172273403
1436 	0.607503948762056
1437 	0.621006174790082
1438 	0.634508400818108
1439 	0.648010626846135
1440 	0.665739629719468
1441 	0.683762472694348
1442 	0.701785315669227
1443 	0.719808158644106
1444 	0.737831001618986
1445 	0.756621481991832
1446 	0.775448133760394
1447 	0.794274785528956
1448 	0.813101437297517
1449 	0.831928089066079
1450 	0.851084677486329
1451 	0.870246630730184
1452 	0.889408583974038
1453 	0.908570537217893
1454 	0.927655114224217
1455 	0.94294825559156
1456 	0.958241396958902
1457 	0.973534538326245
1458 	0.988827679693588
1459 	1
1460 	0.950905312290386
1461 	0.901810624580771
1462 	0.852715936871157
1463 	0.803621249161543
1464 	0.753375136451101
1465 	0.694268057429939
1466 	0.635160978408778
1467 	0.576053899387617
1468 	0.516946820366456
1469 	0.461638204280116
1470 	0.424236627743653
1471 	0.38683505120719
1472 	0.349433474670728
1473 	0.312031898134265
1474 	0.27811417500994
1475 	0.255049443790917
1476 	0.231984712571894
1477 	0.208919981352871
1478 	0.185855250133848
1479 	0.165713763866137
1480 	0.151812809923955
1481 	0.137911855981773
1482 	0.124010902039591
1483 	0.110109948097409
1484 	0.0990839540140072
1485 	0.0923168955030408
1486 	0.0855498369920744
1487 	0.0787827784811081
1488 	0.0720157199701417
1489 	0.0667061540054854
1490 	0.0628835248810048
1491 	0.0590608957565242
1492 	0.0552382666320435
1493 	0.0514156375075629
1494 	0.0486476774466374
1495 	0.0465976013701487
1496 	0.0445475252936599
1497 	0.0424974492171711
1498 	0.0404473731406823
1499 	0.0395893923631832
1500 	0.0392350421743043
1501 	0.0388806919854254
1502 	0.0385263417965465
1503 	0.0381719916076676
1504 	0.0378787916594934
1505 	0.0375991059891796
1506 	0.0373194203188658
1507 	0.0370397346485519
1508 	0.0367600489782381
1509 	0.037082544732713
1510 	0.0374414395764911
1511 	0.0378003344202693
1512 	0.0381592292640474
1513 	0.038530310481505
1514 	0.0390495523473804
1515 	0.0395687942132557
1516 	0.0400880360791311
1517 	0.0406072779450064
1518 	0.0412064098540754
1519 	0.0420955130310326
1520 	0.0429846162079898
1521 	0.043873719384947
1522 	0.0447628225619042
1523 	0.0457919528316243
1524 	0.0470646918791647
1525 	0.0483374309267052
1526 	0.0496101699742456
1527 	0.0508829090217861
1528 	0.0522549626129937
1529 	0.0537183245850393
1530 	0.055181686557085
1531 	0.0566450485291306
1532 	0.0581084105011762
1533 	0.0588824576803595
1534 	0.0593409875928388
1535 	0.0597995175053182
1536 	0.0602580474177976
1537 	0.0607165773302769
1538 	0.059885831251208
1539 	0.058841708492885
1540 	0.0577975857345621
1541 	0.0567534629762391
1542 	0.0557250602234867
1543 	0.0550840145310762
1544 	0.0544429688386657
1545 	0.0538019231462552
1546 	0.0531608774538446
1547 	0.0526021408498993
1548 	0.0523220999314588
1549 	0.0520420590130182
1550 	0.0517620180945777
1551 	0.0514819771761372
1552 	0.0506040792860663
1553 	0.0489206182464275
1554 	0.0472371572067886
1555 	0.0455536961671498
1556 	0.043870235127511
1557 	0.0427156608709689
1558 	0.0418703722292646
1559 	0.0410250835875603
1560 	0.040179794945856
1561 	0.0393345063041517
1562 	0.0392589935426258
1563 	0.0393246822739136
1564 	0.0393903710052015
1565 	0.0394560597364893
1566 	0.0396115281967961
1567 	0.0410172128835918
1568 	0.0424228975703874
1569 	0.0438285822571831
1570 	0.0452342669439787
1571 	0.046570674219319
1572 	0.0477431016284873
1573 	0.0489155290376556
1574 	0.0500879564468239
1575 	0.0512603838559922
1576 	0.0526771548978774
1577 	0.0543062993775446
1578 	0.0559354438572117
1579 	0.0575645883368788
1580 	0.0591937328165459
1581 	0.0613691820536161
1582 	0.063697820460816
1583 	0.0660264588680158
1584 	0.0683550972752157
1585 	0.0706554980299409
1586 	0.072199757201736
1587 	0.073744016373531
1588 	0.075288275545326
1589 	0.076832534717121
1590 	0.0778184148433556
1591 	0.0774951855684599
1592 	0.0771719562935642
1593 	0.0768487270186686
1594 	0.0765254977437729
1595 	0.0760056183527479
1596 	0.0753373888741166
1597 	0.0746691593954852
1598 	0.0740009299168539
1599 	0.0733327004382225
1600 	0.0711728156012716
1601 	0.0687496974657935
1602 	0.0663265793303154
1603 	0.0639034611948373
1604 	0.0615981882770634
1605 	0.0600352542124201
1606 	0.0584723201477767
1607 	0.0569093860831334
1608 	0.05534645201849
1609 	0.0546268816544659
1610 	0.0550116697621534
1611 	0.055396457869841
1612 	0.0557812459775285
1613 	0.056166034085216
1614 	0.0575854688932009
1615 	0.0593722172993942
1616 	0.0611589657055876
1617 	0.0629457141117809
1618 	0.0646561989045743
1619 	0.0649475823421391
1620 	0.065238965779704
1621 	0.0655303492172688
1622 	0.0658217326548336
1623 	0.0671014415053659
1624 	0.0700567748431117
1625 	0.0730121081808576
1626 	0.0759674415186035
1627 	0.0789227748563494
1628 	0.0866650180644217
1629 	0.0964490388063421
1630 	0.106233059548263
1631 	0.116017080290183
1632 	0.126350288753917
1633 	0.150216045952589
1634 	0.174081803151262
1635 	0.197947560349935
1636 	0.221813317548607
1637 	0.251428855781347
1638 	0.290229109172403
1639 	0.329029362563459
1640 	0.367829615954515
1641 	0.40662986934557
1642 	0.43267671820735
1643 	0.454219320002633
1644 	0.475761921797916
1645 	0.497304523593199
1646 	0.513416180102095
1647 	0.481714220266174
1648 	0.450012260430252
1649 	0.418310300594331
1650 	0.38660834075841
1651 	0.351451278561543
1652 	0.312444662571402
1653 	0.273438046581262
1654 	0.234431430591121
1655 	0.19542481460098
1656 	0.179577672574291
1657 	0.167721670843762
1658 	0.155865669113233
1659 	0.144009667382705
1660 	0.13645001221383
1661 	0.142421174639543
1662 	0.148392337065256
1663 	0.154363499490969
1664 	0.160334661916682
1665 	0.173807762380915
1666 	0.191555907598653
1667 	0.209304052816391
1668 	0.227052198034129
1669 	0.244979227295064
1670 	0.266986516398456
1671 	0.288993805501847
1672 	0.311001094605238
1673 	0.333008383708629
1674 	0.348535956421913
1675 	0.356333341161031
1676 	0.364130725900149
1677 	0.371928110639267
1678 	0.379725495378385
1679 	0.362373217846394
1680 	0.341493678673185
1681 	0.320614139499976
1682 	0.299734600326768
1683 	0.276859158970349
1684 	0.249499417903603
1685 	0.222139676836857
1686 	0.194779935770111
1687 	0.167420194703365
1688 	0.145571171317377
1689 	0.125598451270412
1690 	0.105625731223446
1691 	0.0856530111764812
1692 	0.0684080976170706
1693 	0.0624962357533797
1694 	0.0565843738896887
1695 	0.0506725120259977
1696 	0.0447606501623067
1697 	0.0452553110118128
1698 	0.0491996379376543
1699 	0.0531439648634958
1700 	0.0570882917893373
1701 	0.0621653244124075
1702 	0.0760456662262166
1703 	0.0899260080400257
1704 	0.103806349853835
1705 	0.117686691667644
1706 	0.131227810862598
1707 	0.144530260651099
1708 	0.157832710439601
1709 	0.171135160228103
1710 	0.183444991384505
1711 	0.182150108348012
1712 	0.180855225311518
1713 	0.179560342275025
1714 	0.178265459238532
1715 	0.168739585790522
1716 	0.152693823880342
1717 	0.136648061970162
1718 	0.120602300059981
1719 	0.104676421885892
1720 	0.0907714409773347
1721 	0.076866460068777
1722 	0.0629614791602192
1723 	0.0490564982516615
1724 	0.0407407307551619
1725 	0.036763304752567
1726 	0.0327858787499721
1727 	0.0288084527473772
1728 	0.0252286570481746
1729 	0.0262845260252314
1730 	0.0273403950022881
1731 	0.0283962639793449
1732 	0.0294521329564017
1733 	0.0298767845375976
1734 	0.0298858584966432
1735 	0.0298949324556889
1736 	0.0299040064147345
1737 	0.0299601744540291
1738 	0.0303155284149055
1739 	0.0306708823757819
1740 	0.0310262363366584
1741 	0.0313815902975348
1742 	0.0320323888160423
1743 	0.0328241453731242
1744 	0.0336159019302061
1745 	0.034407658487288
1746 	0.0354253922385139
1747 	0.0372126430429259
1748 	0.0389998938473379
1749 	0.0407871446517498
1750 	0.0425743954561618
1751 	0.0448481144523306
1752 	0.0472542815312423
1753 	0.0496604486101541
1754 	0.0520666156890658
1755 	0.0539210363438508
1756 	0.0547641823912423
1757 	0.0556073284386339
1758 	0.0564504744860254
1759 	0.0572936205334169
1760 	0.0579811491260207
1761 	0.0586567844578173
1762 	0.0593324197896139
1763 	0.0600080551214105
1764 	0.0608844707144692
1765 	0.0619507291226514
1766 	0.0630169875308336
1767 	0.0640832459390158
1768 	0.0650934146594978
1769 	0.0656354703788925
1770 	0.0661775260982871
1771 	0.0667195818176818
1772 	0.0672616375370765
1773 	0.0668607062151689
1774 	0.0660727378988765
1775 	0.0652847695825841
1776 	0.0644968012662917
1777 	0.0637823910651402
1778 	0.0632242918586631
1779 	0.0626661926521861
1780 	0.0621080934457091
1781 	0.061549994239232
1782 	0.0611900391620577
1783 	0.0608429560677241
1784 	0.0604958729733905
1785 	0.0601487898790569
1786 	0.0599409031775119
1787 	0.0598388841549893
1788 	0.0597368651324666
1789 	0.059634846109944
1790 	0.059402842590022
1791 	0.0586636446586788
1792 	0.0579244467273356
1793 	0.0571852487959924
1794 	0.0564460508646492
1795 	0.0562062695768555
1796 	0.0560546206379236
1797 	0.0559029716989917
1798 	0.0557513227600597
1799 	0.0557745067559415
1800 	0.0559690616483237
1801 	0.056163616540706
1802 	0.0563581714330882
1803 	0.056535812443983
1804 	0.0566296894703684
1805 	0.0567235664967537
1806 	0.0568174435231391
1807 	0.0569113205495245
1808 	0.0568300461112119
1809 	0.0567154094891474
1810 	0.0566007728670829
1811 	0.0564861362450184
1812 	0.0563170028813913
1813 	0.056097564833245
1814 	0.0558781267850987
1815 	0.0556586887369523
1816 	0.055500261758559
1817 	0.0555713526139983
1818 	0.0556424434694376
1819 	0.0557135343248769
1820 	0.0557846251803163
1821 	0.0562183039725143
1822 	0.0566887207494941
1823 	0.057159137526474
1824 	0.0576295543034538
1825 	0.0580678466930902
1826 	0.0584860286939018
1827 	0.0589042106947135
1828 	0.0593223926955251
1829 	0.0596995952159873
1830 	0.0599939721402144
1831 	0.0602883490644416
1832 	0.0605827259886687
1833 	0.0608408078814273
1834 	0.0604870592437163
1835 	0.0601333106060053
1836 	0.0597795619682943
1837 	0.0594258133305833
1838 	0.0593038284253036
1839 	0.0592434516007968
1840 	0.05918307477629
1841 	0.0591226979517832
1842 	0.0591631136725286
1843 	0.0592921965195485
1844 	0.0594212793665685
1845 	0.0595503622135884
1846 	0.0595878559753121
1847 	0.0593944420431201
1848 	0.059201028110928
1849 	0.059007614178736
1850 	0.0588153922913898
1851 	0.0586490702875115
1852 	0.0584827482836333
1853 	0.058316426279755
1854 	0.0581501042758768
1855 	0.058151215051858
1856 	0.0581908374266508
1857 	0.0582304598014435
1858 	0.0582700821762362
1859 	0.0582396155224782
1860 	0.0581606439403323
1861 	0.0580816723581863
1862 	0.0580027007760404
1863 	0.0580288844837098
1864 	0.0582281014989589
1865 	0.058427318514208
1866 	0.0586265355294571
1867 	0.058877031568646
1868 	0.0593709556180317
1869 	0.0598648796674175
1870 	0.0603588037168032
1871 	0.060852727766189
1872 	0.0609788993223088
1873 	0.0610971824184096
1874 	0.0612154655145105
1875 	0.0613337486106113
1876 	0.0609870293047101
1877 	0.0605189285395221
1878 	0.060050827774334
1879 	0.0595827270091459
1880 	0.0588622119345473
1881 	0.0579843476800565
1882 	0.0571064834255656
1883 	0.0562286191710747
1884 	0.0558134946266593
1885 	0.0559685315107296
1886 	0.0561235683947999
1887 	0.0562786052788702
1888 	0.0564201695027495
1889 	0.0565284263167124
1890 	0.0566366831306752
1891 	0.056744939944638
1892 	0.0568402628450338
1893 	0.0568547956476409
1894 	0.056869328450248
1895 	0.0568838612528551
1896 	0.0568983940554622
1897 	0.0568211168422653
1898 	0.0567435633702446
1899 	0.0566660098982238
1900 	0.0565884564262031
1901 	0.0565085748392376
1902 	0.0564283299048531
1903 	0.0563480849704685
1904 	0.0562678400360839
1905 	0.0562502621280305
1906 	0.0562544741024481
1907 	0.0562586860768657
1908 	0.0562628980512832
1909 	0.0564841090924868
1910 	0.0568338609821688
1911 	0.0571836128718508
1912 	0.0575333647615328
1913 	0.0577677929044755
1914 	0.0578966180762663
1915 	0.0580254432480571
1916 	0.0581542684198479
1917 	0.0582775150820971
1918 	0.0583932451610673
1919 	0.0585089752400376
1920 	0.0586247053190078
1921 	0.0586295104341429
1922 	0.0584180282304136
1923 	0.0582065460266843
1924 	0.0579950638229551
1925 	0.0579015117527445
1926 	0.0581401445624454
1927 	0.0583787773721464
1928 	0.0586174101818473
1929 	0.0588371195322659
1930 	0.0589777033301412
1931 	0.0591182871280165
1932 	0.0592588709258918
1933 	0.0593712361398597
1934 	0.0592996501339197
1935 	0.0592280641279798
1936 	0.0591564781220398
1937 	0.059096617557446
1938 	0.0591663019291703
1939 	0.0592359863008945
1940 	0.0593056706726187
1941 	0.0593766911501519
1942 	0.0594789634684369
1943 	0.0595812357867219
1944 	0.0596835081050068
1945 	0.0597828206568873
1946 	0.0595562300413464
1947 	0.0593296394258054
1948 	0.0591030488102645
1949 	0.0588764581947235
1950 	0.0588009817104578
1951 	0.0587276508629445
1952 	0.0586543200154312
1953 	0.0585809891679179
1954 	0.0583174162973998
1955 	0.0580483632039968
1956 	0.0577793101105937
1957 	0.0575102570171907
1958 	0.0577885168870108
1959 	0.0580854544484403
1960 	0.0583823920098699
1961 	0.0586793295712994
1962 	0.0589236299170671
1963 	0.0591663581935721
1964 	0.059409086470077
1965 	0.059651814746582
1966 	0.0593724501717134
1967 	0.0590851349442858
1968 	0.0587978197168582
1969 	0.0585129379083935
1970 	0.058529800051334
1971 	0.0585466621942744
1972 	0.0585635243372149
1973 	0.0585646356295974
1974 	0.0581877265085905
1975 	0.0578108173875835
1976 	0.0574339082665766
1977 	0.0570803683481437
1978 	0.0569919679008913
1979 	0.0569035674536389
1980 	0.0568151670063865
1981 	0.056731362507378
1982 	0.0566780456345064
1983 	0.0566247287616348
1984 	0.0565714118887632
1985 	0.0565782868498813
1986 	0.0568401104691019
1987 	0.0571019340883225
1988 	0.0573637577075431
1989 	0.05750568222489
1990 	0.0573063554522883
1991 	0.0571070286796866
1992 	0.0569077019070849
1993 	0.0569099518796655
1994 	0.0573052467742683
1995 	0.0577005416688712
1996 	0.058095836563474
1997 	0.0583703522705989
1998 	0.0584821279457699
1999 	0.0585939036209408
2000 	0.0587056792961118
2001 	0.0588131534355317
2002 	0.0589167043769531
2003 	0.0590202553183745
2004 	0.0591238062597959
2005 	0.0592911191469893
2006 	0.0594960404314503
2007 	0.0597009617159113
2008 	0.0599058830003724
2009 	0.0599145651667112
2010 	0.0598557241956315
2011 	0.0597968832245519
2012 	0.0597380422534722
2013 	0.0594456550177803
2014 	0.0591180611530156
2015 	0.0587904672882509
2016 	0.0584636244530807
2017 	0.0583863737865119
2018 	0.0583091231199432
2019 	0.0582318724533744
2020 	0.0581763102450277
2021 	0.0582466001105818
2022 	0.0583168899761359
2023 	0.05838717984169
2024 	0.0584522901071704
2025 	0.0585052568955546
2026 	0.0585582236839388
2027 	0.0586111904723231
2028 	0.0586945358221094
2029 	0.0588132570724029
2030 	0.0589319783226964
2031 	0.0590506995729899
2032 	0.0589265684098314
2033 	0.0586616365583051
2034 	0.0583967047067787
2035 	0.0581317728552524
2036 	0.0580489057238661
2037 	0.0580076406046985
2038 	0.0579663754855309
2039 	0.0579259429305843
2040 	0.0580928188666832
2041 	0.0582596948027821
2042 	0.058426570738881
2043 	0.0586034991546046
2044 	0.0588196519516087
2045 	0.0590358047486129
2046 	0.059251957545617
2047 	0.059173483892524
2048 	0.0586762554544262
2049 	0.0581790270163283
2050 	0.0576817985782305
2051 	0.0572456496424219
2052 	0.0568450659864273
2053 	0.0564444823304327
2054 	0.0560438986744381
2055 	0.0561486034884313
2056 	0.0563355645649805
2057 	0.0565225256415298
2058 	0.0567338526178419
2059 	0.0571720085373067
2060 	0.0576101644567715
2061 	0.0580483203762363
2062 	0.0583070179729591
2063 	0.0582234927216622
2064 	0.0581399674703653
2065 	0.0580564422190684
2066 	0.0577211927556453
2067 	0.0572188252212764
2068 	0.0567164576869075
2069 	0.0562140901525387
2070 	0.0560773638099141
2071 	0.0559967277539122
2072 	0.0559160916979103
2073 	0.0560014510281671
2074 	0.0570897965655376
2075 	0.0581781421029081
2076 	0.0592664876402785
2077 	0.0600026729246435
2078 	0.0602662871903386
2079 	0.0605299014560337
2080 	0.0607935157217287
2081 	0.0607155864973878
2082 	0.0605061488378253
2083 	0.0602967111782629
2084 	0.0600820499130572
2085 	0.0596717043441388
2086 	0.0592613587752204
2087 	0.058851013206302
2088 	0.0585037292610609
2089 	0.0582794061808662
2090 	0.0580550831006714
2091 	0.0578307600204767
2092 	0.0578738175202728
2093 	0.058053392597164
2094 	0.0582329676740552
2095 	0.0584125427509464
2096 	0.0582677787479536
2097 	0.0581213849003382
2098 	0.0579749910527229
2099 	0.0577658494162294
2100 	0.0574332603493911
2101 	0.0571006712825529
2102 	0.0567680822157146
2103 	0.0567582749034445
2104 	0.056894164435399
2105 	0.0570300539673536
2106 	0.057172911693304
2107 	0.05744543248008
2108 	0.0577179532668561
2109 	0.0579904740536322
2110 	0.0582449997087434
2111 	0.0584748780034227
2112 	0.0587047562981021
2113 	0.0589346345927815
2114 	0.0591487658370703
2115 	0.0593590094055769
2116 	0.0595692529740835
2117 	0.0596734981874274
2118 	0.0593345274804804
2119 	0.0589955567735334
2120 	0.0586565860665863
2121 	0.0585824961728552
2122 	0.0586902047462048
2123 	0.0587979133195544
2124 	0.0589046008545502
2125 	0.0585017902510041
2126 	0.058098979647458
2127 	0.0576961690439119
2128 	0.057354168148422
2129 	0.0570957986566486
2130 	0.0568374291648752
2131 	0.0565790596731018
2132 	0.0566901133256103
2133 	0.0568663592976981
2134 	0.0570426052697858
2135 	0.0572342218049622
2136 	0.0574636531164568
2137 	0.0576930844279514
2138 	0.0579225157394461
2139 	0.057987188335257
2140 	0.0579930664368688
2141 	0.0579989445384805
2142 	0.0579874922562321
2143 	0.0579044965944586
2144 	0.0578215009326851
2145 	0.0577385052709115
2146 	0.0575694001264875
2147 	0.05735652590868
2148 	0.0571436516908725
2149 	0.0570154969985538
2150 	0.0574034704792483
2151 	0.0577914439599429
2152 	0.0581794174406374
2153 	0.0585000119720258
2154 	0.0587806941321692
2155 	0.0590613762923125
2156 	0.059302072333951
2157 	0.0592628655460557
2158 	0.0592236587581605
2159 	0.0591844519702652
2160 	0.0588830524798627
2161 	0.0584289838209118
2162 	0.0579749151619609
2163 	0.0575875720310913
2164 	0.0575843515348515
2165 	0.0575811310386117
2166 	0.0575779105423719
2167 	0.0577707094762323
2168 	0.0580583189949781
2169 	0.0583459285137238
2170 	0.0585979939303752
2171 	0.0587163458201001
2172 	0.0588346977098251
2173 	0.05895304959955
2174 	0.0588908024663563
2175 	0.0587702667596278
2176 	0.0586497310528994
2177 	0.0585358165669464
2178 	0.0584365027216778
2179 	0.0583371888764091
2180 	0.0582378750311404
2181 	0.0583315467282264
2182 	0.0584522848126666
2183 	0.0585730228971068
2184 	0.0586757316782051
2185 	0.0587566699760185
2186 	0.0588376082738319
2187 	0.0589206864916476
2188 	0.0590579384737333
2189 	0.059195190455819
2190 	0.0593324424379046
2191 	0.0592871004808544
2192 	0.0591358944232309
2193 	0.0589846883656073
2194 	0.0588250460187739
2195 	0.0586383933678313
2196 	0.0584517407168887
2197 	0.0582650880659461
2198 	0.0578866512558523
2199 	0.0574751637172764
2200 	0.0570636761787005
2201 	0.0569742589964687
2202 	0.0572365588142611
2203 	0.0574988586320535
2204 	0.0577411991588634
2205 	0.0578252910214549
2206 	0.0579093828840463
2207 	0.0579934747466378
2208 	0.0577763132708309
2209 	0.0574624482795276
2210 	0.0571485832882243
2211 	0.0569185638750683
2212 	0.0568087027235396
2213 	0.0566988415720109
2214 	0.0565996220378046
2215 	0.0566297821668334
2216 	0.0566599422958622
2217 	0.056690102424891
2218 	0.0567993781991686
2219 	0.0569350258551959
2220 	0.0570706735112232
2221 	0.0573501913227154
2222 	0.0578165749683173
2223 	0.0582829586139192
2224 	0.0587027183334429
2225 	0.0588076761954922
2226 	0.0589126340575415
2227 	0.0590175919195909
2228 	0.0590141882226134
2229 	0.0589890601794684
2230 	0.0589639321363234
2231 	0.0590973708442957
2232 	0.0593621271724804
2233 	0.0596268835006651
2234 	0.0598463388218337
2235 	0.0599445473301067
2236 	0.0600427558383796
2237 	0.0601401226579051
2238 	0.0600980497082771
2239 	0.0600559767586491
2240 	0.0600139038090212
2241 	0.0599385166091926
2242 	0.0598520246592972
2243 	0.0597655327094018
2244 	0.0594616745614146
2245 	0.0589447544964858
2246 	0.058427834431557
2247 	0.0580187131528092
2248 	0.0579025320699661
2249 	0.057786350987123
2250 	0.0576738275593388
2251 	0.0576427082220514
2252 	0.057611588884764
2253 	0.0575804695474766
2254 	0.0575982393881275
2255 	0.0576261649517317
2256 	0.057654090515336
2257 	0.0577872597345207
2258 	0.0579841157244178
2259 	0.0581809717143148
2260 	0.0582553911171667
2261 	0.0581655103692532
2262 	0.0580756296213396
2263 	0.0580883257304133
2264 	0.058422316292364
2265 	0.0587563068543147
2266 	0.0590401222573025
2267 	0.0586252298496582
2268 	0.058210337442014
2269 	0.0577954450343697
2270 	0.0578351746776413
2271 	0.0579242978475091
2272 	0.0580134210173769
2273 	0.057966871344582
2274 	0.0578743708964275
2275 	0.0577818704482729
2276 	0.0577247995792127
2277 	0.0576910546519442
2278 	0.0576573097246758
2279 	0.0575036803167085
2280 	0.0572137719691434
2281 	0.0569238636215783
2282 	0.0568050502088621
2283 	0.0570125108579508
2284 	0.0572199715070396
2285 	0.057375137075582
2286 	0.0573542349275249
2287 	0.0573333327794679
2288 	0.0574033530596174
2289 	0.0581098303372133
2290 	0.0588163076148091
2291 	0.0594987940253239
2292 	0.059455556706637
2293 	0.0594123193879501
2294 	0.0593690820692633
2295 	0.0591048565928551
2296 	0.0588285094031542
2297 	0.0585521622134534
2298 	0.0582345024894167
2299 	0.0579109409747606
2300 	0.0575873794601045
2301 	0.0576363970663711
2302 	0.0577716768336396
2303 	0.0579069566009081
2304 	0.057855474222251
2305 	0.0577446905561525
2306 	0.057633906890054
2307 	0.0575300077105166
2308 	0.0574288392491124
2309 	0.0573276707877082
2310 	0.0574045127270437
2311 	0.0575635933895279
2312 	0.0577226740520121
2313 	0.0581173090225546
2314 	0.0586322119026496
2315 	0.0591471147827446
2316 	0.0593608504463011
2317 	0.0594124191471061
2318 	0.0594639878479111
2319 	0.0593485355899621
2320 	0.0591423558976281
2321 	0.0589361762052942
2322 	0.0588542064046087
2323 	0.0588370828639466
2324 	0.0588199593232845
2325 	0.0587225146953672
2326 	0.0585867484851996
2327 	0.0584509822750321
2328 	0.0584158096216298
2329 	0.0584225272029144
2330 	0.0584292447841989
2331 	0.0579645615533532
2332 	0.0573393745607368
2333 	0.0567141875681203
2334 	0.0567571540201712
2335 	0.0569713557771372
2336 	0.0571855575341031
2337 	0.0571713447087563
2338 	0.0571187070004037
2339 	0.057066069292051
2340 	0.0571689384690781
2341 	0.0572840536036377
2342 	0.0573987400529067
2343 	0.0574662234885108
2344 	0.0575337069241149
2345 	0.0575681403232764
2346 	0.0573051233944536
2347 	0.0570421064656308
2348 	0.0568362948699438
2349 	0.0568564726596145
2350 	0.0568766504492852
2351 	0.0571657648435364
2352 	0.0580397096318753
2353 	0.0589136544202141
2354 	0.0593931652342025
2355 	0.0593665758345267
2356 	0.0593399864348509
2357 	0.0593317609755955
2358 	0.0593373325924179
2359 	0.0593429042092402
2360 	0.0591851084846344
2361 	0.0589621943092495
2362 	0.0587392801338646
2363 	0.0584246081081593
2364 	0.0580962251393025
2365 	0.0577882754987772
2366 	0.0580608727749619
2367 	0.0583334700511466
2368 	0.0585665824428778
2369 	0.0586511564597601
2370 	0.0587357304766425
2371 	0.0587436766318893
2372 	0.0586347459476721
2373 	0.0585258152634548
2374 	0.0582662914445696
2375 	0.057902980465305
2376 	0.0575396694860404
2377 	0.0580106412453954
2378 	0.058692797357133
2379 	0.0593671106329043
2380 	0.0595590894967513
2381 	0.0597510683605983
2382 	0.0597932799498282
2383 	0.0593714585078678
2384 	0.0589496370659074
2385 	0.0586502699091314
2386 	0.0584825030007485
2387 	0.0583147360923657
2388 	0.058344375031229
2389 	0.0584466571614865
2390 	0.0585489392917439
2391 	0.0581071239166182
2392 	0.0576598126070945
2393 	0.0573583043533395
2394 	0.0574696254413969
2395 	0.0575809465294543
2396 	0.0576177772732751
2397 	0.0575916623018553
2398 	0.0575655473304354
2399 	0.0571708595913889
2400 	0.0567022803130943
