 	avca20
338 	0.0750144961177097
339 	0.0717008609151773
340 	0.0683872257126448
341 	0.0650735905101124
342 	0.0617599553075799
343 	0.0586459293317394
344 	0.0574334438838579
345 	0.0562209584359763
346 	0.0550084729880948
347 	0.0537959875402133
348 	0.0525835020923318
349 	0.0513710166444502
350 	0.0513142872134329
351 	0.0515835402487107
352 	0.0518527932839884
353 	0.0521220463192662
354 	0.0523912993545439
355 	0.0526605523898217
356 	0.0532110995401423
357 	0.0540775799958931
358 	0.054944060451644
359 	0.0558105409073949
360 	0.0566770213631457
361 	0.0575435018188966
362 	0.0580787885276566
363 	0.0569620728936416
364 	0.0558453572596265
365 	0.0547286416256115
366 	0.0536119259915965
367 	0.0524952103575814
368 	0.0513784947235664
369 	0.0483871615689078
370 	0.0451157131525439
371 	0.0418442647361799
372 	0.038572816319816
373 	0.0353013679034521
374 	0.0320299194870882
375 	0.029797252028906
376 	0.0283198985316814
377 	0.0268425450344569
378 	0.0253651915372323
379 	0.0238878380400078
380 	0.0224104845427832
381 	0.0221196570062709
382 	0.024691880166767
383 	0.0272641033272632
384 	0.0298363264877593
385 	0.0324085496482554
386 	0.0349807728087516
387 	0.0375525313751635
388 	0.0400915692439277
389 	0.042630607112692
390 	0.0451696449814562
391 	0.0477086828502205
392 	0.0502477207189847
393 	0.052786758587749
394 	0.0538442225498407
395 	0.0543838354433384
396 	0.054923448336836
397 	0.0554630612303337
398 	0.0560026741238313
399 	0.056542287017329
400 	0.0536387726548586
401 	0.046914403995681
402 	0.0401900353365033
403 	0.0334656666773257
404 	0.026741298018148
405 	0.0200169293589703
406 	0.0147080719848352
407 	0.0146292962131802
408 	0.0145505204415252
409 	0.0144717446698703
410 	0.0143929688982153
411 	0.0143141931265603
412 	0.0142354173549054
413 	0.0192608754926435
414 	0.0245101100648225
415 	0.0297593446370015
416 	0.0350085792091805
417 	0.0402578137813595
418 	0.0455070483535385
419 	0.0537079372306829
420 	0.0631202949410359
421 	0.072532652651389
422 	0.081945010361742
423 	0.0913573680720951
424 	0.100769725782448
425 	0.106679339846003
426 	0.108575080288548
427 	0.110470820731094
428 	0.11236656117364
429 	0.114262301616185
430 	0.116158042058731
431 	0.117478917402447
432 	0.116864329902505
433 	0.116249742402564
434 	0.115635154902623
435 	0.115020567402681
436 	0.11440597990274
437 	0.113791392402798
438 	0.108902828679711
439 	0.104009986702146
440 	0.0991171447245809
441 	0.0942243027470159
442 	0.0893314607694509
443 	0.0844386187918859
444 	0.0795500631490408
445 	0.0746627590716307
446 	0.0697754549942206
447 	0.0648881509168105
448 	0.0600008468394004
449 	0.0551135427619903
450 	0.0518358163920321
451 	0.0498434362488879
452 	0.0478510561057438
453 	0.0458586759625996
454 	0.0438662958194555
455 	0.0418739156763113
456 	0.0403764409470898
457 	0.0398227393327906
458 	0.0392690377184914
459 	0.0387153361041922
460 	0.038161634489893
461 	0.0376079328755939
462 	0.0371897523513042
463 	0.0376180876211325
464 	0.0380464228909608
465 	0.0384747581607891
466 	0.0389030934306174
467 	0.0393314287004457
468 	0.039759763970274
469 	0.0402647658275441
470 	0.0407748351991228
471 	0.0412849045707014
472 	0.0417949739422801
473 	0.0423050433138587
474 	0.0428151126854374
475 	0.0448295023208958
476 	0.0473615075310224
477 	0.049893512741149
478 	0.0524255179512756
479 	0.0549575231614022
480 	0.0574895283715289
481 	0.0625863322104694
482 	0.0697230028224163
483 	0.0768596734343631
484 	0.08399634404631
485 	0.0911330146582568
486 	0.0982696852702037
487 	0.102403318550353
488 	0.101553187747942
489 	0.100703056945532
490 	0.0998529261431221
491 	0.099002795340712
492 	0.0981526645383019
493 	0.0978167546320925
494 	0.099537728310686
495 	0.101258701989279
496 	0.102979675667873
497 	0.104700649346466
498 	0.10642162302506
499 	0.107843330007354
500 	0.100212219426589
501 	0.0925811088458246
502 	0.0849499982650598
503 	0.077318887684295
504 	0.0696877771035302
505 	0.0620566665227654
506 	0.0569544567165663
507 	0.0522334736094097
508 	0.0475124905022532
509 	0.0427915073950966
510 	0.0380705242879401
511 	0.0333495411807835
512 	0.0338221984260538
513 	0.0363956540161259
514 	0.0389691096061981
515 	0.0415425651962703
516 	0.0441160207863425
517 	0.0466894763764147
518 	0.0512969724185855
519 	0.0574897170693314
520 	0.0636824617200772
521 	0.0698752063708231
522 	0.0760679510215689
523 	0.0822606956723148
524 	0.0838741775723917
525 	0.0791117481784751
526 	0.0743493187845585
527 	0.0695868893906419
528 	0.0648244599967253
529 	0.0600620306028087
530 	0.0558814525725353
531 	0.0531896686008366
532 	0.050497884629138
533 	0.0478061006574393
534 	0.0451143166857407
535 	0.042422532714042
536 	0.040146567787629
537 	0.040245515663485
538 	0.040344463539341
539 	0.0404434114151969
540 	0.0405423592910529
541 	0.0406413071669089
542 	0.0407751408855664
543 	0.0423276655448205
544 	0.0438801902040745
545 	0.0454327148633286
546 	0.0469852395225826
547 	0.0485377641818367
548 	0.0500902888410907
549 	0.05433091972107
550 	0.0588537274971476
551 	0.0633765352732252
552 	0.0678993430493028
553 	0.0724221508253804
554 	0.076944958601458
555 	0.0866886873661533
556 	0.0977952542703742
557 	0.108901821174595
558 	0.120008388078816
559 	0.131114954983037
560 	0.142221521887258
561 	0.141793634808424
562 	0.136110603484037
563 	0.130427572159649
564 	0.124744540835261
565 	0.119061509510874
566 	0.113378478186486
567 	0.104012953236218
568 	0.0920565085798366
569 	0.0801000639234552
570 	0.0681436192670737
571 	0.0561871746106923
572 	0.0442307299543109
573 	0.0371712615695538
574 	0.0351478316629164
575 	0.033124401756279
576 	0.0311009718496415
577 	0.0290775419430041
578 	0.0270541120363667
579 	0.0264408769255034
580 	0.0278908332153543
581 	0.0293407895052053
582 	0.0307907457950562
583 	0.0322407020849072
584 	0.0336906583747581
585 	0.0349651649490479
586 	0.035875275960249
587 	0.0367853869714501
588 	0.0376954979826513
589 	0.0386056089938524
590 	0.0395157200050535
591 	0.0400696596243533
592 	0.0395607611060667
593 	0.0390518625877801
594 	0.0385429640694935
595 	0.038034065551207
596 	0.0375251670329204
597 	0.0370065839631188
598 	0.0364447643983021
599 	0.0358829448334853
600 	0.0353211252686686
601 	0.0347593057038518
602 	0.0341974861390351
603 	0.0337415046669103
604 	0.0340543800830186
605 	0.0343672554991269
606 	0.0346801309152353
607 	0.0349930063313436
608 	0.0353058817474519
609 	0.0357309100665957
610 	0.0377692147601714
611 	0.0398075194537471
612 	0.0418458241473228
613 	0.0438841288408985
614 	0.0459224335344742
615 	0.0479578429834731
616 	0.0498258391725309
617 	0.0516938353615887
618 	0.0535618315506466
619 	0.0554298277397044
620 	0.0572978239287622
621 	0.05916582011782
622 	0.0587846319526421
623 	0.0583434039587064
624 	0.0579021759647707
625 	0.057460947970835
626 	0.0570197199768994
627 	0.0565784919829637
628 	0.0582379430470888
629 	0.0600362449657978
630 	0.0618345468845069
631 	0.063632848803216
632 	0.0654311507219251
633 	0.0672294526406341
634 	0.071758964811208
635 	0.0765652075359354
636 	0.0813714502606629
637 	0.0861776929853904
638 	0.0909839357101179
639 	0.0957901784348453
640 	0.102065248350962
641 	0.108531182817372
642 	0.114997117283783
643 	0.121463051750193
644 	0.127928986216603
645 	0.134394920683013
646 	0.138291778080259
647 	0.141797946337954
648 	0.145304114595649
649 	0.148810282853344
650 	0.152316451111039
651 	0.155822619368734
652 	0.158284204442848
653 	0.160572909782617
654 	0.162861615122385
655 	0.165150320462153
656 	0.167439025801921
657 	0.169727731141689
658 	0.166453754104297
659 	0.162228779845517
660 	0.158003805586737
661 	0.153778831327957
662 	0.149553857069177
663 	0.145328882810397
664 	0.146856723325837
665 	0.149344485092986
666 	0.151832246860135
667 	0.154320008627284
668 	0.156807770394433
669 	0.159295532161582
670 	0.148060596143647
671 	0.134702286565433
672 	0.12134397698722
673 	0.107985667409006
674 	0.0946273578307926
675 	0.0812690482525791
676 	0.0783397146213147
677 	0.076805640810618
678 	0.0752715669999212
679 	0.0737374931892245
680 	0.0722034193785277
681 	0.070669345567831
682 	0.0685333085066473
683 	0.066333346144527
684 	0.0641333837824066
685 	0.0619334214202862
686 	0.0597334590581659
687 	0.0575334966960455
688 	0.0568630469383504
689 	0.0563041925208922
690 	0.055745338103434
691 	0.0551864836859759
692 	0.0546276292685177
693 	0.0540687748510595
694 	0.053927175249616
695 	0.0537993691958093
696 	0.0536715631420026
697 	0.053543757088196
698 	0.0534159510343893
699 	0.053277583583886
700 	0.0519762890082375
701 	0.0506749944325889
702 	0.0493736998569404
703 	0.0480724052812918
704 	0.0467711107056432
705 	0.0454891581445088
706 	0.0445213465777253
707 	0.0435535350109418
708 	0.0425857234441583
709 	0.0416179118773748
710 	0.0406501003105913
711 	0.0395112787610986
712 	0.0370165923486971
713 	0.0345219059362956
714 	0.0320272195238941
715 	0.0295325331114926
716 	0.0270378466990911
717 	0.0247113530169556
718 	0.0231832914911403
719 	0.0216552299653251
720 	0.0201271684395098
721 	0.0185991069136946
722 	0.0170710453878793
723 	0.0159978595363939
724 	0.0163494495573963
725 	0.0167010395783987
726 	0.0170526295994011
727 	0.0174042196204035
728 	0.0177558096414059
729 	0.0191223750073711
730 	0.0226757799967103
731 	0.0262291849860495
732 	0.0297825899753887
733 	0.033335994964728
734 	0.0368893999540672
735 	0.0385102071845549
736 	0.0372078389104484
737 	0.0359054706363419
738 	0.0346031023622354
739 	0.0333007340881289
740 	0.0319983658140225
741 	0.0348915339167945
742 	0.0422219565416151
743 	0.0495523791664357
744 	0.0568828017912564
745 	0.064213224416077
746 	0.0715436470408977
747 	0.0884040666882556
748 	0.112165518662277
749 	0.135926970636299
750 	0.159688422610321
751 	0.183449874584342
752 	0.207211326558364
753 	0.239969745323286
754 	0.276942602276601
755 	0.313915459229917
756 	0.350888316183232
757 	0.387861173136548
758 	0.424834030089863
759 	0.422921206682785
760 	0.410609297653345
761 	0.398297388623904
762 	0.385985479594464
763 	0.373673570565024
764 	0.361361661535583
765 	0.324952667986472
766 	0.28595517255651
767 	0.246957677126548
768 	0.207960181696587
769 	0.168962686266625
770 	0.130728865656818
771 	0.123551154399986
772 	0.116373443143154
773 	0.109195731886321
774 	0.102018020629489
775 	0.0948403093726562
776 	0.0894342934483285
777 	0.0939124725369185
778 	0.0983906516255085
779 	0.102868830714099
780 	0.107347009802689
781 	0.111825188891279
782 	0.116145399223807
783 	0.12007124000449
784 	0.123997080785173
785 	0.127922921565855
786 	0.131848762346538
787 	0.135774603127221
788 	0.137301386095405
789 	0.135608824504896
790 	0.133916262914388
791 	0.132223701323879
792 	0.130531139733371
793 	0.128838578142863
794 	0.132534708168215
795 	0.140213784170507
796 	0.1478928601728
797 	0.155571936175092
798 	0.163251012177384
799 	0.170930088179677
800 	0.169878498701228
801 	0.165581353193589
802 	0.16128420768595
803 	0.156987062178311
804 	0.152689916670672
805 	0.148392771163033
806 	0.13381462434274
807 	0.117978756823144
808 	0.102142889303548
809 	0.0863070217839513
810 	0.0704711542643549
811 	0.0552353844763411
812 	0.049746029570239
813 	0.0442566746641369
814 	0.0387673197580348
815 	0.0332779648519326
816 	0.0277886099458305
817 	0.0235679954277294
818 	0.0235238782383709
819 	0.0234797610490124
820 	0.0234356438596539
821 	0.0233915266702954
822 	0.0233474094809369
823 	0.0225866717168968
824 	0.0208115869558435
825 	0.0190365021947903
826 	0.017261417433737
827 	0.0154863326726838
828 	0.0137112479116305
829 	0.013932320410683
830 	0.0154676125320608
831 	0.0170029046534386
832 	0.0185381967748163
833 	0.0200734888961941
834 	0.0216087810175719
835 	0.0269731007734493
836 	0.0333066731385608
837 	0.0396402455036724
838 	0.045973817868784
839 	0.0523073902338956
840 	0.0586409625990072
841 	0.0663312826407575
842 	0.0740229607882903
843 	0.081714638935823
844 	0.0894063170833557
845 	0.0970979952308884
846 	0.102107969101992
847 	0.0969068382282287
848 	0.0917057073544654
849 	0.0865045764807022
850 	0.0813034456069389
851 	0.0761023147331757
852 	0.0716341614726602
853 	0.0681658381952275
854 	0.0646975149177947
855 	0.061229191640362
856 	0.0577608683629292
857 	0.0542925450854965
858 	0.0511885546449086
859 	0.0482850884788633
860 	0.045381622312818
861 	0.0424781561467727
862 	0.0395746899807274
863 	0.0366712238146821
864 	0.0383069085149339
865 	0.0405969788091827
866 	0.0428870491034314
867 	0.0451771193976802
868 	0.047467189691929
869 	0.0496319781357818
870 	0.0507831225173403
871 	0.0519342668988988
872 	0.0530854112804574
873 	0.0542365556620159
874 	0.0553877000435744
875 	0.0571289457210517
876 	0.059956514238743
877 	0.0627840827564344
878 	0.0656116512741257
879 	0.0684392197918171
880 	0.0712667883095084
881 	0.0723042136652557
882 	0.0721581224454983
883 	0.072012031225741
884 	0.0718659400059836
885 	0.0717198487862262
886 	0.0715737575664688
887 	0.072553869450787
888 	0.0737203692614208
889 	0.0748868690720546
890 	0.0760533688826884
891 	0.0772198686933222
892 	0.0772803176421173
893 	0.0693059012392068
894 	0.0613314848362963
895 	0.0533570684333858
896 	0.0453826520304753
897 	0.0374082356275649
898 	0.0320600460320809
899 	0.0308023222312851
900 	0.0295445984304892
901 	0.0282868746296934
902 	0.0270291508288975
903 	0.0257714270281016
904 	0.0270366726161227
905 	0.0295558490979867
906 	0.0320750255798508
907 	0.0345942020617149
908 	0.0371133785435789
909 	0.039632555025443
910 	0.0435193087998796
911 	0.0474750160512526
912 	0.0514307233026256
913 	0.0553864305539986
914 	0.0593421378053716
915 	0.0630789371541102
916 	0.0661337888390867
917 	0.0691886405240633
918 	0.0722434922090398
919 	0.0752983438940164
920 	0.0783531955789929
921 	0.0774960325293177
922 	0.0733198033739035
923 	0.0691435742184894
924 	0.0649673450630753
925 	0.0607911159076611
926 	0.056614886752247
927 	0.053337003344651
928 	0.0502239052517436
929 	0.0471108071588361
930 	0.0439977090659287
931 	0.0408846109730212
932 	0.0382937696205099
933 	0.0385071475810797
934 	0.0387205255416496
935 	0.0389339035022194
936 	0.0391472814627893
937 	0.0393606594233591
938 	0.0406037627006026
939 	0.0429849834331168
940 	0.045366204165631
941 	0.0477474248981452
942 	0.0501286456306594
943 	0.0525098663631736
944 	0.0536873969016015
945 	0.0545658833094138
946 	0.0554443697172261
947 	0.0563228561250385
948 	0.0572013425328508
949 	0.0586134955958831
950 	0.0635045132459498
951 	0.0683955308960164
952 	0.0732865485460831
953 	0.0781775661961497
954 	0.0830685838462164
955 	0.0845916384199502
956 	0.082347141077786
957 	0.0801026437356218
958 	0.0778581463934576
959 	0.0756136490512934
960 	0.0733691517091292
961 	0.0665909460384271
962 	0.0588107852914544
963 	0.0510306245444817
964 	0.0432504637975089
965 	0.0354703030505362
966 	0.0294037368572318
967 	0.0315863351432124
968 	0.0337689334291931
969 	0.0359515317151738
970 	0.0381341300011545
971 	0.0403167282871351
972 	0.0425219222066877
973 	0.0447469934881042
974 	0.0469720647695207
975 	0.0491971360509372
976 	0.0514222073323537
977 	0.0536472786137702
978 	0.0525588197399999
979 	0.0511021908489865
980 	0.0496455619579731
981 	0.0481889330669597
982 	0.0467323041759463
983 	0.0454625017666686
984 	0.0446877213491432
985 	0.0439129409316178
986 	0.0431381605140924
987 	0.042363380096567
988 	0.0415885996790416
989 	0.0421510402430103
990 	0.0434147064436163
991 	0.0446783726442224
992 	0.0459420388448284
993 	0.0472057050454344
994 	0.0484394304788241
995 	0.0490226246972412
996 	0.0496058189156584
997 	0.0501890131340754
998 	0.0507722073524926
999 	0.0513554015709097
1000 	0.0518125543627527
1001 	0.0521092907935016
1002 	0.0524060272242505
1003 	0.0527027636549994
1004 	0.0529995000857483
1005 	0.0532962365164972
1006 	0.054913226594029
1007 	0.0567779602299834
1008 	0.0586426938659378
1009 	0.0605074275018921
1010 	0.0623721611378465
1011 	0.06367273245718
1012 	0.0632987267414637
1013 	0.0629247210257473
1014 	0.062550715310031
1015 	0.0621767095943147
1016 	0.0618027038785984
1017 	0.0591260359283301
1018 	0.0553100836736721
1019 	0.0514941314190141
1020 	0.0476781791643561
1021 	0.0438622269096981
1022 	0.0404443101661607
1023 	0.0409083096439846
1024 	0.0413723091218085
1025 	0.0418363085996324
1026 	0.0423003080774563
1027 	0.0427643075552802
1028 	0.0436500810336005
1029 	0.0449189927261122
1030 	0.046187904418624
1031 	0.0474568161111358
1032 	0.0487257278036476
1033 	0.0499946394961594
1034 	0.0490934373301554
1035 	0.0481065134109045
1036 	0.0471195894916535
1037 	0.0461326655724026
1038 	0.0451457416531516
1039 	0.0442772572834263
1040 	0.0435813396283662
1041 	0.042885421973306
1042 	0.0421895043182459
1043 	0.0414935866631857
1044 	0.0407976690081256
1045 	0.0409571780296553
1046 	0.0412571005103227
1047 	0.04155702299099
1048 	0.0418569454716574
1049 	0.0421568679523248
1050 	0.042482154661322
1051 	0.0428615888295437
1052 	0.0432410229977654
1053 	0.0436204571659871
1054 	0.0439998913342088
1055 	0.0443793255024306
1056 	0.0446155170282129
1057 	0.0448124764926901
1058 	0.0450094359571674
1059 	0.0452063954216446
1060 	0.0454033548861219
1061 	0.0459788463740586
1062 	0.0476373194426261
1063 	0.0492957925111936
1064 	0.0509542655797611
1065 	0.0526127386483286
1066 	0.0542712117168961
1067 	0.0571822291959496
1068 	0.0605333298462549
1069 	0.0638844304965602
1070 	0.0672355311468655
1071 	0.0705866317971708
1072 	0.0742677879978811
1073 	0.0790665007113655
1074 	0.0838652134248499
1075 	0.0886639261383344
1076 	0.0934626388518188
1077 	0.0982613515653033
1078 	0.0985639586485761
1079 	0.0971525807125965
1080 	0.0957412027766169
1081 	0.0943298248406373
1082 	0.0929184469046577
1083 	0.090285948231715
1084 	0.0834713811941315
1085 	0.0766568141565479
1086 	0.0698422471189644
1087 	0.0630276800813808
1088 	0.0562131130437973
1089 	0.0509284397964751
1090 	0.0461925328000072
1091 	0.0414566258035393
1092 	0.0367207188070714
1093 	0.0319848118106035
1094 	0.0293339228813341
1095 	0.0328391940160883
1096 	0.0363444651508424
1097 	0.0398497362855966
1098 	0.0433550074203507
1099 	0.0468602785551049
1100 	0.0502161434926402
1101 	0.0535291286592877
1102 	0.0568421138259352
1103 	0.0601550989925828
1104 	0.0634680841592303
1105 	0.0650909306386852
1106 	0.0629342113160359
1107 	0.0607774919933865
1108 	0.0586207726707372
1109 	0.0564640533480878
1110 	0.0543073340254385
1111 	0.0532638001235755
1112 	0.0524197994575139
1113 	0.0515757987914523
1114 	0.0507317981253907
1115 	0.0498877974593291
1116 	0.0483954199163017
1117 	0.0459057926589563
1118 	0.0434161654016109
1119 	0.0409265381442656
1120 	0.0384369108869202
1121 	0.0359472836295748
1122 	0.0353800989969789
1123 	0.0349205061902668
1124 	0.0344609133835546
1125 	0.0340013205768425
1126 	0.0335417277701303
1127 	0.0334814974050518
1128 	0.0338096017218774
1129 	0.0341377060387029
1130 	0.0344658103555284
1131 	0.034793914672354
1132 	0.0351039610328373
1133 	0.0351912925984334
1134 	0.0352786241640295
1135 	0.0353659557296256
1136 	0.0354532872952217
1137 	0.0355406188608178
1138 	0.0372701305182202
1139 	0.0398800121480347
1140 	0.0424898937778491
1141 	0.0450997754076636
1142 	0.0477096570374781
1143 	0.0508122727620477
1144 	0.0555368929959619
1145 	0.0602615132298762
1146 	0.0649861334637904
1147 	0.0697107536977046
1148 	0.0744353739316189
1149 	0.0789099114202382
1150 	0.0833306644059206
1151 	0.0877514173916029
1152 	0.0921721703772853
1153 	0.0965929233629676
1154 	0.100347867113165
1155 	0.10318336001436
1156 	0.106018852915555
1157 	0.10885434581675
1158 	0.111689838717945
1159 	0.114321315755218
1160 	0.108996174099568
1161 	0.103671032443917
1162 	0.0983458907882666
1163 	0.093020749132616
1164 	0.0876956074769655
1165 	0.0827030060127744
1166 	0.0779007262933808
1167 	0.0730984465739873
1168 	0.0682961668545938
1169 	0.0634938871352003
1170 	0.0590322572583445
1171 	0.0555606409863637
1172 	0.052089024714383
1173 	0.0486174084424022
1174 	0.0451457921704214
1175 	0.0416741758984406
1176 	0.0405676495207882
1177 	0.0397775410655061
1178 	0.038987432610224
1179 	0.038197324154942
1180 	0.0374072156996599
1181 	0.0367570708912741
1182 	0.0362382098136979
1183 	0.0357193487361216
1184 	0.0352004876585454
1185 	0.0346816265809693
1186 	0.0340715066424228
1187 	0.0329713789344623
1188 	0.0318712512265018
1189 	0.0307711235185413
1190 	0.0296709958105808
1191 	0.0285708681026203
1192 	0.0293255630006002
1193 	0.0305267040345013
1194 	0.0317278450684023
1195 	0.0329289861023033
1196 	0.0341301271362043
1197 	0.0380960973078651
1198 	0.045281716994926
1199 	0.0524673366819868
1200 	0.0596529563690476
1201 	0.0668385760561084
1202 	0.0735303996197742
1203 	0.0767970024544927
1204 	0.0800636052892112
1205 	0.0833302081239297
1206 	0.0865968109586482
1207 	0.0898634137933667
1208 	0.0901340314238201
1209 	0.0896415562105272
1210 	0.0891490809972344
1211 	0.0886566057839416
1212 	0.0881641305706488
1213 	0.0886470715415006
1214 	0.0902081040843023
1215 	0.0917691366271039
1216 	0.0933301691699055
1217 	0.0948912017127071
1218 	0.0964287977083817
1219 	0.0978442616354874
1220 	0.0992597255625931
1221 	0.100675189489699
1222 	0.102090653416805
1223 	0.10350611734391
1224 	0.104075342338816
1225 	0.104501053128845
1226 	0.104926763918874
1227 	0.105352474708903
1228 	0.105778185498932
1229 	0.102892695820995
1230 	0.0973630100859044
1231 	0.0918333243508141
1232 	0.0863036386157237
1233 	0.0807739528806334
1234 	0.075459685419287
1235 	0.0707459779938332
1236 	0.0660322705683793
1237 	0.0613185631429255
1238 	0.0566048557174716
1239 	0.0518911482920178
1240 	0.0488905807828018
1241 	0.0459249753126927
1242 	0.0429593698425836
1243 	0.0399937643724744
1244 	0.0370281589023653
1245 	0.0353437920073277
1246 	0.0342007165159833
1247 	0.0330576410246388
1248 	0.0319145655332944
1249 	0.03077149004195
1250 	0.0309100027314339
1251 	0.0327198953986805
1252 	0.0345297880659271
1253 	0.0363396807331737
1254 	0.0381495734004203
1255 	0.0392220460677795
1256 	0.0367446131542862
1257 	0.0342671802407928
1258 	0.0317897473272995
1259 	0.0293123144138062
1260 	0.0268348815003129
1261 	0.0295957921070696
1262 	0.0328246157515835
1263 	0.0360534393960974
1264 	0.0392822630406113
1265 	0.0425110866851252
1266 	0.0456375475323001
1267 	0.0487140455855359
1268 	0.0517905436387716
1269 	0.0548670416920073
1270 	0.057943539745243
1271 	0.0606814517909904
1272 	0.0629759960163085
1273 	0.0652705402416267
1274 	0.0675650844669448
1275 	0.0698596286922629
1276 	0.0712847436995296
1277 	0.0692537694270802
1278 	0.0672227951546308
1279 	0.0651918208821813
1280 	0.0631608466097319
1281 	0.0611298723372824
1282 	0.0671830971245529
1283 	0.0734181750604055
1284 	0.0796532529962581
1285 	0.0858883309321107
1286 	0.0921234088679633
1287 	0.100543077789107
1288 	0.109648840331124
1289 	0.118754602873142
1290 	0.127860365415159
1291 	0.136966127957176
1292 	0.141571140657227
1293 	0.142523370876839
1294 	0.143475601096451
1295 	0.144427831316064
1296 	0.145380061535676
1297 	0.144101065472259
1298 	0.138696525654754
1299 	0.133291985837248
1300 	0.127887446019742
1301 	0.122482906202237
1302 	0.118149664868017
1303 	0.119525495197898
1304 	0.120901325527779
1305 	0.122277155857659
1306 	0.12365298618754
1307 	0.125028816517421
1308 	0.124138629174231
1309 	0.123183165601776
1310 	0.122227702029321
1311 	0.121272238456866
1312 	0.120316774884411
1313 	0.108429822546943
1314 	0.0937067408825351
1315 	0.0789836592181268
1316 	0.0642605775537185
1317 	0.0495374958893101
1318 	0.0418856320383256
1319 	0.0385128197373576
1320 	0.0351400074363895
1321 	0.0317671951354215
1322 	0.0283943828344534
1323 	0.0312901134799435
1324 	0.0415445684538833
1325 	0.0517990234278231
1326 	0.062053478401763
1327 	0.0723079333757028
1328 	0.0796427313140904
1329 	0.0803245402698279
1330 	0.0810063492255655
1331 	0.0816881581813031
1332 	0.0823699671370407
1333 	0.0820690133890797
1334 	0.0764911872894099
1335 	0.0709133611897401
1336 	0.0653355350900703
1337 	0.0597577089904005
1338 	0.0542140009115983
1339 	0.050531620415682
1340 	0.0468492399197658
1341 	0.0431668594238496
1342 	0.0394844789279333
1343 	0.0358020984320171
1344 	0.0329919074811167
1345 	0.0302950518948229
1346 	0.0275981963085291
1347 	0.0249013407222352
1348 	0.0222044851359414
1349 	0.0233144769083325
1350 	0.0256200488630176
1351 	0.0279256208177028
1352 	0.030231192772388
1353 	0.0325367647270732
1354 	0.034744711144625
1355 	0.0368986906503452
1356 	0.0390526701560655
1357 	0.0412066496617858
1358 	0.043360629167506
1359 	0.0517680239925202
1360 	0.0656106302632741
1361 	0.0794532365340279
