 	sdcm10
335 	0.0141179855867372
336 	0.0139076882516216
337 	0.0138950011829434
338 	0.0139630065390485
339 	0.0141461760906608
340 	0.0144401280122237
341 	0.0148382798421445
342 	0.0153325161986261
343 	0.0157787240245637
344 	0.0150538607190197
345 	0.0144892390700629
346 	0.0141041167993154
347 	0.0139134074951293
348 	0.0139251011177588
349 	0.014138695474887
350 	0.0140966595601052
351 	0.0142302203574464
352 	0.0146710172111627
353 	0.0153926779515377
354 	0.0163580725316295
355 	0.0175269721658112
356 	0.017885875109729
357 	0.0176906406163595
358 	0.0181884531905802
359 	0.0193258303983823
360 	0.0209991056662068
361 	0.02309207621775
362 	0.0247445040630017
363 	0.0228958425017006
364 	0.0213830750819256
365 	0.0202815031398975
366 	0.0196603665486148
367 	0.0195654754502909
368 	0.020004320031528
369 	0.0195416146247974
370 	0.0190279813641612
371 	0.0186611703198714
372 	0.0184499406741932
373 	0.0183996514727009
374 	0.018511614408638
375 	0.0186625107137506
376 	0.0189396004847107
377 	0.0194364749720111
378 	0.0201368712711866
379 	0.0210204553300977
380 	0.0220652313020844
381 	0.022858394042877
382 	0.0227822439578013
383 	0.0227516447119615
384 	0.0227667799712451
385 	0.0228275587663695
386 	0.0229336182059926
387 	0.023071510303449
388 	0.0223829377414581
389 	0.0218093755306009
390 	0.021360090472011
391 	0.0210430443080644
392 	0.0208642662792337
393 	0.0208273172979939
394 	0.0208440840794044
395 	0.0210802350215934
396 	0.0215743530853436
397 	0.0223093040807116
398 	0.0232622724837742
399 	0.0244077350174526
400 	0.0246236707384016
401 	0.0238345549406567
402 	0.0232961718240951
403 	0.0230261155636148
404 	0.0230338259542946
405 	0.0233190274687675
406 	0.023213719972305
407 	0.0210375860477814
408 	0.0193908112645987
409 	0.018415955019956
410 	0.0182211838284746
411 	0.0188307191562446
412 	0.020171780555715
413 	0.0186867129005282
414 	0.0177675357098842
415 	0.0176781230728299
416 	0.0184305553241108
417 	0.0199297096750798
418 	0.0220236216347744
419 	0.021655155722676
420 	0.020446552023802
421 	0.0196416629117067
422 	0.0192910877401605
423 	0.0194194470170087
424 	0.020017529584857
425 	0.0201654282425717
426 	0.0195383820490849
427 	0.0190967687603182
428 	0.0188536232107647
429 	0.018816640676839
430 	0.0189870258768565
431 	0.0193912893545444
432 	0.0202301031569957
433 	0.0214388182934872
434 	0.0229590868953252
435 	0.0247335257794047
436 	0.0267115295155728
437 	0.0288512600385081
438 	0.0277983627595352
439 	0.0268823338282098
440 	0.0261212571906373
441 	0.0255289950373109
442 	0.0251174919774681
443 	0.0248957129660675
444 	0.0227028272119436
445 	0.020245042888835
446 	0.0183208252689048
447 	0.0171111365579345
448 	0.0167713096949044
449 	0.0173525255299646
450 	0.0174727890363858
451 	0.0170117763560357
452 	0.0169403300643101
453 	0.017263287647781
454 	0.017959384397984
455 	0.0189876261107422
456 	0.0195291491780461
457 	0.0187761981791145
458 	0.0181664279610502
459 	0.0177146303384042
460 	0.0174330917380777
461 	0.017330112043198
462 	0.0173807534427692
463 	0.0173474583062633
464 	0.0173380267766463
465 	0.0173524977654172
466 	0.0173908116044325
467 	0.0174528112690725
468 	0.0175382455649877
469 	0.0171986833236667
470 	0.0172636630974441
471 	0.0177706404138974
472 	0.0186836693291694
473 	0.0199470694636369
474 	0.0214991605063145
475 	0.020791486372341
476 	0.0195358730746683
477 	0.0186629854673041
478 	0.0182278900276748
479 	0.0182619052049383
480 	0.0187624797698025
481 	0.0189436272689597
482 	0.0187569218105806
483 	0.0187528691348721
484 	0.0189315865433801
485 	0.0192879942085171
486 	0.0198125050259813
487 	0.0195795152792135
488 	0.0184073173710971
489 	0.018111282838819
490 	0.0187329954457683
491 	0.0201878426215067
492 	0.0223134528947525
493 	0.024206922346857
494 	0.0233673808510945
495 	0.0225845925713225
496 	0.0218646539150377
497 	0.0212139646335923
498 	0.0206390754532619
499 	0.0201639189758453
500 	0.0203437481724634
501 	0.0206857361747504
502 	0.021182030181849
503 	0.0218221047175739
504 	0.0225937432961291
505 	0.0234839806699079
506 	0.0218280630703246
507 	0.0201761949021691
508 	0.0190544795761031
509 	0.0185592939240565
510 	0.018740369202886
511 	0.0195789512645343
512 	0.0194339608782212
513 	0.0190079009375179
514 	0.0189202796311114
515 	0.0191757368886595
516 	0.0197609718830184
517 	0.0206479624886932
518 	0.0207615035566129
519 	0.0202923506696017
520 	0.0200569129618155
521 	0.0200634198358737
522 	0.0203116387708167
523 	0.0207929151321955
524 	0.020847656031977
525 	0.0202308644352017
526 	0.0198629087528233
527 	0.0197576963993797
528 	0.0199193911668188
529 	0.0203416291496775
530 	0.0205982032727219
531 	0.0199094953785084
532 	0.0192568066560292
533 	0.0186439203802985
534 	0.0180748858891142
535 	0.0175539682368534
536 	0.01716792179813
537 	0.0174091432540323
538 	0.0178744636587471
539 	0.0185470236321643
540 	0.0194052872282785
541 	0.0204258588922878
542 	0.0215139633372058
543 	0.0201056665358923
544 	0.0194933859745797
545 	0.0197512892789042
546 	0.0208471058213735
547 	0.0226595956627586
548 	0.0250335732885948
549 	0.0274870259767379
550 	0.0302667977137572
551 	0.0333202325859818
552 	0.0365788622603428
553 	0.0399925597815034
554 	0.0435248540541137
555 	0.0441359071894659
556 	0.0440599336506357
557 	0.0440858441561166
558 	0.0442134595843175
559 	0.0444419038033752
560 	0.04476963335477
561 	0.0434229575822992
562 	0.041346313722895
563 	0.039353728719133
564 	0.0374586193295395
565 	0.03567652242583
566 	0.0340252000005191
567 	0.0315636478698753
568 	0.0288171303910003
569 	0.0266402501216881
570 	0.0251811761952467
571 	0.0245681323682077
572 	0.024863777005983
573 	0.0252247924870484
574 	0.0252908285012296
575 	0.025792591983751
576 	0.0267055339002911
577 	0.0279894484628875
578 	0.0295960952544649
579 	0.0311588671818424
580 	0.0323741066864264
581 	0.0336450606465361
582 	0.0349656541559087
583 	0.0363304745037644
584 	0.0377347230977423
585 	0.0381487164259113
586 	0.0364766630520923
587 	0.0348592423384409
588 	0.0333044149014423
589 	0.0318213571987064
590 	0.0304205677549072
591 	0.0287306939653359
592 	0.0262635659626384
593 	0.0244360436590026
594 	0.0233984780193553
595 	0.0232568383239548
596 	0.0240269743271524
597 	0.0253111667823117
598 	0.0255754612438485
599 	0.0259772434618213
600 	0.0265102629937809
601 	0.027166796208049
602 	0.0279381369190119
603 	0.0286668411748029
604 	0.0283793525533093
605 	0.0281223899322077
606 	0.0278967968663735
607 	0.0277033397094779
608 	0.0275426956281376
609 	0.0274678755968586
610 	0.0282064278071648
611 	0.0290220314211395
612 	0.029908383512168
613 	0.0308593885089247
614 	0.0318692590486678
615 	0.032891227258085
616 	0.0315696025829637
617 	0.0302971024406929
618 	0.0290801763699896
619 	0.0279260905153202
620 	0.0268429513575223
621 	0.0258396821970985
622 	0.0253762633302696
623 	0.0249879283676879
624 	0.0246651942438063
625 	0.0244106630294048
626 	0.0242264845047746
627 	0.0241142707304094
628 	0.0233813417960165
629 	0.022766117061611
630 	0.0223307583853522
631 	0.0220859049211968
632 	0.0220379074422341
633 	0.0221880435099173
634 	0.0219485052938713
635 	0.0218542552721856
636 	0.0219674914261654
637 	0.0222850511061897
638 	0.0227983978218286
639 	0.0234947015488444
640 	0.0245945982832804
641 	0.0260227813834165
642 	0.0277111438749405
643 	0.0296152206897339
644 	0.0316961599544969
645 	0.0339214279318528
646 	0.0320572825854968
647 	0.0297160125979009
648 	0.0275816873882882
649 	0.0257059057449132
650 	0.0241489904066797
651 	0.0229758551891306
652 	0.0216475315953923
653 	0.0211950043530504
654 	0.0218119024231213
655 	0.0234138475595816
656 	0.0258181277440583
657 	0.0288246678265565
658 	0.0290823223407568
659 	0.0289641921086656
660 	0.0289995568656091
661 	0.0291878586815427
662 	0.0295261716540381
663 	0.0300094227333973
664 	0.0309431116750818
665 	0.0320684459648619
666 	0.0333200889261693
667 	0.0346843690799801
668 	0.0361485355704294
669 	0.0377009525380833
670 	0.03642822715515
671 	0.0349947179583907
672 	0.03390157411711
673 	0.0331824511083643
674 	0.0328619124034277
675 	0.0329515918184936
676 	0.0311936657339607
677 	0.0292834657572473
678 	0.0275333761604637
679 	0.0259757789110399
680 	0.0246471951442914
681 	0.0235863566099186
682 	0.0209147474085851
683 	0.0193350704183606
684 	0.0194138477200853
685 	0.0211325404249468
686 	0.0241434316662527
687 	0.0280332047174715
688 	0.0268562478513323
689 	0.0253847540709514
690 	0.0240355526786061
691 	0.022830335271789
692 	0.021793003175593
693 	0.0209485113775036
694 	0.0202004371327515
695 	0.0201521376429577
696 	0.0208197067482028
697 	0.0221384794612365
698 	0.024001352105746
699 	0.0262494561675882
700 	0.0240229831292287
701 	0.0221164784734514
702 	0.0206188907076116
703 	0.0196240622773316
704 	0.0192102607692635
705 	0.0193701323890538
706 	0.0191413948420465
707 	0.0189992896120312
708 	0.0189457661908301
709 	0.0189815739306945
710 	0.0191062105805494
711 	0.0192269884576995
712 	0.0188382850752555
713 	0.0187734068189399
714 	0.0190356650052205
715 	0.0196119402502983
716 	0.0204757363276709
717 	0.0211401645930808
718 	0.0199083444532413
719 	0.0189785255519514
720 	0.0183965572538463
721 	0.0181958467478934
722 	0.01838888230324
723 	0.0186626985152998
724 	0.0183268141113965
725 	0.0183146248386632
726 	0.0186267661818918
727 	0.0192474653322288
728 	0.0201482255531951
729 	0.0206554328019167
730 	0.0199471050151969
731 	0.0193750925471835
732 	0.0189517424636468
733 	0.0186871611561706
734 	0.0185881295513245
735 	0.0184852530201289
736 	0.0183073736757442
737 	0.0183258452457238
738 	0.0185400808633309
739 	0.0189434398737193
740 	0.0195242042465584
741 	0.0194580864917195
742 	0.0187113221103602
743 	0.0181649857642433
744 	0.0178375034130833
745 	0.017740998723506
746 	0.0178792122561989
747 	0.0181698200154121
748 	0.0187339733888201
749 	0.0196270862516907
750 	0.0208068408651415
751 	0.0222276425898266
752 	0.0238464445918581
753 	0.0223157733920356
754 	0.0195834538449557
755 	0.0174005326699179
756 	0.0159935724646744
757 	0.0155743100474866
758 	0.0162195208626593
759 	0.0152226894618477
760 	0.0143905064218224
761 	0.014544585279659
762 	0.0156558338038615
763 	0.0175432946873467
764 	0.0199882748164052
765 	0.0193755827609246
766 	0.0186726327048044
767 	0.0182768640377062
768 	0.0182083181018522
769 	0.0184706383015003
770 	0.0189979500142501
771 	0.0177111709076704
772 	0.0167878672233873
773 	0.0162899612556953
774 	0.0162565872902843
775 	0.0166905321590959
776 	0.0172796668900446
777 	0.0166508516867053
778 	0.0163230531011017
779 	0.0163144258181858
780 	0.0166254667182538
781 	0.0172388811704651
782 	0.0176864341370144
783 	0.0172431897501629
784 	0.0169838060150806
785 	0.0169167424309838
786 	0.0170442692983653
787 	0.0173620992703862
788 	0.0176694199358554
789 	0.0178785479879007
790 	0.0182344442823319
791 	0.0187287437181197
792 	0.019350843058541
793 	0.0200888729334748
794 	0.0210371640250948
795 	0.022328672114444
796 	0.0238854247658183
797 	0.0256591898501568
798 	0.0276081712716148
799 	0.0296978923129716
800 	0.0290745124067915
801 	0.0275072190027368
802 	0.0260647603794446
803 	0.0247689559895588
804 	0.0236439302737304
805 	0.0227150722553734
806 	0.0214364002848702
807 	0.0202582147172603
808 	0.0192763165847761
809 	0.0185219494063358
810 	0.0180237052165658
811 	0.0177629774429752
812 	0.0172089935399629
813 	0.0171005156455959
814 	0.017445856175608
815 	0.0182192273634935
816 	0.0193694264089902
817 	0.0204114306317675
818 	0.0202361673542413
819 	0.0201728223706917
820 	0.0202224474302024
821 	0.0203842174780474
822 	0.0206554977856882
823 	0.0206430227217766
824 	0.0202093725555903
825 	0.0199233976574591
826 	0.0197915005108654
827 	0.0198167579047044
828 	0.0199985744082793
829 	0.0196264509801957
830 	0.0189835811451672
831 	0.0185640014876777
832 	0.0183830077108205
833 	0.0184476236106415
834 	0.0187553108314937
835 	0.0178457835820614
836 	0.0168494061070574
837 	0.0161876585786573
838 	0.0159023710167282
839 	0.0160136762563765
840 	0.0165135568588435
841 	0.0163409144065242
842 	0.0163934216009053
843 	0.0166699117018466
844 	0.0171595610878704
845 	0.0178448315634529
846 	0.0182929215070203
847 	0.0173346199178419
848 	0.0165552712350787
849 	0.015981077910296
850 	0.0156346597091149
851 	0.015531265396021
852 	0.0157422761542645
853 	0.0164248249065891
854 	0.0174977048562043
855 	0.0188945406026532
856 	0.0205493756903593
857 	0.0224051156049124
858 	0.0224328955372739
859 	0.0215392760430311
860 	0.0208425183937804
861 	0.0203628407595253
862 	0.0201157785050945
863 	0.0201099069167362
864 	0.0196985658831416
865 	0.0192938295605998
866 	0.0189850522820393
867 	0.0187769686309411
868 	0.0186729451763833
869 	0.0186051962030167
870 	0.0183563941443721
871 	0.0187176453803464
872 	0.0196553416036289
873 	0.0210927433231517
874 	0.0229360927493645
875 	0.0238287783799668
876 	0.0225843467291843
877 	0.0215202749909988
878 	0.0206644437281565
879 	0.0200435454424068
880 	0.0196798291052349
881 	0.019282224316964
882 	0.0188754946063788
883 	0.0186503901959526
884 	0.0186135017685351
885 	0.0187659392920623
886 	0.0191031710126775
887 	0.0176622755955819
888 	0.0169484862747349
889 	0.0174759670650085
890 	0.0191423794960669
891 	0.0216867468917636
892 	0.0243154110229395
893 	0.0234927557690203
894 	0.0229726548574983
895 	0.0227758447911642
896 	0.0229106586084123
897 	0.0233713582609525
898 	0.0231256462096284
899 	0.0216880170821824
900 	0.020745927584351
901 	0.0203682545090932
902 	0.0205860857423945
903 	0.0213812280908558
904 	0.0205535946916955
905 	0.0190911667531731
906 	0.0181346263299495
907 	0.0177658753552648
908 	0.0180210325185097
909 	0.018874812047012
910 	0.0195278455798613
911 	0.0204986466893362
912 	0.0217740211971891
913 	0.0233040168639468
914 	0.0250420072037501
915 	0.0260026511808793
916 	0.0241466872822394
917 	0.0224278050778725
918 	0.0208798867369732
919 	0.0195435972973149
920 	0.0184649401873768
921 	0.0185112274043301
922 	0.0196159320057514
923 	0.0210422509610847
924 	0.0227297195578795
925 	0.0246247084341318
926 	0.0266830408381002
927 	0.0244685101849038
928 	0.0218592612019479
929 	0.0198506929629175
930 	0.0186380289491098
931 	0.0183794895547858
932 	0.0188663727141615
933 	0.0185275976957349
934 	0.0183727549647728
935 	0.0184064870426545
936 	0.0186277695160336
937 	0.0190300609738586
938 	0.0187774586526627
939 	0.0178964071041903
940 	0.0173801760149442
941 	0.0172615279354707
942 	0.0175485290639614
943 	0.0182220222597665
944 	0.0186672402203855
945 	0.0191018275829202
946 	0.0196400222830752
947 	0.0202735747282473
948 	0.0209938535756066
949 	0.021413274424997
950 	0.0197107741602691
951 	0.0186692394775346
952 	0.0184012492950194
953 	0.0189396683403083
954 	0.0202201801757503
955 	0.020012753502094
956 	0.0183407944433288
957 	0.0178955780690989
958 	0.0187646269235465
959 	0.020783726043962
960 	0.0236602588426024
961 	0.023545418793803
962 	0.0228059892988004
963 	0.0222122684124658
964 	0.0217761775012706
965 	0.021507307212091
966 	0.0213467474031616
967 	0.0210481382616046
968 	0.0209303191801015
969 	0.0209963338418471
970 	0.0212444685914176
971 	0.0216684677303502
972 	0.0211497281590293
973 	0.0205242685413606
974 	0.0210488805301592
975 	0.0226437699698155
976 	0.0251057849862717
977 	0.0282087882683015
978 	0.0270231101428977
979 	0.02550456988339
980 	0.024202814685259
981 	0.0231544367897812
982 	0.0223950485158142
983 	0.0215549730185045
984 	0.0199071813191704
985 	0.0185050212739968
986 	0.0174079491801505
987 	0.0166762860072982
988 	0.0163591342486879
989 	0.0166576179778816
990 	0.0172711728894897
991 	0.0180451548631078
992 	0.0189599272114042
993 	0.0199961768961783
994 	0.0210354195574184
995 	0.0199986439714182
996 	0.0191016440432186
997 	0.0183649124509617
998 	0.017808351221506
999 	0.0174492090607257
1000 	0.0175808696577395
1001 	0.0182726778373262
1002 	0.0191442546799977
1003 	0.0201723120548966
1004 	0.0213342404249426
1005 	0.022609409763636
1006 	0.0226549740999346
1007 	0.0225506369547759
1008 	0.0225471031675463
1009 	0.022644419931063
1010 	0.0228412982416749
1011 	0.022892088978075
1012 	0.0223228074134966
1013 	0.0218648787239073
1014 	0.0215254108010383
1015 	0.0213100656133881
1016 	0.021222621904268
1017 	0.0211476995757261
1018 	0.0212276469944477
1019 	0.0215340136156348
1020 	0.0220573668822357
1021 	0.0227827581969018
1022 	0.0234963472786317
1023 	0.0224324684310605
1024 	0.021468768521271
1025 	0.0206192987554436
1026 	0.0198986938754656
1027 	0.0193213775950288
1028 	0.018823036497336
1029 	0.0183753731112247
1030 	0.0180424531483186
1031 	0.0178307049461793
1032 	0.0177444669342872
1033 	0.0177855649143399
1034 	0.0180882243812469
1035 	0.0186181410329066
1036 	0.0193536286538851
1037 	0.020272325000359
1038 	0.0213505932485329
1039 	0.0217336409967656
1040 	0.0210803812301752
1041 	0.0206386284032164
1042 	0.0204221125167272
1043 	0.0204379931658902
1044 	0.0206857351180802
1045 	0.0202892641953747
1046 	0.0198412979192408
1047 	0.0194798849408895
1048 	0.0192099110919438
1049 	0.0190352673653496
1050 	0.0184869274740448
1051 	0.0171689188742468
1052 	0.0162155104527619
1053 	0.015693294721953
1054 	0.0156455084695197
1055 	0.0160763829066999
1056 	0.0163108932926074
1057 	0.016758672791934
1058 	0.017562272110471
1059 	0.0186758160145194
1060 	0.0200477235646585
1061 	0.0210949163350743
1062 	0.0207673770232102
1063 	0.0205794779481297
1064 	0.0205350526603652
1065 	0.0206350278377183
1066 	0.0208773291135593
1067 	0.0207560560849814
1068 	0.0206138550465063
1069 	0.0206325682683733
1070 	0.0208117616893677
1071 	0.0211473561864413
1072 	0.0214993897939364
1073 	0.0215948368587479
1074 	0.0219105836388595
1075 	0.0224373316334669
1076 	0.0231606887907094
1077 	0.024062930799992
1078 	0.0235465021402892
1079 	0.0225982061775872
1080 	0.0218428557737911
1081 	0.0213009868497294
1082 	0.0209891400418848
1083 	0.0201974760456458
1084 	0.0181238819232356
1085 	0.0182087462455695
1086 	0.0204251822566875
1087 	0.0241942965824069
1088 	0.0289151550321149
1089 	0.0272550115515577
1090 	0.0236466154756055
1091 	0.0208571047300846
1092 	0.0192459044341194
1093 	0.0191133587510873
1094 	0.0198883209967127
1095 	0.0195069432989872
1096 	0.0192854137144711
1097 	0.0192292576006851
1098 	0.0193399155653661
1099 	0.0196145645055979
1100 	0.0199350378298199
1101 	0.0203928211145567
1102 	0.0210112740931742
1103 	0.0217767121324801
1104 	0.0226742543396149
1105 	0.0229862763703714
1106 	0.0218930429077296
1107 	0.0210187707294817
1108 	0.0203916425780656
1109 	0.020034880082468
1110 	0.0199629837860074
1111 	0.0194833665113512
1112 	0.0190233967144245
1113 	0.0187052570766511
1114 	0.0185362517749229
1115 	0.0185204639583774
1116 	0.0184807405227792
1117 	0.0184146561344293
1118 	0.018637075534396
1119 	0.0191379424716142
1120 	0.0198962391739087
1121 	0.0208839425906716
1122 	0.0204767757177349
1123 	0.0200889486802508
1124 	0.0198136012014837
1125 	0.0196554609275763
1126 	0.0196173625696698
1127 	0.0195223786875112
1128 	0.0193455201007063
1129 	0.0192516018286472
1130 	0.0192418383899358
1131 	0.0193163573929906
1132 	0.01940408375391
1133 	0.0187742530376646
1134 	0.0183607475400419
1135 	0.0181783356127409
1136 	0.0182339541346118
1137 	0.0185254593311529
1138 	0.0183332781567617
1139 	0.0179017173941363
1140 	0.0176022003167336
1141 	0.017441530866466
1142 	0.0174235505734604
1143 	0.0172985204105658
1144 	0.0165599584280379
1145 	0.0160979235457534
1146 	0.0159364853852566
1147 	0.0160846975410503
1148 	0.0165342350334885
1149 	0.0164917003831538
1150 	0.016535822544039
1151 	0.0168285145848255
1152 	0.0173572062642272
1153 	0.0181012305026393
1154 	0.0180604010281964
1155 	0.0170470537803492
1156 	0.0165514086291321
1157 	0.0166198477837329
1158 	0.0172456568685552
1159 	0.0183271642749489
1160 	0.0179531918370602
1161 	0.0177292696140361
1162 	0.0176611059134941
1163 	0.0177504952116751
1164 	0.0179950897625803
1165 	0.0174678794451625
1166 	0.0169653483449898
1167 	0.017148817523129
1168 	0.0179973194180388
1169 	0.019423896000722
1170 	0.0204202026274408
1171 	0.0190486572295791
1172 	0.0178250972561523
1173 	0.0167819225707191
1174 	0.0159545554994481
1175 	0.0153778685206163
1176 	0.0154689246976778
1177 	0.0160021857413963
1178 	0.0168952709115803
1179 	0.0180949806112927
1180 	0.0195449323596743
1181 	0.0196687492424648
1182 	0.0186921271311339
1183 	0.0181437366539095
1184 	0.0180626240065725
1185 	0.0184549515143127
1186 	0.019009759451113
1187 	0.0183240846112832
1188 	0.0178241391793383
1189 	0.0175258248398768
1190 	0.0174394917741984
1191 	0.0175682653827089
1192 	0.0174347274358597
1193 	0.0173454035852441
1194 	0.0174108450176125
1195 	0.017629328315046
1196 	0.0179952800303882
1197 	0.0178728670812246
1198 	0.0172980747996658
1199 	0.0170796202726164
1200 	0.0172310617301699
1201 	0.0177429301653168
1202 	0.0182554966351776
1203 	0.0167905172416865
1204 	0.0157011612174419
1205 	0.0150691121302871
1206 	0.0149524747015524
1207 	0.0153629925955947
1208 	0.0157038536575613
1209 	0.016095965351986
1210 	0.0166398987389178
1211 	0.0173213569903
1212 	0.0181248347425365
1213 	0.0184002767304083
1214 	0.0180837429910448
1215 	0.0178850973739655
1216 	0.0178082853269427
1217 	0.0178548793105664
1218 	0.0178806308719393
1219 	0.0173106352239027
1220 	0.0169252079277547
1221 	0.0167371047378775
1222 	0.0167529736668412
1223 	0.0169722425867446
1224 	0.016530354790621
1225 	0.0161325888417754
1226 	0.0159373645484532
1227 	0.0159521198447527
1228 	0.0161762801382445
1229 	0.0162913446015044
1230 	0.0164339984589816
1231 	0.0168668153120279
1232 	0.0175683627349196
1233 	0.01850810732076
1234 	0.0191076100072307
1235 	0.0183959791983118
1236 	0.0179220663704353
1237 	0.0177049709729533
1238 	0.0177541165132265
1239 	0.0180673304896598
1240 	0.0175828929198294
1241 	0.0172120228092478
1242 	0.0169837065319438
1243 	0.0169037214411963
1244 	0.0169741645503151
1245 	0.0171865664879889
1246 	0.0175825327063596
1247 	0.0181599577992122
1248 	0.0189022194554753
1249 	0.0197907795599756
1250 	0.0199152282880269
1251 	0.0190808438702845
1252 	0.0185095237901693
1253 	0.0182260232133682
1254 	0.0182437648666155
1255 	0.0182417619984812
1256 	0.0169248841179857
1257 	0.0158180167783472
1258 	0.0149678234218514
1259 	0.0144197764188697
1260 	0.0142088809111583
1261 	0.0151221191650163
1262 	0.0163626058365792
1263 	0.017805505868072
1264 	0.0194057207133623
1265 	0.0211275351455033
1266 	0.0207555176331747
1267 	0.019398438078518
1268 	0.018140531625098
1269 	0.0170038223786969
1270 	0.0160141394842613
1271 	0.0155333033854583
1272 	0.0158545842559694
1273 	0.0165865110809469
1274 	0.0176781514245951
1275 	0.0190678238345978
1276 	0.0200743590064542
1277 	0.018859599810096
1278 	0.017960790276872
1279 	0.0174268854543327
1280 	0.0172917191974346
1281 	0.0175644993057949
1282 	0.0171029089715348
1283 	0.0169567398009898
1284 	0.017159374062525
1285 	0.0176988354392644
1286 	0.0185457541702674
1287 	0.0174570446604864
1288 	0.0160482848265589
1289 	0.015126568093211
1290 	0.0147832762772935
1291 	0.0150580221646495
1292 	0.0153180252544081
1293 	0.0154592372567101
1294 	0.0159076997614964
1295 	0.0166385871732747
1296 	0.0176167826467121
1297 	0.0179614724248283
1298 	0.0170295063896283
1299 	0.0164637169789997
1300 	0.0163022746369488
1301 	0.0165570115841022
1302 	0.0168607129579676
1303 	0.0157161378749586
1304 	0.015073503518433
1305 	0.0149974730303969
1306 	0.0154963885030198
1307 	0.0165182349643458
1308 	0.0162550667080911
1309 	0.0161704002597216
1310 	0.0163147191139273
1311 	0.0166820813840696
1312 	0.0172582497135348
1313 	0.0167097329379563
1314 	0.0160804292929561
1315 	0.015749729445695
1316 	0.015736470028514
1317 	0.0160414382236426
1318 	0.0154527917251126
1319 	0.014476275848042
1320 	0.0139071169613101
1321 	0.0137958251417075
1322 	0.0141532056412545
1323 	0.014656104381109
1324 	0.0152830369266083
1325 	0.0163449070888034
1326 	0.0177638876869507
1327 	0.0194620238346123
1328 	0.0204867425994036
1329 	0.0196572983421215
1330 	0.0189998265590807
1331 	0.0185326392029344
1332 	0.018270339289793
1333 	0.0181097756935057
1334 	0.0175885207843469
1335 	0.0173408764379092
1336 	0.0173785434495929
1337 	0.0176997003863078
1338 	0.018258533864302
1339 	0.0174165082021973
1340 	0.0169169050281914
1341 	0.0167903190023532
1342 	0.0170450628441498
1343 	0.0176646466484203
1344 	0.017407528946104
1345 	0.0174856804687465
1346 	0.0180592325078701
