 	sdc0
1342 	0.00803749120803755
1343 	0.00882123876406255
1344 	0.00849280473457088
1345 	0.00731106396055278
1346 	0.00658779570700469
1347 	0.00647841959009731
1348 	0.00701172308064681
1349 	0.00723873140469019
1350 	0.00683608199343219
1351 	0.00704120321582372
1352 	0.00780633137049942
1353 	0.00898959494301489
1354 	0.00954541005782112
1355 	0.0082942718584671
1356 	0.00740327235121439
1357 	0.00701108698450111
1358 	0.00719969744198434
1359 	0.00761301956850266
1360 	0.00714609378891665
1361 	0.0070383569173245
1362 	0.00730571707071756
1363 	0.00791023121692193
1364 	0.0086168307756254
1365 	0.00804292647959359
1366 	0.00763432214247375
1367 	0.00741838238920834
1368 	0.00741196562650573
1369 	0.00760296344166217
1370 	0.00697704669956258
1371 	0.00663816000609441
1372 	0.00663046121707641
1373 	0.00695505022999877
1374 	0.00756929927526097
1375 	0.00724923476694103
1376 	0.00703755250113982
1377 	0.00703831899861677
1378 	0.00725146689065027
1379 	0.00765928576474478
1380 	0.00726227456786305
1381 	0.006972726022168
1382 	0.00699665203864018
1383 	0.00733098401360946
1384 	0.00793659049933835
1385 	0.00773669987808327
1386 	0.00739429815252277
1387 	0.00719116709077597
1388 	0.00713920456918745
1389 	0.00724166544574826
1390 	0.00680807839578917
1391 	0.00640930803893428
1392 	0.00637140711096326
1393 	0.00670050211180237
1394 	0.00734744373696405
1395 	0.00734933488371557
1396 	0.00719664554907407
1397 	0.00733552840855011
1398 	0.00775032469345077
1399 	0.00840026039017893
1400 	0.00825804905337072
1401 	0.00788592683222759
1402 	0.00792528438952218
1403 	0.00837031935606688
1404 	0.00916210578450602
1405 	0.00908204486694785
1406 	0.00863580215558726
1407 	0.00868008786331268
1408 	0.00920782701284084
1409 	0.0101438423598341
1410 	0.0101143561251401
1411 	0.0094186781632782
1412 	0.00907203788992364
1413 	0.00911434688963219
1414 	0.0095404319393006
1415 	0.00951433767158626
1416 	0.00905795631286404
1417 	0.00880668650795789
1418 	0.00877815956679117
1419 	0.00897449981656653
1420 	0.00856581169243394
1421 	0.00769848231556115
1422 	0.00715237346137516
1423 	0.00700304065775473
1424 	0.00727495889559207
1425 	0.00715137756673567
1426 	0.00662859570614783
1427 	0.0064038214709222
1428 	0.00650800632218955
1429 	0.00692632165079028
1430 	0.00660398811073238
1431 	0.00577543452649434
1432 	0.00547734713438729
1433 	0.00579221218093459
1434 	0.0066333110077082
1435 	0.00641756364363236
1436 	0.00549941281761814
1437 	0.00529331486408161
1438 	0.00587469538403873
1439 	0.00705139221383966
1440 	0.00708630812811912
1441 	0.00618822885035485
1442 	0.00553979244034594
1443 	0.00523460932829742
1444 	0.00533194897928669
1445 	0.00458182753851276
1446 	0.00316810297989325
1447 	0.00209497818700505
1448 	0.00201229096582199
1449 	0.0030030019101749
1450 	0.00306330767736804
1451 	0.00317020345878853
1452 	0.00411452260360858
1453 	0.00547915803592994
1454 	0.00702323426573423
1455 	0.00667104759199983
1456 	0.0056322054493376
1457 	0.00505924210090623
1458 	0.00511130640940536
1459 	0.00577150811740632
1460 	0.00538403767253757
1461 	0.00501516818134071
1462 	0.00535964559186041
1463 	0.00630154969899898
1464 	0.00762253862587444
1465 	0.00740557420240356
1466 	0.00699016064577129
1467 	0.00691448259372816
1468 	0.00718927675939282
1469 	0.00777748276797943
1470 	0.00758554535117065
1471 	0.00742785497862472
1472 	0.00749296972777929
1473 	0.00777529392039149
1474 	0.00825256506818701
1475 	0.00752280095638463
1476 	0.00695424842152427
1477 	0.00672672288561576
1478 	0.00687417073138014
1479 	0.00736693062510341
1480 	0.00751115470249135
1481 	0.00804446205311039
1482 	0.00889715915967629
1483 	0.00998777548460088
1484 	0.0109841757084333
1485 	0.0097918026363478
1486 	0.00881544910458836
1487 	0.00813328642880208
1488 	0.00782266032250111
1489 	0.00769700631965489
1490 	0.00711986094637934
1491 	0.00712249261913132
1492 	0.00770430723207575
1493 	0.008750529489447
1494 	0.00939048843408645
1495 	0.0087396301390631
1496 	0.00855786975731078
1497 	0.00887407868328508
1498 	0.00963937487857697
1499 	0.00984179442202588
1500 	0.00898424450195509
1501 	0.00832588604435542
1502 	0.00791657153719122
1503 	0.00779562882072586
1504 	0.00766569010020759
1505 	0.0076092794465624
1506 	0.00789916782229873
1507 	0.00849999767525313
1508 	0.00935202963421758
1509 	0.00967431979526168
1510 	0.00998976495660932
1511 	0.0106462568644998
1512 	0.0115859659722797
1513 	0.012746406189434
1514 	0.0122044340115823
1515 	0.011349193413832
1516 	0.0106328572225658
1517 	0.0100850678855313
1518 	0.00973432153596134
1519 	0.00895781421656384
1520 	0.0083467941690817
1521 	0.00797093709780827
1522 	0.00786403404666287
1523 	0.0079623774673758
1524 	0.00765580141497727
1525 	0.00744043541681196
1526 	0.0073243297708063
1527 	0.00731221426825535
1528 	0.00736110071011433
1529 	0.0074407557829179
1530 	0.00768170873950285
1531 	0.00806952360905094
1532 	0.00858431901646569
1533 	0.00889390104687313
1534 	0.00890206501227719
1535 	0.00898432831837965
1536 	0.00913869013483099
1537 	0.00936158467498244
1538 	0.00910852272550279
1539 	0.00866245949042177
1540 	0.00837730342965861
1541 	0.00826971651443481
1542 	0.00834656814821732
1543 	0.00852503142080654
1544 	0.00889508917064659
1545 	0.00945387167142483
1546 	0.010170319336372
1547 	0.0109918304729495
1548 	0.00979394334662728
1549 	0.00882792736653571
1550 	0.00817638447492024
1551 	0.00791733608959505
1552 	0.00791611239365327
1553 	0.00768786463898702
1554 	0.00787616928841335
1555 	0.00845323460493241
1556 	0.00934733441074141
1557 	0.00963812217443742
1558 	0.00896530587935351
1559 	0.00848474686020347
1560 	0.00823019187889738
1561 	0.0082226575239139
1562 	0.0079473826251511
1563 	0.00785006062224591
1564 	0.00827189960510902
1565 	0.00914130759261246
1566 	0.0103460618618965
1567 	0.00926675091094646
1568 	0.008397069301122
1569 	0.00831212710750679
1570 	0.00903408684129381
1571 	0.0101100076365715
1572 	0.00920440319632669
1573 	0.0086978187089306
1574 	0.00866055949059627
1575 	0.00909839323126619
1576 	0.00920852510065322
1577 	0.00830254726756711
1578 	0.00783386324886906
1579 	0.00788088201565956
1580 	0.00843498399278156
1581 	0.00823160560298932
1582 	0.00752240753784029
1583 	0.00711878567953792
1584 	0.00707324635232495
1585 	0.00739241018841681
1586 	0.00726332566332933
1587 	0.00751822705333186
1588 	0.00824539892135411
1589 	0.00933512162384766
1590 	0.0103627362150716
1591 	0.00968293891441177
1592 	0.00954989888066816
1593 	0.00998549396351669
1594 	0.0109218986084634
1595 	0.0112741543926217
1596 	0.0104969458705436
1597 	0.010025900565534
1598 	0.00990479610548482
1599 	0.0101461708951151
1600 	0.0094608145004275
1601 	0.00847561757918795
1602 	0.00782370454390017
1603 	0.00759142867557301
1604 	0.00781629087143281
1605 	0.00729576627626349
1606 	0.00728022512356972
1607 	0.00778985023002782
1608 	0.00873318222797911
1609 	0.00940160907460631
1610 	0.00900282277530525
1611 	0.00910987072996835
1612 	0.00970603078355191
1613 	0.0107099339160951
1614 	0.0105732657645199
1615 	0.0098006934874124
1616 	0.0094682023656597
1617 	0.00962152475108792
1618 	0.0102388593275984
1619 	0.0102807401173459
1620 	0.0104438140235395
1621 	0.0108030383011819
1622 	0.0113397871627282
1623 	0.0115695896026559
1624 	0.0105324008905165
1625 	0.00977092788112265
1626 	0.00935275857661936
1627 	0.00932419715159611
1628 	0.00896293174151405
1629 	0.00857656090115801
1630 	0.00879259134994614
1631 	0.00957031570381388
1632 	0.0107889404930155
1633 	0.0100820467965203
1634 	0.00952040067648214
1635 	0.00937389549737437
1636 	0.0096614352387224
1637 	0.0100847351878034
1638 	0.0102203688382049
1639 	0.0108133084840046
1640 	0.0117947864479189
1641 	0.0130776137018282
1642 	0.0127895484890167
1643 	0.0117780788101259
1644 	0.0112454029016195
1645 	0.011259679766297
1646 	0.0118189274689777
1647 	0.0108816916628299
1648 	0.0101748629031744
1649 	0.0097668170426651
1650 	0.00969535216402178
1651 	0.00944388295763345
1652 	0.00862328086055688
1653 	0.00820427298062402
1654 	0.00824829026763316
1655 	0.00874834638063961
1656 	0.00850034286444289
1657 	0.00820958650078774
1658 	0.00827967303261558
1659 	0.00870188794758939
1660 	0.00922954179419902
1661 	0.00884545180102745
1662 	0.00876393187558882
1663 	0.00899321381920015
1664 	0.00951084623984489
1665 	0.00947929089293393
1666 	0.00919337337307078
1667 	0.00940444727523625
1668 	0.0100813441346328
1669 	0.0111394670878493
1670 	0.00995452224475958
1671 	0.00897878601957526
1672 	0.00845744440272952
1673 	0.00847477524429025
1674 	0.00828763760251772
1675 	0.00722973400466478
1676 	0.00664383954463262
1677 	0.00665579351997336
1678 	0.00726264443817069
1679 	0.00642786399047685
1680 	0.00588499386578542
1681 	0.0063545165213969
1682 	0.00765229493297217
1683 	0.00868178053498752
1684 	0.00784590576233603
1685 	0.00813044605716927
1686 	0.00943456733660494
1687 	0.0114139809204606
1688 	0.011413174438023
1689 	0.0104665922415789
1690 	0.00977040360745071
1691 	0.00938052510554502
1692 	0.00915025167527562
1693 	0.0078483581222859
1694 	0.00683855934842192
1695 	0.00626375382335527
1696 	0.00624522851533693
1697 	0.00587797404987305
1698 	0.00538533892516301
1699 	0.00553937008620729
1700 	0.00629275899508774
1701 	0.00737732857362232
1702 	0.00705427487254705
1703 	0.00723868704033204
1704 	0.00789508487316325
1705 	0.00891987215363477
1706 	0.00907659309751826
1707 	0.00840409159130662
1708 	0.00797180551729937
1709 	0.00781967553352686
1710 	0.00796113043780569
1711 	0.00792227465531178
1712 	0.00810680278963589
1713 	0.00850017912254296
1714 	0.00907528603681426
1715 	0.0092996076023454
1716 	0.00915943984273625
1717 	0.00916345757828338
1718 	0.00931147417042464
1719 	0.00959682903594528
1720 	0.00938064241722928
1721 	0.00926408226699477
1722 	0.00925091518793354
1723 	0.0093415783920063
1724 	0.00924418843096118
1725 	0.00894348098933282
1726 	0.00871638180872959
1727 	0.00856874545275446
1728 	0.00849705911950858
1729 	0.00823831286192734
1730 	0.00807697919744055
1731 	0.00801893983735344
1732 	0.00806642475255408
1733 	0.00814189725615113
1734 	0.00822053276722245
1735 	0.0083514075608237
1736 	0.00853211806878793
1737 	0.00868012990768045
1738 	0.00810471517567094
1739 	0.00769728114370999
1740 	0.00748530841007212
1741 	0.0074854206992326
1742 	0.00737863802239231
1743 	0.00715577373056361
1744 	0.00697567746388472
1745 	0.0068417274322256
1746 	0.00671569768190093
1747 	0.00654309193384672
1748 	0.00657720423248574
1749 	0.00681493108826969
1750 	0.00723623263313713
1751 	0.00738906489325194
1752 	0.00747394941900725
1753 	0.00762557138432534
1754 	0.00784005976095693
1755 	0.0078525040697412
1756 	0.00748414018398307
1757 	0.00741156128217259
1758 	0.00764319823130154
1759 	0.00815316318886258
1760 	0.00840208459273665
1761 	0.00876804968374806
1762 	0.00929077179922769
1763 	0.00994556492158455
1764 	0.0101025701689043
1765 	0.00970908489060134
1766 	0.00945908878809818
1767 	0.00936408126205128
1768 	0.00939843515725664
1769 	0.0091657698796873
1770 	0.00907875069837623
1771 	0.00914153781772026
1772 	0.00935111414624009
1773 	0.00915384352201356
1774 	0.00875059890358109
1775 	0.00840017130948893
1776 	0.00810941069361569
1777 	0.00789702009903703
1778 	0.00783633219031401
1779 	0.00792661822152244
1780 	0.00816287015350941
1781 	0.00853297253814877
1782 	0.00852447660454043
1783 	0.00851847116374978
1784 	0.00856611995149196
1785 	0.00866653803709958
1786 	0.00855461406410713
1787 	0.00827655546312686
1788 	0.00807739131966021
1789 	0.00796304353723754
1790 	0.00784373024599
1791 	0.00734812970209496
1792 	0.00695596660070262
1793 	0.00668546841034336
1794 	0.00655172188555314
1795 	0.00646110578747849
1796 	0.00645328586127852
1797 	0.00654769779750928
1798 	0.00674004689281756
1799 	0.0068162739865637
1800 	0.00675632899146017
1801 	0.00680219088514738
1802 	0.00695176590884041
1803 	0.00715259748297117
1804 	0.00712880730291405
1805 	0.00718182784690159
1806 	0.00730998794354387
1807 	0.00750944146383455
1808 	0.00745817588661723
1809 	0.00746349085532745
1810 	0.0076113103403158
1811 	0.00789363259867368
1812 	0.00801266236386571
1813 	0.00788427843605252
1814 	0.00779781441648884
1815 	0.00775467264349084
1816 	0.0076953130691429
1817 	0.0073833189409111
1818 	0.00711477075191017
1819 	0.00689474698877205
1820 	0.00672800996908083
1821 	0.00674138735762712
1822 	0.00689670493179731
1823 	0.00717157667490902
1824 	0.00755296119207828
1825 	0.00768042856450813
1826 	0.0076444553009795
1827 	0.00770583215600371
1828 	0.00786227957007345
1829 	0.00796878864490391
1830 	0.00778847737049029
1831 	0.0076533397406038
1832 	0.00756579677037044
1833 	0.00752646283037523
1834 	0.00747448820904847
1835 	0.00753550950951821
1836 	0.00770684315913617
1837 	0.00798138820767783
1838 	0.00807590394806355
1839 	0.00812579124440182
1840 	0.00821905259054377
1841 	0.00835423551223747
1842 	0.00824753855592451
1843 	0.00789382448126668
1844 	0.00760524448688394
1845 	0.00738943357261985
1846 	0.00723331010099521
1847 	0.00716155103686208
1848 	0.00728200844719092
1849 	0.00758553072179514
1850 	0.00805144093765796
1851 	0.00786429124648388
1852 	0.00771670469749688
1853 	0.00761817123514442
1854 	0.00757060641879881
1855 	0.0074936111149205
1856 	0.00746163995146234
1857 	0.00750401572872092
1858 	0.00761949810791737
1859 	0.00768621433078391
1860 	0.00771272615989362
1861 	0.00780106273889986
1862 	0.00794916321728151
1863 	0.00804224823894652
1864 	0.0079595260861165
1865 	0.00794627151817019
1866 	0.00800282970652131
1867 	0.00807161983882456
1868 	0.00776457329594876
1869 	0.00754319759489325
1870 	0.00741516967336787
1871 	0.00738534579121751
1872 	0.00729001833998896
1873 	0.00729849757542923
1874 	0.00742711757573519
1875 	0.00766983658711971
1876 	0.00761227250825683
1877 	0.00754732413273012
1878 	0.00764063190126619
1879 	0.00788658072921535
1880 	0.00801265163404605
1881 	0.00801303265432972
1882 	0.00809509503103084
1883 	0.00825640357145763
1884 	0.00834117596849032
1885 	0.0082564438479931
1886 	0.00826921333219612
1887 	0.00837903866157934
1888 	0.00845023189084005
1889 	0.00809414834991041
1890 	0.00781550529445063
1891 	0.00762279971537072
1892 	0.00751132309632206
1893 	0.00727161514478959
1894 	0.00709005083748056
1895 	0.00697117471088752
1896 	0.00691821904314326
1897 	0.00677949897913601
1898 	0.00671977551637272
1899 	0.00675845255227191
1900 	0.00689387410247035
1901 	0.00691973083852186
1902 	0.0070507660993331
1903 	0.00734764306177377
1904 	0.00779142752034391
1905 	0.0079401713038125
1906 	0.00801178331799876
1907 	0.00824459310634809
1908 	0.00862555801081444
1909 	0.00876616334343412
1910 	0.0086271821780034
1911 	0.0085282489589962
1912 	0.00847076700696275
1913 	0.00840417770354535
1914 	0.00834555574915723
1915 	0.00838519220265827
1916 	0.00852171610724377
1917 	0.00857211607522446
1918 	0.00828406835093046
1919 	0.00803652181669095
1920 	0.0078333171395589
1921 	0.00767919607935539
1922 	0.00761515615600364
1923 	0.00766125041173708
1924 	0.00781553044893637
1925 	0.00796087959768808
1926 	0.00754213026844134
1927 	0.0073167237386888
1928 	0.00730258555686585
1929 	0.00747622953775712
1930 	0.00741954743419697
1931 	0.007464663725456
1932 	0.00760976802003525
1933 	0.00784931707106654
1934 	0.00736602746796035
1935 	0.00698506178414629
1936 	0.00672861245376268
1937 	0.00661118544079004
1938 	0.00664458005661402
1939 	0.00673297697901343
1940 	0.00687114583091925
1941 	0.00705616342060296
1942 	0.00703699949277679
1943 	0.00714908472351357
1944 	0.00742231760182005
1945 	0.00783986737491642
1946 	0.0079263270724175
1947 	0.00801272584622624
1948 	0.00817334788437428
1949 	0.00840393844073178
1950 	0.00813186412218572
1951 	0.00786336873322574
1952 	0.00774129109357996
1953 	0.00777253330544787
1954 	0.00766288611283226
1955 	0.0075678146314166
1956 	0.0075563520679733
1957 	0.00762887530487167
1958 	0.0075100422976287
1959 	0.00737203981609543
1960 	0.00728790005833711
1961 	0.00725949612182645
1962 	0.00728990125924897
1963 	0.00749562135102031
1964 	0.00787590094129794
1965 	0.00840708564054147
1966 	0.00828755838809497
1967 	0.00806249916658516
1968 	0.00794403516486616
1969 	0.00793694082782623
1970 	0.00771576826349119
1971 	0.00748489989340733
1972 	0.00732440059895556
1973 	0.00723895248325697
1974 	0.00735140582294423
1975 	0.0075563090654255
1976 	0.00782269082311264
1977 	0.00814452101961532
1978 	0.00807002975664264
1979 	0.00796368619306141
1980 	0.0078984123291276
1981 	0.00787522945006501
1982 	0.00771858074981153
1983 	0.00758758535906452
1984 	0.00750373110944802
1985 	0.00746860601027956
1986 	0.00711309602942584
1987 	0.00682204434965316
1988 	0.00662529189390901
1989 	0.00653066539132586
1990 	0.00647328806321749
1991 	0.00649157723539821
1992 	0.00658490246053044
1993 	0.0067374110937606
1994 	0.00687057376184482
1995 	0.00716810579231916
1996 	0.00761075415087859
1997 	0.00806133240400966
1998 	0.00807797310446254
1999 	0.00830217574155216
2000 	0.00871794114625278
2001 	0.00899614465816461
2002 	0.00845645752934194
2003 	0.0080199413848792
2004 	0.00770415318673156
2005 	0.00759819216971081
2006 	0.00773671634509244
2007 	0.00795410900737198
2008 	0.00824413337701797
2009 	0.00829191037109802
2010 	0.00804352475944111
2011 	0.00789502546825139
2012 	0.00785208172194551
2013 	0.00775703285427436
2014 	0.00761545402222815
2015 	0.00754719531907857
2016 	0.0075542445261749
2017 	0.00752574073303207
2018 	0.00749209318619814
2019 	0.00749952351512494
2020 	0.0075479104068957
2021 	0.00750942142831093
2022 	0.00749133984004309
2023 	0.00752355485331298
2024 	0.00760542735704922
2025 	0.00759253335942533
2026 	0.00761551851882721
2027 	0.00768030892125545
2028 	0.00775696226516994
2029 	0.00762027192555754
2030 	0.00749777006574056
2031 	0.00739016229869785
2032 	0.00726352583286196
2033 	0.00707980181784771
2034 	0.00694949798941086
2035 	0.00687565219445622
2036 	0.00691358174686879
2037 	0.00710999483637157
2038 	0.00740065947889203
2039 	0.00777501221982894
2040 	0.00770777240732538
2041 	0.00739350303804036
2042 	0.00716615542797902
2043 	0.00703416269476685
2044 	0.00679303718004102
2045 	0.00663717440748719
2046 	0.00663151116275119
2047 	0.00677642403397926
2048 	0.00682233712824886
2049 	0.00696138641117152
2050 	0.00718879254922048
2051 	0.00743392126855402
2052 	0.00751620440096332
2053 	0.00768672084889527
2054 	0.0079397878978221
2055 	0.00799985388927415
2056 	0.00773635883212626
2057 	0.00751950138827914
2058 	0.0073534088487229
2059 	0.00740552106870175
2060 	0.00760560203808513
2061 	0.0078576192724172
2062 	0.00815676020884506
2063 	0.0078868503147255
2064 	0.00758248755905402
2065 	0.00734011498238111
2066 	0.00715253903082843
2067 	0.00695686616322691
2068 	0.00688189342064749
2069 	0.00693153845173085
2070 	0.0069612105529792
2071 	0.00684823490011645
2072 	0.00683483732409576
2073 	0.00692159608485988
2074 	0.00712432625628566
2075 	0.00741560049888469
2076 	0.00777261509901398
2077 	0.0081867740142919
2078 	0.00812159430857932
2079 	0.00805647383980749
2080 	0.0080542755414088
2081 	0.00807146739064357
2082 	0.00797893821298662
2083 	0.00800529860080923
2084 	0.00814939493966289
2085 	0.00800482231297484
2086 	0.00751814752784485
2087 	0.00717688371993903
2088 	0.00700232342151934
2089 	0.00708083025550782
2090 	0.00726786901428385
2091 	0.0075222918597218
2092 	0.00781704977867296
2093 	0.00788384146987079
2094 	0.00799945698912695
2095 	0.00816182177205333
2096 	0.00814079764438
2097 	0.00779498295316667
2098 	0.00748990489687363
2099 	0.00723072158632185
2100 	0.00706895670822191
2101 	0.00698478872306294
2102 	0.00696204017456522
2103 	0.00699897788670053
2104 	0.00704289395736927
2105 	0.00713773336733404
2106 	0.00728150660534883
2107 	0.00734366803060981
2108 	0.0072547289015752
2109 	0.00721895337302529
2110 	0.00723712990373178
2111 	0.00725327153048914
2112 	0.00728453904687407
2113 	0.00734710399554043
2114 	0.00742254159865161
2115 	0.00739377165762703
2116 	0.00742454674936013
2117 	0.00751413528681972
2118 	0.00752295336738014
2119 	0.007487787661956
2120 	0.00757841793365494
2121 	0.00779045507576952
2122 	0.0075612686370496
2123 	0.00742852809281285
2124 	0.00749924704396373
2125 	0.00759937611727555
2126 	0.00730801445657985
2127 	0.00709660088813194
2128 	0.00697241163266934
2129 	0.00685686112506531
2130 	0.00680081559445558
2131 	0.00685366104088299
2132 	0.0070013509231903
2133 	0.00709557563320628
2134 	0.00734704475604558
2135 	0.00774044791934005
2136 	0.00791266818931922
2137 	0.00778476465006076
2138 	0.00772269741822597
2139 	0.00772805293357773
2140 	0.00768748681916463
2141 	0.0077019934884557
2142 	0.00778305705450993
2143 	0.00773584796436924
2144 	0.00740079167230356
2145 	0.00716574641074869
2146 	0.00704073550609563
2147 	0.00693198557156649
2148 	0.00687550338204506
2149 	0.00689485579464199
2150 	0.00699549581059317
2151 	0.00718377070980279
2152 	0.00743408749498589
2153 	0.00774042941007034
2154 	0.00767942882953029
2155 	0.00759158074414458
2156 	0.00766579831261378
2157 	0.00782117329891936
2158 	0.00775627541476109
2159 	0.00777369856575018
2160 	0.00787289622796378
2161 	0.00774512957919981
2162 	0.00754792505979561
2163 	0.0074357236194779
2164 	0.00734400156065308
2165 	0.00705414145174662
2166 	0.00695930767549969
2167 	0.00706735551857496
2168 	0.00698907186144172
2169 	0.00684878822753503
2170 	0.00682762914836079
2171 	0.00696136587036724
2172 	0.00741583980217529
2173 	0.0080439153695978
2174 	0.00880853553584744
2175 	0.00884908216759453
2176 	0.00870913860060961
2177 	0.0087510161747076
2178 	0.00876828208297827
2179 	0.00832785136544045
2180 	0.00811254209632568
2181 	0.00814023730526584
2182 	0.00802942063302629
2183 	0.00789696473185766
2184 	0.00783437249360273
2185 	0.00778041092826961
2186 	0.00771654998647653
2187 	0.00779357182617655
2188 	0.0080074121013398
2189 	0.00769629544319739
2190 	0.00744429712169255
2191 	0.00734480559881321
2192 	0.00731970723885484
2193 	0.00728074683061178
2194 	0.0072988167062285
2195 	0.00736203949291111
2196 	0.0072155258783892
2197 	0.00711872159683545
2198 	0.00707366778339388
2199 	0.00705696375607269
2200 	0.00709592361863121
2201 	0.00720734745699804
2202 	0.00737539867317756
2203 	0.00761323256604377
2204 	0.00798047246532843
2205 	0.00846028354039607
2206 	0.00820179698033773
2207 	0.00808264260688484
2208 	0.00829273859023273
2209 	0.008457969769443
2210 	0.00833782326091845
2211 	0.00829457137566636
2212 	0.00826775274264753
2213 	0.00769461411202712
2214 	0.00729552744916414
2215 	0.00709990413308919
2216 	0.00713616763859078
2217 	0.00726811556858583
2218 	0.00746649544778853
2219 	0.00766723272278702
2220 	0.00786617329857386
2221 	0.00817553771337094
2222 	0.00855801597601301
2223 	0.00809907470473372
2224 	0.00778217698253256
2225 	0.00762505344174714
2226 	0.00720250288750606
2227 	0.00674684341160659
2228 	0.00647902737361683
2229 	0.00643202555781978
2230 	0.00654947174940663
2231 	0.0067773157687796
2232 	0.00709878359262623
2233 	0.00744078373080146
2234 	0.00793222268745846
2235 	0.00854736282133573
2236 	0.00830421011647714
2237 	0.00787557388968699
2238 	0.00761267029807356
2239 	0.00753606875744577
2240 	0.00767542302905103
2241 	0.00802427448226514
2242 	0.00839466581831619
2243 	0.00811487212570291
2244 	0.00800165426289507
2245 	0.00806203312945293
2246 	0.00777591315495814
2247 	0.00756760647630252
2248 	0.00750980609548541
2249 	0.00730694652488326
2250 	0.00704910297276695
2251 	0.00692011755879526
2252 	0.00689196797188555
2253 	0.00690981469936428
2254 	0.00701855511489694
2255 	0.00716616627427963
2256 	0.00703424169299587
2257 	0.00695571566512697
2258 	0.00693240302683397
2259 	0.00716702346203121
2260 	0.0075837016724776
2261 	0.00813812777667043
2262 	0.00812794328693091
2263 	0.00782609177060323
2264 	0.00758313546938229
2265 	0.00740777216096619
2266 	0.00734560991260232
2267 	0.00741117680963512
2268 	0.00748801241258878
2269 	0.00727763953067482
2270 	0.00713844512907881
2271 	0.00707608061923668
2272 	0.00714451258043794
2273 	0.00731164402818917
2274 	0.00757094129409889
2275 	0.00741831510599373
2276 	0.00732029669838553
2277 	0.00737780311512209
2278 	0.00738468809246359
2279 	0.00747352350053042
2280 	0.00774562601180992
2281 	0.00783473725355461
2282 	0.00782429436364296
2283 	0.00809570044006348
2284 	0.00836168864816022
2285 	0.0082578876749966
2286 	0.00824825679043846
2287 	0.00822935192873656
2288 	0.00787437013536504
2289 	0.00764548788303827
2290 	0.00753639165156715
2291 	0.0072875138183579
2292 	0.00728687273011841
2293 	0.00753453175203137
2294 	0.00753292113599756
2295 	0.00753839029807208
2296 	0.00758472871810894
2297 	0.00750958162521122
2298 	0.00748078372686403
2299 	0.00754417372617329
2300 	0.00766807134634903
2301 	0.0079748401785664
2302 	0.00847508171731125
2303 	0.00850543559209864
2304 	0.00824145765086235
2305 	0.00812827166431488
2306 	0.00801749530679841
2307 	0.00790039709478153
2308 	0.00793144360342782
2309 	0.0078570694217198
2310 	0.00750224034966693
2311 	0.00718609326826982
2312 	0.00694371832014543
2313 	0.00684742242600927
2314 	0.00686629990822633
2315 	0.00692816992496039
2316 	0.00693586637537831
2317 	0.0070661222222622
2318 	0.00720789695748624
2319 	0.0071375585700927
2320 	0.00719314441733611
2321 	0.00731449941726872
2322 	0.00740259007031258
2323 	0.00773079111133584
2324 	0.00812493233443502
2325 	0.0080107494249862
2326 	0.00813066534820532
2327 	0.00833137784500424
2328 	0.00791700273776183
2329 	0.00774690506078228
2330 	0.00772560841378634
2331 	0.00713580553501133
2332 	0.00660293332034728
2333 	0.00621785340899988
2334 	0.00643740124021652
2335 	0.00679000285270987
2336 	0.00719565146701465
2337 	0.00732739186217057
2338 	0.00752688471134817
2339 	0.00778323945834556
2340 	0.00816283211673276
2341 	0.00873904429844949
2342 	0.00921863346591853
2343 	0.00876632097653467
2344 	0.00849110462207176
2345 	0.00827783759213396
2346 	0.00780716314501372
2347 	0.00753261862227225
2348 	0.00742201004913299
2349 	0.00731966009545851
2350 	0.00732313786097588
2351 	0.00736113679582318
2352 	0.00743201448049931
2353 	0.00770141807209886
2354 	0.00777470136959412
2355 	0.00745406192724407
2356 	0.0072915727795467
2357 	0.00736979782287141
2358 	0.00779391845708264
2359 	0.00848114244134446
2360 	0.00855382471109128
2361 	0.00810723756917758
2362 	0.00772826513352877
2363 	0.00730848954651534
2364 	0.00690409101204302
2365 	0.00658178605555209
2366 	0.00649457096130928
2367 	0.00657599342907263
2368 	0.00678619074550656
2369 	0.00701855578160077
2370 	0.007411632578674
2371 	0.00793113690033173
2372 	0.00790365213323484
2373 	0.00800245128550861
2374 	0.00812494071126763
2375 	0.00787878578360145
2376 	0.00773849165208783
2377 	0.00751362437380075
2378 	0.00704160547781765
2379 	0.00679834970383149
2380 	0.00670975174894855
2381 	0.00666710808955367
2382 	0.00674151118603609
2383 	0.00655064507594698
2384 	0.00638583857138221
2385 	0.00649241937307551
2386 	0.00656385480638288
2387 	0.00683028656056405
2388 	0.00731162148998127
2389 	0.00737664354800082
2390 	0.00791438083339172
2391 	0.00852855356153772
2392 	0.00830516909495871
2393 	0.00833953687930068
2394 	0.00831523583107243
2395 	0.00806017305000688
2396 	0.00798178691897129
2397 	0.00778647563268595
2398 	0.00753380825681092
2399 	0.00737762641296978
2400 	0.00723783305719809
