 	avma20
339 	0.100515014688014
340 	0.100081189302838
341 	0.0996473639176628
342 	0.0992135385324871
343 	0.0987797131473114
344 	0.093067590612018
345 	0.0867097504680122
346 	0.0803519103240064
347 	0.0739940701800006
348 	0.0676362300359948
349 	0.061278389891989
350 	0.0572573048056585
351 	0.0550207257863004
352 	0.0527841467669423
353 	0.0505475677475842
354 	0.0483109887282262
355 	0.0460744097088681
356 	0.0439345238974303
357 	0.0420847177097534
358 	0.0402349115220765
359 	0.0383851053343995
360 	0.0365352991467226
361 	0.0346854929590457
362 	0.0328356867713688
363 	0.0285078255904056
364 	0.0240189832011459
365 	0.0195301408118862
366 	0.0150412984226265
367 	0.0105524560333668
368 	0.00606361364410709
369 	0.00778382969597004
370 	0.0130884548794588
371 	0.0183930800629475
372 	0.0236977052464363
373 	0.029002330429925
374 	0.0343069556134137
375 	0.040610379263491
376 	0.0488964924069457
377 	0.0571826055504004
378 	0.0654687186938551
379 	0.0737548318373099
380 	0.0820409449807646
381 	0.0898171884890136
382 	0.0859635484132786
383 	0.0821099083375436
384 	0.0782562682618086
385 	0.0744026281860736
386 	0.0705489881103386
387 	0.0666953480346036
388 	0.0648329468835686
389 	0.0636167093571051
390 	0.0624004718306417
391 	0.0611842343041783
392 	0.0599679967777148
393 	0.0587517592512514
394 	0.0610087555463203
395 	0.0671200155336384
396 	0.0732312755209565
397 	0.0793425355082745
398 	0.0854537954955926
399 	0.0915650554829107
400 	0.0956763733766764
401 	0.0917879228962324
402 	0.0878994724157884
403 	0.0840110219353443
404 	0.0801225714549003
405 	0.0762341209744562
406 	0.0723456704940122
407 	0.0686152373754717
408 	0.0648963334206752
409 	0.0611774294658787
410 	0.0574585255110822
411 	0.0537396215562857
412 	0.0500207176014892
413 	0.0488334116636634
414 	0.0488930122118081
415 	0.0489526127599528
416 	0.0490122133080975
417 	0.0490718138562422
418 	0.0491314144043869
419 	0.0493275068099496
420 	0.0497167978349493
421 	0.050106088859949
422 	0.0504953798849487
423 	0.0508846709099484
424 	0.0512739619349481
425 	0.0521963093073117
426 	0.0558162448617894
427 	0.0594361804162672
428 	0.0630561159707449
429 	0.0666760515252226
430 	0.0702959870797003
431 	0.073915922634178
432 	0.0828059908751636
433 	0.0921481117570114
434 	0.101490232638859
435 	0.110832353520707
436 	0.120174474402555
437 	0.129516595284403
438 	0.133961335454013
439 	0.136143543013877
440 	0.138325750573741
441 	0.140507958133605
442 	0.142690165693469
443 	0.144872373253333
444 	0.142992746006509
445 	0.136208430814302
446 	0.129424115622094
447 	0.122639800429887
448 	0.11585548523768
449 	0.109071170045472
450 	0.102854222583291
451 	0.0985474957318061
452 	0.0942407688803216
453 	0.0899340420288371
454 	0.0856273151773526
455 	0.0813205883258681
456 	0.0769973183815861
457 	0.0710362822503486
458 	0.065075246119111
459 	0.0591142099878735
460 	0.053153173856636
461 	0.0471921377253985
462 	0.0412311015941609
463 	0.0380838847764895
464 	0.035648938010623
465 	0.0332139912447566
466 	0.0307790444788901
467 	0.0283440977130236
468 	0.0259091509471572
469 	0.0282337179777188
470 	0.0338384904625757
471 	0.0394432629474327
472 	0.0450480354322896
473 	0.0506528079171465
474 	0.0562575804020035
475 	0.0615289510360205
476 	0.0662853727553815
477 	0.0710417944747426
478 	0.0757982161941036
479 	0.0805546379134646
480 	0.0853110596328256
481 	0.0890308112839459
482 	0.0885778356754642
483 	0.0881248600669825
484 	0.0876718844585008
485 	0.087218908850019
486 	0.0867659332415373
487 	0.0862975954644774
488 	0.0845644391411453
489 	0.0828312828178133
490 	0.0810981264944812
491 	0.0793649701711492
492 	0.0776318138478171
493 	0.0758986575244851
494 	0.0744130625206955
495 	0.072977455860275
496 	0.0715418491998546
497 	0.0701062425394341
498 	0.0686706358790137
499 	0.0672350292185933
500 	0.0682730323466983
501 	0.0706024329747491
502 	0.0729318336027999
503 	0.0752612342308506
504 	0.0775906348589014
505 	0.0799200354869521
506 	0.0816309123215425
507 	0.0826954381163408
508 	0.0837599639111391
509 	0.0848244897059374
510 	0.0858890155007357
511 	0.086953541295534
512 	0.0865042194819348
513 	0.0829533562267404
514 	0.079402492971546
515 	0.0758516297163515
516 	0.0723007664611571
517 	0.0687499032059627
518 	0.065543188747007
519 	0.0639931905862238
520 	0.0624431924254406
521 	0.0608931942646574
522 	0.0593431961038742
523 	0.057793197943091
524 	0.0562682554506288
525 	0.0558076341733665
526 	0.0553470128961042
527 	0.0548863916188419
528 	0.0544257703415796
529 	0.0539651490643173
530 	0.053504527787055
531 	0.0524243934613246
532 	0.0512605791665049
533 	0.0500967648716852
534 	0.0489329505768655
535 	0.0477691362820458
536 	0.046605321987226
537 	0.0456267937580012
538 	0.0447116855914967
539 	0.0437965774249922
540 	0.0428814692584877
541 	0.0419663610919832
542 	0.0410512529254787
543 	0.0418323316423985
544 	0.0436752509286162
545 	0.0455181702148339
546 	0.0473610895010516
547 	0.0492040087872694
548 	0.0510469280734871
549 	0.0526486239991974
550 	0.0540002533454815
551 	0.0553518826917656
552 	0.0567035120380497
553 	0.0580551413843339
554 	0.059406770730618
555 	0.0601772486289566
556 	0.0599749970983813
557 	0.059772745567806
558 	0.0595704940372306
559 	0.0593682425066553
560 	0.05916599097608
561 	0.0591345239196164
562 	0.0595791832758277
563 	0.0600238426320391
564 	0.0604685019882505
565 	0.0609131613444619
566 	0.0613578207006733
567 	0.0615721066817622
568 	0.0605769324434575
569 	0.0595817582051528
570 	0.0585865839668482
571 	0.0575914097285435
572 	0.0565962354902388
573 	0.0556755327725006
574 	0.0558815120917183
575 	0.056087491410936
576 	0.0562934707301538
577 	0.0564994500493715
578 	0.0567054293685892
579 	0.056911408687807
580 	0.0553867387985933
581 	0.0538085436761293
582 	0.0522303485536652
583 	0.0506521534312011
584 	0.0490739583087371
585 	0.047495763186273
586 	0.0447147696831087
587 	0.0417790143115473
588 	0.0388432589399858
589 	0.0359075035684243
590 	0.0329717481968629
591 	0.0300359928253014
592 	0.0300030264825945
593 	0.0306642835383621
594 	0.0313255405941296
595 	0.0319867976498972
596 	0.0326480547056647
597 	0.0333093117614323
598 	0.0364761242635355
599 	0.0405463002939092
600 	0.044616476324283
601 	0.0486866523546568
602 	0.0527568283850306
603 	0.0568270044154043
604 	0.0635289711327506
605 	0.0715271929645762
606 	0.0795254147964017
607 	0.0875236366282273
608 	0.0955218584600528
609 	0.103520080291878
610 	0.112937693147257
611 	0.123258977210756
612 	0.133580261274256
613 	0.143901545337755
614 	0.154222829401254
615 	0.164544113464754
616 	0.168721038312725
617 	0.168030925932625
618 	0.167340813552525
619 	0.166650701172425
620 	0.165960588792325
621 	0.165270476412225
622 	0.164849998686268
623 	0.16468651649004
624 	0.164523034293812
625 	0.164359552097584
626 	0.164196069901356
627 	0.164032587705128
628 	0.166727145120266
629 	0.172606029967097
630 	0.178484914813928
631 	0.184363799660759
632 	0.19024268450759
633 	0.196121569354421
634 	0.20411916221515
635 	0.214813292548114
636 	0.225507422881078
637 	0.236201553214042
638 	0.246895683547006
639 	0.257589813879969
640 	0.273416502923647
641 	0.296508118065097
642 	0.319599733206548
643 	0.342691348347998
644 	0.365782963489449
645 	0.388874578630899
646 	0.406409922935225
647 	0.415399327830167
648 	0.424388732725108
649 	0.433378137620049
650 	0.442367542514991
651 	0.451356947409932
652 	0.449412020072744
653 	0.429626866462083
654 	0.409841712851421
655 	0.390056559240759
656 	0.370271405630097
657 	0.350486252019435
658 	0.329923843686234
659 	0.308060468892313
660 	0.286197094098391
661 	0.26433371930447
662 	0.242470344510549
663 	0.220606969716628
664 	0.202936187912104
665 	0.192282954801064
666 	0.181629721690023
667 	0.170976488578982
668 	0.160323255467942
669 	0.149670022356901
670 	0.143153957134107
671 	0.143388007939505
672 	0.143622058744903
673 	0.143856109550301
674 	0.144090160355698
675 	0.144324211161096
676 	0.143566802778546
677 	0.141278056668045
678 	0.138989310557545
679 	0.136700564447044
680 	0.134411818336544
681 	0.132123072226043
682 	0.127104790947801
683 	0.118207000847613
684 	0.109309210747424
685 	0.100411420647236
686 	0.0915136305470472
687 	0.0826158404468586
688 	0.0752485489322969
689 	0.0698370881843339
690 	0.0644256274363709
691 	0.0590141666884078
692 	0.0536027059404448
693 	0.0481912451924817
694 	0.045402465440889
695 	0.0455475322276092
696 	0.0456925990143294
697 	0.0458376658010495
698 	0.0459827325877697
699 	0.0461277993744899
700 	0.0460615274600877
701 	0.0457930155753356
702 	0.0455245036905835
703 	0.0452559918058313
704 	0.0449874799210792
705 	0.0447189680363271
706 	0.0440295605250262
707 	0.0430054011958419
708 	0.0419812418666575
709 	0.0409570825374732
710 	0.0399329232082888
711 	0.0389087638791045
712 	0.0377838218552148
713 	0.0365944449937265
714 	0.0354050681322383
715 	0.0342156912707501
716 	0.0330263144092619
717 	0.0318369375477737
718 	0.0318487879024135
719 	0.0324549674177983
720 	0.0330611469331831
721 	0.0336673264485679
722 	0.0342735059639527
723 	0.0348796854793375
724 	0.0426932732944834
725 	0.0531054504966177
726 	0.0635176276987521
727 	0.0739298049008865
728 	0.0843419821030209
729 	0.0947541593051553
730 	0.100276082657195
731 	0.104635965490401
732 	0.108995848323606
733 	0.113355731156812
734 	0.117715613990018
735 	0.122075496823223
736 	0.119658728199761
737 	0.116378643212597
738 	0.113098558225433
739 	0.10981847323827
740 	0.106538388251106
741 	0.103258303263942
742 	0.104533915042938
743 	0.105931136797212
744 	0.107328358551486
745 	0.108725580305759
746 	0.110122802060033
747 	0.111540348166897
748 	0.113245514657393
749 	0.114950681147889
750 	0.116655847638385
751 	0.118361014128881
752 	0.120066180619377
753 	0.121661372339937
754 	0.122704040216359
755 	0.123746708092781
756 	0.124789375969204
757 	0.125832043845626
758 	0.126874711722048
759 	0.125819549372726
760 	0.119149606125092
761 	0.112479662877458
762 	0.105809719629824
763 	0.0991397763821904
764 	0.0924698331345564
765 	0.0866512859836641
766 	0.0821927611691255
767 	0.0777342363545869
768 	0.0732757115400483
769 	0.0688171867255097
770 	0.0643586619109711
771 	0.0592845645265082
772 	0.0536070841279611
773 	0.047929603729414
774 	0.0422521233308669
775 	0.0365746429323198
776 	0.0308971625337726
777 	0.0324923602770982
778 	0.0383405187721692
779 	0.0441886772672402
780 	0.0500368357623112
781 	0.0558849942573822
782 	0.0617331527524531
783 	0.0651621156207215
784 	0.0678437876932759
785 	0.0705254597658304
786 	0.0732071318383848
787 	0.0758888039109393
788 	0.0785704759834937
789 	0.0784194182519315
790 	0.0779675396562152
791 	0.077515661060499
792 	0.0770637824647827
793 	0.0766119038690665
794 	0.0763869066195592
795 	0.0803836818710732
796 	0.0843804571225871
797 	0.0883772323741011
798 	0.0923740076256151
799 	0.0963707828771291
800 	0.101045481112857
801 	0.108349197750779
802 	0.115652914388701
803 	0.122956631026623
804 	0.130260347664545
805 	0.137564064302467
806 	0.140564612352725
807 	0.136078826010745
808 	0.131593039668764
809 	0.127107253326784
810 	0.122621466984804
811 	0.118135680642823
812 	0.109924056590067
813 	0.0984348159045231
814 	0.0869455752189794
815 	0.0754563345334357
816 	0.063967093847892
817 	0.0524778531623483
818 	0.0449539573109357
819 	0.0390813523677872
820 	0.0332087474246388
821 	0.0273361424814903
822 	0.0214635375383419
823 	0.0155909325951934
824 	0.0163719045840358
825 	0.0180005137694005
826 	0.0196291229547653
827 	0.0212577321401301
828 	0.0228863413254948
829 	0.0247822506038273
830 	0.0299748610287592
831 	0.0351674714536911
832 	0.040360081878623
833 	0.0455526923035549
834 	0.0507453027284868
835 	0.0568237658885073
836 	0.0653095091576344
837 	0.0737952524267616
838 	0.0822809956958887
839 	0.0907667389650159
840 	0.099252482234143
841 	0.101950367796905
842 	0.0981215202014251
843 	0.0942926726059455
844 	0.0904638250104659
845 	0.0866349774149864
846 	0.0828061298195068
847 	0.0810654786237961
848 	0.0803165667211909
849 	0.0795676548185857
850 	0.0788187429159806
851 	0.0780698310133754
852 	0.0773209191107703
853 	0.0811132460046274
854 	0.0854497078942531
855 	0.0897861697838788
856 	0.0941226316735045
857 	0.0984590935631302
858 	0.102026970619194
859 	0.0996800861300257
860 	0.0973332016408569
861 	0.0949863171516881
862 	0.0926394326625194
863 	0.0902925481733506
864 	0.0876363952635763
865 	0.0843904746679961
866 	0.0811445540724159
867 	0.0778986334768358
868 	0.0746527128812556
869 	0.0714067922856754
870 	0.0688964895240503
871 	0.0669188755387373
872 	0.0649412615534244
873 	0.0629636475681114
874 	0.0609860335827984
875 	0.0590084195974855
876 	0.057251380561572
877 	0.0555417798805111
878 	0.0538321791994503
879 	0.0521225785183894
880 	0.0504129778373286
881 	0.0488627189144393
882 	0.0493661982079837
883 	0.0498696775015282
884 	0.0503731567950726
885 	0.0508766360886171
886 	0.0513801153821615
887 	0.0522310134281462
888 	0.0537936962352279
889 	0.0553563790423096
890 	0.0569190618493913
891 	0.058481744656473
892 	0.0600444274635547
893 	0.0601813429262878
894 	0.0593356349489968
895 	0.0584899269717058
896 	0.0576442189944148
897 	0.0567985110171238
898 	0.0559528030398328
899 	0.0540102031238224
900 	0.051891998697901
901 	0.0497737942719796
902 	0.0476555898460582
903 	0.0455373854201367
904 	0.0439558471199761
905 	0.0456985500736284
906 	0.0474412530272808
907 	0.0491839559809331
908 	0.0509266589345855
909 	0.0526693618882378
910 	0.0574641384110663
911 	0.066405128084474
912 	0.0753461177578817
913 	0.0842871074312894
914 	0.0932280971046971
915 	0.102169086778105
916 	0.10356277082855
917 	0.10194808830201
918 	0.10033340577547
919 	0.0987187232489304
920 	0.0971040407223906
921 	0.0954427634100201
922 	0.0902438665888192
923 	0.0850449697676183
924 	0.0798460729464174
925 	0.0746471761252165
926 	0.0694482793040156
927 	0.065588058506117
928 	0.064598834714169
929 	0.0636096109222209
930 	0.0626203871302729
931 	0.0616311633383248
932 	0.0606419395463768
933 	0.0570390138488319
934 	0.0519010568733969
935 	0.0467630998979619
936 	0.0416251429225268
937 	0.0364871859470918
938 	0.0313492289716568
939 	0.0333047912533248
940 	0.0356415647911704
941 	0.0379783383290161
942 	0.0403151118668617
943 	0.0426518854047074
944 	0.0462625830249705
945 	0.0532150235280978
946 	0.060167464031225
947 	0.0671199045343523
948 	0.0740723450374795
949 	0.0810247855406068
950 	0.0914051128361223
951 	0.103986267284057
952 	0.116567421731993
953 	0.129148576179928
954 	0.141729730627863
955 	0.154310885075798
956 	0.157102277810358
957 	0.159367561116697
958 	0.161632844423035
959 	0.163898127729374
960 	0.166163411035712
961 	0.163842356683603
962 	0.150613256008704
963 	0.137384155333805
964 	0.124155054658905
965 	0.110925953984006
966 	0.0976968533091068
967 	0.0898300951853794
968 	0.0848380798425421
969 	0.0798460644997047
970 	0.0748540491568673
971 	0.0698620338140299
972 	0.0649099312501362
973 	0.0632439808192901
974 	0.061578030388444
975 	0.0599120799575979
976 	0.0582461295267518
977 	0.0565801790959057
978 	0.0558250606333228
979 	0.0565497452897817
980 	0.0572744299462407
981 	0.0579991146026996
982 	0.0587237992591586
983 	0.0594484839156175
984 	0.0602966671007785
985 	0.0611847095994359
986 	0.0620727520980933
987 	0.0629607945967508
988 	0.0638488370954082
989 	0.0644006295031669
990 	0.0628696065996754
991 	0.0613385836961839
992 	0.0598075607926925
993 	0.058276537889201
994 	0.0567455149857095
995 	0.0552612882986756
996 	0.0538187270520038
997 	0.0523761658053319
998 	0.05093360455866
999 	0.0494910433119881
1000 	0.0480484820653162
1001 	0.0478439497348973
1002 	0.0477383527606368
1003 	0.0476327557863763
1004 	0.0475271588121158
1005 	0.0474215618378552
1006 	0.0475597971765422
1007 	0.0481930859990923
1008 	0.0488263748216423
1009 	0.0494596636441924
1010 	0.0500929524667424
1011 	0.0507262412892925
1012 	0.0520308359995888
1013 	0.0535700706895427
1014 	0.0551093053794966
1015 	0.0566485400694505
1016 	0.0581877747594044
1017 	0.0597570087575572
1018 	0.0614849183418433
1019 	0.0632128279261294
1020 	0.0649407375104154
1021 	0.0666686470947015
1022 	0.0683965566789876
1023 	0.0713866242183485
1024 	0.0752757631777629
1025 	0.0791649021371773
1026 	0.0830540410965917
1027 	0.0869431800560061
1028 	0.0907723139962798
1029 	0.091131745947429
1030 	0.0914911778985782
1031 	0.0918506098497273
1032 	0.0922100418008765
1033 	0.0925694737520257
1034 	0.0914366280075405
1035 	0.0885306820688996
1036 	0.0856247361302586
1037 	0.0827187901916177
1038 	0.0798128442529767
1039 	0.0769068983143358
1040 	0.0757314955168042
1041 	0.0747398672121339
1042 	0.0737482389074635
1043 	0.0727566106027932
1044 	0.0717649822981228
1045 	0.0697588782187832
1046 	0.0659335186999524
1047 	0.0621081591811216
1048 	0.0582827996622908
1049 	0.05445744014346
1050 	0.0506320806246292
1051 	0.046013321005742
1052 	0.0412192189959999
1053 	0.0364251169862577
1054 	0.0316310149765155
1055 	0.0268369129667734
1056 	0.0240743227997018
1057 	0.026358659266163
1058 	0.0286429957326241
1059 	0.0309273321990853
1060 	0.0332116686655465
1061 	0.0354960051320076
1062 	0.0389041166572867
1063 	0.0426612906844531
1064 	0.0464184647116195
1065 	0.0501756387387859
1066 	0.0539328127659523
1067 	0.0570749583557045
1068 	0.058332016783627
1069 	0.0595890752115496
1070 	0.0608461336394721
1071 	0.0621031920673947
1072 	0.0633602504953172
1073 	0.0648268077581567
1074 	0.0663685113422162
1075 	0.0679102149262758
1076 	0.0694519185103354
1077 	0.070993622094395
1078 	0.0717166154788184
1079 	0.0697595575259703
1080 	0.0678024995731222
1081 	0.0658454416202741
1082 	0.0638883836674261
1083 	0.061931325714578
1084 	0.0620834931655018
1085 	0.0629844642150545
1086 	0.0638854352646072
1087 	0.0647864063141599
1088 	0.0656873773637126
1089 	0.0675727886714492
1090 	0.0724115207537375
1091 	0.0772502528360259
1092 	0.0820889849183142
1093 	0.0869277170006025
1094 	0.0917664490828908
1095 	0.0917261180915105
1096 	0.0902201647724092
1097 	0.0887142114533079
1098 	0.0872082581342066
1099 	0.0857023048151053
1100 	0.0827949641267737
1101 	0.0765545940197333
1102 	0.0703142239126929
1103 	0.0640738538056524
1104 	0.057833483698612
1105 	0.0515931135915716
1106 	0.0516404297159159
1107 	0.0529847233379287
1108 	0.0543290169599415
1109 	0.0556733105819543
1110 	0.0570176042039671
1111 	0.0597305415523341
1112 	0.0647738722726026
1113 	0.0698172029928711
1114 	0.0748605337131396
1115 	0.0799038644334081
1116 	0.0849471951536766
1117 	0.0854252697667349
1118 	0.0855009659851429
1119 	0.085576662203551
1120 	0.0856523584219591
1121 	0.0857280546403672
1122 	0.0875124500701083
1123 	0.0911929969453376
1124 	0.0948735438205669
1125 	0.0985540906957962
1126 	0.102234637571025
1127 	0.105729540184576
1128 	0.104392674581999
1129 	0.103055808979421
1130 	0.101718943376844
1131 	0.100382077774267
1132 	0.0990452121716898
1133 	0.0974160682423425
1134 	0.0955984817075777
1135 	0.0937808951728129
1136 	0.091963308638048
1137 	0.0901457221032832
1138 	0.0894640574494343
1139 	0.0937865891898927
1140 	0.098109120930351
1141 	0.102431652670809
1142 	0.106754184411268
1143 	0.111076716151726
1144 	0.112118890326463
1145 	0.112181217436114
1146 	0.112243544545765
1147 	0.112305871655416
1148 	0.112368198765067
1149 	0.109721083064596
1150 	0.1023193803943
1151 	0.0949176777240043
1152 	0.0875159750537083
1153 	0.0801142723834123
1154 	0.0727125697131162
1155 	0.06872804833327
1156 	0.0648748205232543
1157 	0.0610215927132386
1158 	0.0571683649032229
1159 	0.0533151370932073
1160 	0.0504777547987803
1161 	0.0484067121038328
1162 	0.0463356694088854
1163 	0.0442646267139379
1164 	0.0421935840189904
1165 	0.0403056234307234
1166 	0.0392295921851267
1167 	0.0381535609395301
1168 	0.0370775296939334
1169 	0.0360014984483367
1170 	0.03492546720274
1171 	0.0346811877525169
1172 	0.0346371066252496
1173 	0.0345930254979823
1174 	0.0345489443707151
1175 	0.0345048632434478
1176 	0.0355256015695256
1177 	0.0379293812545462
1178 	0.0403331609395668
1179 	0.0427369406245874
1180 	0.0451407203096079
1181 	0.0476272192130507
1182 	0.0511798769317148
1183 	0.0547325346503788
1184 	0.0582851923690429
1185 	0.061837850087707
1186 	0.065390507806371
1187 	0.0658847445831097
1188 	0.0651658646733858
1189 	0.0644469847636619
1190 	0.063728104853938
1191 	0.0630092249442141
1192 	0.0635586082363456
1193 	0.0662860957229685
1194 	0.0690135832095914
1195 	0.0717410706962144
1196 	0.0744685581828373
1197 	0.0773173107453383
1198 	0.0845360973385491
1199 	0.09175488393176
1200 	0.0989736705249709
1201 	0.106192457118182
1202 	0.113411243711393
1203 	0.122063081820053
1204 	0.131349763817954
1205 	0.140636445815855
1206 	0.149923127813755
1207 	0.159209809811656
1208 	0.166408583335704
1209 	0.170006141426649
1210 	0.173603699517593
1211 	0.177201257608538
1212 	0.180798815699483
1213 	0.183831718286751
1214 	0.175905694670009
1215 	0.167979671053268
1216 	0.160053647436526
1217 	0.152127623819785
1218 	0.144201600203043
1219 	0.13838344761062
1220 	0.133313617793767
1221 	0.128243787976914
1222 	0.123173958160061
1223 	0.118104128343208
1224 	0.114647070943994
1225 	0.113293306605572
1226 	0.11193954226715
1227 	0.110585777928728
1228 	0.109232013590306
1229 	0.107027033556507
1230 	0.0995050395414318
1231 	0.0919830455263568
1232 	0.0844610515112819
1233 	0.0769390574962069
1234 	0.069417063481132
1235 	0.0623971664813325
1236 	0.0554665705996799
1237 	0.0485359747180273
1238 	0.0416053788363746
1239 	0.034674782954722
1240 	0.0340124078169245
1241 	0.0381174118364255
1242 	0.0422224158559266
1243 	0.0463274198754276
1244 	0.0504324238949287
1245 	0.054399390391953
1246 	0.0580364706064481
1247 	0.0616735508209433
1248 	0.0653106310354385
1249 	0.0689477112499337
1250 	0.0724412580527642
1251 	0.0711289102788221
1252 	0.0698165625048801
1253 	0.0685042147309381
1254 	0.067191866956996
1255 	0.065879519183054
1256 	0.0609562638713944
1257 	0.0549544257887282
1258 	0.048952587706062
1259 	0.0429507496233958
1260 	0.0369489115407295
1261 	0.0343613242832519
1262 	0.0349380041681937
1263 	0.0355146840531354
1264 	0.0360913639380772
1265 	0.036668043823019
1266 	0.0379288680802535
1267 	0.0409843319227774
1268 	0.0440397957653012
1269 	0.047095259607825
1270 	0.0501507234503488
1271 	0.0531082313243682
1272 	0.053714795954279
1273 	0.0543213605841897
1274 	0.0549279252141004
1275 	0.0555344898440111
1276 	0.0561410544739219
1277 	0.0578088034013035
1278 	0.0597222452448484
1279 	0.0616356870883934
1280 	0.0635491289319384
1281 	0.0654625707754833
1282 	0.069986601138383
1283 	0.0763172824393817
1284 	0.0826479637403805
1285 	0.0889786450413792
1286 	0.0953093263423779
1287 	0.0988179424457036
1288 	0.097682842800476
1289 	0.0965477431552484
1290 	0.0954126435100209
1291 	0.0942775438647933
1292 	0.0927580817081463
1293 	0.0894012334419972
1294 	0.0860443851758481
1295 	0.0826875369096991
1296 	0.07933068864355
1297 	0.075973840377401
1298 	0.077486117788395
1299 	0.0791232445757264
1300 	0.0807603713630579
1301 	0.0823974981503894
1302 	0.0840346249377208
1303 	0.0860689659365755
1304 	0.0882120980889046
1305 	0.0903552302412337
1306 	0.0924983623935627
1307 	0.0946414945458918
1308 	0.0950671242970402
1309 	0.0943619937608443
1310 	0.0936568632246485
1311 	0.0929517326884526
1312 	0.0922466021522568
1313 	0.0886666327048705
1314 	0.0812445888247736
1315 	0.0738225449446766
1316 	0.0664005010645797
1317 	0.0589784571844827
1318 	0.052884523982546
1319 	0.0505510267620674
1320 	0.0482175295415889
1321 	0.0458840323211103
1322 	0.0435505351006317
1323 	0.0428280403935215
1324 	0.0564450631073644
1325 	0.0700620858212074
1326 	0.0836791085350503
1327 	0.0972961312488933
1328 	0.110913153962736
1329 	0.116670289881479
1330 	0.122005029354964
1331 	0.127339768828449
1332 	0.132674508301934
1333 	0.138009247775419
1334 	0.135503268661893
1335 	0.131097985045924
1336 	0.126692701429956
1337 	0.122287417813987
1338 	0.117882134198018
1339 	0.108852165277916
1340 	0.0975340486213892
1341 	0.0862159319648626
1342 	0.0748978153083361
1343 	0.0635796986518096
1344 	0.0558533324865179
1345 	0.051186605628575
1346 	0.0465198787706321
1347 	0.0418531519126893
1348 	0.0371864250547464
1349 	0.0340120767627986
1350 	0.0329071125921941
1351 	0.0318021484215896
1352 	0.0306971842509851
1353 	0.0295922200803806
1354 	0.0317145181325614
1355 	0.0411561625331494
1356 	0.0505978069337373
1357 	0.0600394513343252
1358 	0.0694810957349131
1359 	0.0804942649572185
1360 	0.097793533466392
1361 	0.115092801975565
1362 	0.132392070484739
1363 	0.149691338993912
1364 	0.165757455787171
1365 	0.170967001591304
