 	sdca15
335 	0.0161090031015185
336 	0.0161277355020978
337 	0.0162472973324446
338 	0.0164920418485728
339 	0.0169295903425212
340 	0.0175455243609416
341 	0.0183218621362432
342 	0.0192391956766104
343 	0.020003701690706
344 	0.0182267326239664
345 	0.0165067232601545
346 	0.0148634610120271
347 	0.0133253691713111
348 	0.0119331841381237
349 	0.0107437765066089
350 	0.0105215765648469
351 	0.0107101884970433
352 	0.0110930059534575
353 	0.0116509014129241
354 	0.0123601903542337
355 	0.0131964838749226
356 	0.0140829994149371
357 	0.0157147864945281
358 	0.0181544491430746
359 	0.0211239058860041
360 	0.0244307315311153
361 	0.0279554601729698
362 	0.0304328251415441
363 	0.0270351777461326
364 	0.0236951995822656
365 	0.0204411787461255
366 	0.0173216267027073
367 	0.0144240553428662
368 	0.0119115763545144
369 	0.0124111614749622
370 	0.013474705452872
371 	0.0146752128390961
372 	0.0159818485680138
373 	0.0173706799629756
374 	0.0188235222009154
375 	0.0202087827311591
376 	0.0216108634770681
377 	0.0231122487277145
378 	0.0246948327096376
379 	0.0263439857299577
380 	0.0280479679478108
381 	0.0291992820669793
382 	0.0289586309785589
383 	0.0287759161030574
384 	0.0286522458365928
385 	0.0285883864512046
386 	0.0285847388090008
387 	0.0286090829988338
388 	0.0264250299993603
389 	0.0243173250734002
390 	0.0223076196580706
391 	0.0204248622692605
392 	0.0187074212667801
393 	0.0172048751815494
394 	0.018252820733299
395 	0.0204508122408355
396 	0.0229152489571195
397 	0.0255692042326806
398 	0.0283595210165333
399 	0.0312496930601048
400 	0.0320909713066712
401 	0.0306251547825563
402 	0.0292087096042747
403 	0.0278491700644658
404 	0.0265552777250323
405 	0.0253370918234321
406 	0.0235682635790592
407 	0.019657605983251
408 	0.016194389644751
409 	0.0135267659494732
410 	0.0121888020842973
411 	0.0126110567979472
412 	0.0146420274888577
413 	0.0131429035202909
414 	0.0128166503682516
415 	0.0139672352947731
416 	0.0162845730154747
417 	0.0193540046556862
418 	0.0228747501741012
419 	0.0232567813734986
420 	0.0223347219381093
421 	0.021496739073016
422 	0.0207530200215953
423 	0.0201140237591303
424 	0.0195900006654341
425 	0.0187722223098965
426 	0.0176073905727757
427 	0.0165986215982625
428 	0.0157758815599091
429 	0.015169469432785
430 	0.0148059896866794
431 	0.0145115594506343
432 	0.0144646434178844
433 	0.0156678866996379
434 	0.0178705246416475
435 	0.0207568022877239
436 	0.0240821561402729
437 	0.027688839997844
438 	0.0258793940256342
439 	0.0242017386684734
440 	0.0226919503031067
441 	0.0213856119173333
442 	0.0203219959683454
443 	0.0195407773063059
444 	0.0172192384054351
445 	0.0149989549865224
446 	0.013766235816684
447 	0.0137885446977444
448 	0.015060305430208
449 	0.0173082567830767
450 	0.0175635419565836
451 	0.0159763859550532
452 	0.014643380578607
453 	0.013639247259874
454 	0.0130401810310666
455 	0.0129027268936049
456 	0.0130033507238654
457 	0.012862017288794
458 	0.0128107518003579
459 	0.0128506322376475
460 	0.0129808185561587
461 	0.013198638798464
462 	0.0134426551818337
463 	0.013394732409912
464 	0.0134011999334912
465 	0.0134619793607944
466 	0.0135763412704711
467 	0.0137429480681158
468 	0.0139599293064956
469 	0.0147919819986854
470 	0.0161941113439586
471 	0.0180187340237054
472 	0.0201514101799097
473 	0.0225047308690044
474 	0.0250165048229981
475 	0.0241430229104868
476 	0.0223299175992807
477 	0.0208740474246087
478 	0.0198541548029308
479 	0.0193393392118873
480 	0.019369914571983
481 	0.019155116288876
482 	0.0185618125009364
483 	0.0181509413919767
484 	0.0179350453114991
485 	0.0179211722287238
486 	0.0181097864314611
487 	0.0180987017812354
488 	0.0181116172698263
489 	0.0190107356476131
490 	0.0206807924260741
491 	0.0229541280960414
492 	0.0256709667465167
493 	0.0281087216845577
494 	0.0283341032560095
495 	0.0286774981566327
496 	0.0291347338128275
497 	0.0297005530046855
498 	0.0303688871024793
499 	0.0311070022107132
500 	0.0311395780230216
501 	0.0312508029920983
502 	0.0314398424158677
503 	0.0317053044442536
504 	0.0320452898872139
505 	0.0324574569751375
506 	0.0286484087425476
507 	0.0244241957065575
508 	0.0205864108877769
509 	0.017392764457226
510 	0.0152533656149953
511 	0.0146379996789489
512 	0.0145485992870196
513 	0.014686222402594
514 	0.0153510502042968
515 	0.0164793987439902
516 	0.0179842333788296
517 	0.0197798115298703
518 	0.0210122289923553
519 	0.0217709350713851
520 	0.0226399081471217
521 	0.0236069745691841
522 	0.0246605968314324
523 	0.0257901687514285
524 	0.0255411113816417
525 	0.0233708381921805
526 	0.0213283666052286
527 	0.0194539919639972
528 	0.0178008938446863
529 	0.0164359750866994
530 	0.0157005151592725
531 	0.0158174656931314
532 	0.0159774325726368
533 	0.0161791399105715
534 	0.0164210496269716
535 	0.0167014148930563
536 	0.0170201129020039
537 	0.0174337434064495
538 	0.0179623937554432
539 	0.0185962572575224
540 	0.019324983644211
541 	0.0201382773843444
542 	0.0209914815865159
543 	0.0207255479789881
544 	0.0209830613093939
545 	0.0217454332642596
546 	0.0229624336001021
547 	0.0245665896876218
548 	0.0264876534251899
549 	0.0314040492149131
550 	0.0368021189268215
551 	0.0423210033215568
552 	0.0479189774620724
553 	0.053571253430418
554 	0.0592622957826442
555 	0.0601611742221416
556 	0.0598864841883693
557 	0.0597046297427627
558 	0.0596164604502532
559 	0.0596223919356853
560 	0.0597223961614736
561 	0.0566578844115744
562 	0.0521795259414373
563 	0.0477842092503612
564 	0.0434971153597895
565 	0.039353628807198
566 	0.0354042062571382
567 	0.0315582370562262
568 	0.0277669895895623
569 	0.0241629950392509
570 	0.0208436124819329
571 	0.0179672832380757
572 	0.0157781997150371
573 	0.0144444417077545
574 	0.0139387345163106
575 	0.0144106559062418
576 	0.0157726962642554
577 	0.0178219289445686
578 	0.020351820931565
579 	0.0221522600662854
580 	0.022604206125385
581 	0.0232124866785681
582 	0.0239652005160769
583 	0.0248492259130561
584 	0.0258510950620992
585 	0.0259691881501368
586 	0.0241866768604788
587 	0.0226169631325188
588 	0.0213071298989491
589 	0.0203075263666489
590 	0.0196655167524799
591 	0.0193066093989057
592 	0.0193152435449885
593 	0.020176388613218
594 	0.0217892000608107
595 	0.0240026327442958
596 	0.0266675472358093
597 	0.0292862523877874
598 	0.0303822728702492
599 	0.0315511262457681
600 	0.0327850235132375
601 	0.0340768998432031
602 	0.0354204118532927
603 	0.0366171622510679
604 	0.0364428621545873
605 	0.0362872067921437
606 	0.0361504370041869
607 	0.0360327678436157
608 	0.035934386949139
609 	0.0359019751683205
610 	0.0365687483395899
611 	0.037273210252935
612 	0.0380132656225749
613 	0.0387868771277484
614 	0.0395920778016431
615 	0.0403887119759943
616 	0.0389976139655296
617 	0.0376298899310398
618 	0.0362881829075655
619 	0.0349754871665391
620 	0.0336951935390436
621 	0.0324511373302005
622 	0.0310077111392546
623 	0.0295648424944999
624 	0.0281294643816905
625 	0.0267027847634675
626 	0.0252862760187105
627 	0.023881748024628
628 	0.0228014629006178
629 	0.0218130016424714
630 	0.0209078199628451
631 	0.0200971738122826
632 	0.0193929218938642
633 	0.0188070201951295
634 	0.0196170829903947
635 	0.0207156746774968
636 	0.0219522065548698
637 	0.0233047319423201
638 	0.0247542451343412
639 	0.026284705370817
640 	0.028044251894903
641 	0.0299709922265621
642 	0.0320227036904576
643 	0.0341768868411294
644 	0.0364153608049982
645 	0.038723510647504
646 	0.0372824200459809
647 	0.0353435846889616
648 	0.0335016841266368
649 	0.0317735806362836
650 	0.0301788293353835
651 	0.0287396377870755
652 	0.0244367638911912
653 	0.0201400420144721
654 	0.0167718313528329
655 	0.0149724591575108
656 	0.0153056169830256
657 	0.0176509620403854
658 	0.0188623368488265
659 	0.0198445754642584
660 	0.0209362189384452
661 	0.0221210762768041
662 	0.0233849830441177
663 	0.0247158150265568
664 	0.0247992548162358
665 	0.0249734836956828
666 	0.0254689153995433
667 	0.0262673814955405
668 	0.0273423467337399
669 	0.0286627185461613
670 	0.0275863802429776
671 	0.0263140994340019
672 	0.0252801143683314
673 	0.0245145963717591
674 	0.0240432025197476
675 	0.0238833548498092
676 	0.022523821106427
677 	0.0211167545698171
678 	0.0198845692719876
679 	0.0188615702407322
680 	0.0180832943349018
681 	0.0175822695151204
682 	0.0163752040616613
683 	0.0169330489722195
684 	0.0192646444293606
685 	0.0228329244851241
686 	0.0271546661580775
687 	0.031925332979148
688 	0.0304950731261382
689 	0.0286320715379901
690 	0.0268088772453365
691 	0.0250341890375008
692 	0.0233190841455235
693 	0.0216777095888277
694 	0.0208425026561182
695 	0.0202830702475233
696 	0.0199993663664666
697 	0.0200031264094606
698 	0.0202941905959336
699 	0.0208454409764155
700 	0.0199434695216149
701 	0.0192122366676028
702 	0.0186718127973268
703 	0.0183390742039748
704 	0.0182253994835067
705 	0.0183194949383171
706 	0.0182745920881323
707 	0.0182412257218907
708 	0.0182194592220253
709 	0.0182093341862314
710 	0.0182108700320826
711 	0.0181395549915513
712 	0.0174404250052181
713 	0.0168136578866275
714 	0.016267619887041
715 	0.0158106774094201
716 	0.0154507372508573
717 	0.0152421906129866
718 	0.0153247905993893
719 	0.0154432048207091
720 	0.0155966175608799
721 	0.015784008348105
722 	0.016004183694037
723 	0.0160295178992457
724 	0.0153965697277443
725 	0.014832169232582
726 	0.0143444100042567
727 	0.0139413386035953
728 	0.0136304701024426
729 	0.0134187396021609
730 	0.0134121885763973
731 	0.0136611718181664
732 	0.0141522087187994
733 	0.0148613253424396
734 	0.015759110171123
735 	0.0164469672502576
736 	0.0166602822002853
737 	0.0169285531060818
738 	0.0172492160270523
739 	0.0176194106836919
740 	0.0180360873845596
741 	0.0182413763500208
742 	0.0182958174636784
743 	0.0184939575707457
744 	0.0188312612704517
745 	0.0193004336709476
746 	0.019892146268828
747 	0.0208080052282755
748 	0.0220075031282838
749 	0.0233248996926271
750 	0.024741368934823
751 	0.0262408720745928
752 	0.0278099808894124
753 	0.0263768224750027
754 	0.0236445460746611
755 	0.0211140132797036
756 	0.0188665777758975
757 	0.0170147923781702
758 	0.0156992918588786
759 	0.0154664745266504
760 	0.0164900023972052
761 	0.0185161291335008
762 	0.0212601131551424
763 	0.0244817544081869
764 	0.0280167574977626
765 	0.0269405782570357
766 	0.0254592102685223
767 	0.0241064653646928
768 	0.022905143777553
769 	0.0218802012049833
770 	0.0210460945584094
771 	0.0199005068104045
772 	0.018846607689816
773 	0.0179005990533873
774 	0.0170804170464266
775 	0.0164049450301735
776 	0.0159601550933975
777 	0.0159921689333145
778 	0.0160699394178211
779 	0.0161928072830999
780 	0.0163597564663166
781 	0.0165694545680045
782 	0.0169534864778269
783 	0.0177905511099666
784 	0.018775369573682
785 	0.0198860022440381
786 	0.0211025936003366
787 	0.0224078918433122
788 	0.0230377124368181
789 	0.0227499971035974
790 	0.0225619313216917
791 	0.0224760166527489
792 	0.0224934236398872
793 	0.0226139136898304
794 	0.0237362069836617
795 	0.0256703957734911
796 	0.0277346866526156
797 	0.0299021470069382
798 	0.0321519186812386
799 	0.0344678876854976
800 	0.0335875614341774
801 	0.031559099290652
802 	0.0296038939367285
803 	0.0277374412596795
804 	0.025978877617952
805 	0.0243515880422641
806 	0.0239811450947536
807 	0.0238006672579549
808 	0.023670338643239
809 	0.0235909904145799
810 	0.0235631376028204
811 	0.0234688166678617
812 	0.0215027787337624
813 	0.0195887371828366
814 	0.0177435269668972
815 	0.0159909933304167
816 	0.0143650958863321
817 	0.0133058256499702
818 	0.0136668465934706
819 	0.0141030131115292
820 	0.0146075954650628
821 	0.0151737699715771
822 	0.0157949146392818
823 	0.0162434892173759
824 	0.0164607217145884
825 	0.0167716937142038
826 	0.0171713131119559
827 	0.0176535608646648
828 	0.0182118741947072
829 	0.0181011610580833
830 	0.0175574500503208
831 	0.0170677037146668
832 	0.016636688526179
833 	0.0162690730327774
834 	0.0159692362615717
835 	0.0159611626202192
836 	0.016262338511501
837 	0.0168229830112432
838 	0.0176183433611356
839 	0.0186183632482968
840 	0.0197920448453552
841 	0.0197915580384478
842 	0.0199658300548935
843 	0.0203116694820415
844 	0.0208205286121576
845 	0.0214808252496689
846 	0.0218607152032261
847 	0.0207336218168061
848 	0.019671371104615
849 	0.0186850253324954
850 	0.0177872163438767
851 	0.0169919840483423
852 	0.0166029125260336
853 	0.0167395527791936
854 	0.0170078860277474
855 	0.0174018212840907
856 	0.0179130739366301
857 	0.018531936992664
858 	0.0187735694594102
859 	0.0189156733494262
860 	0.0192304743439429
861 	0.0197096992858811
862 	0.0203417306442358
863 	0.0211128497006299
864 	0.0203625906770715
865 	0.0194501440573173
866 	0.0186199718497116
867 	0.0178835355168639
868 	0.0172528425642568
869 	0.0166112364272646
870 	0.0150982078250711
871 	0.0138357017841487
872 	0.0128974985417733
873 	0.0123576840004303
874 	0.0122689567412324
875 	0.0122776368678836
876 	0.0119215589793472
877 	0.0118153729072519
878 	0.0119657332570019
879 	0.0123632833348973
880 	0.0129853395897493
881 	0.01296598189219
882 	0.0126115637083319
883 	0.012499716277044
884 	0.0126368821289295
885 	0.0130151906621028
886 	0.0136145547520986
887 	0.0141376390701435
888 	0.0151519276382624
889 	0.0166293430600696
890 	0.0184590155978231
891 	0.0205470564765059
892 	0.0225539348808277
893 	0.0227407103231187
894 	0.0230410023832845
895 	0.0234504505945663
896 	0.0239634603675055
897 	0.0245735465473946
898 	0.0237864098612938
899 	0.0207916839202615
900 	0.0179629632572978
901 	0.0153920460081944
902 	0.0132300874617701
903 	0.0117059152041251
904 	0.0115210201748346
905 	0.0119762870803799
906 	0.012707870703218
907 	0.0136714842867569
908 	0.0148219420661288
909 	0.0161192875101729
910 	0.0168365602314706
911 	0.0177141971929816
912 	0.0187621076989956
913 	0.0199534826478628
914 	0.0212642219608757
915 	0.0220770676523214
916 	0.0211293968641402
917 	0.0202963809395038
918 	0.01959264959934
919 	0.0190325492009226
920 	0.0186290394688108
921 	0.0190693893761181
922 	0.0202258861109519
923 	0.0214970874923847
924 	0.0228638692312598
925 	0.0243101152954879
926 	0.025822477399013
927 	0.0237469873100544
928 	0.0211068141932308
929 	0.0186181180547419
930 	0.0163502155900798
931 	0.0144077512198442
932 	0.0129971461387974
933 	0.0122531717576212
934 	0.0117154436059579
935 	0.0114131507499507
936 	0.0113650953182068
937 	0.0115744444159044
938 	0.0119388554865419
939 	0.012488263637841
940 	0.0133060365130406
941 	0.0143463551929743
942 	0.0155646595721864
943 	0.0169225520685146
944 	0.0173308628048517
945 	0.0175757600904762
946 	0.017916438922133
947 	0.0183475646405244
948 	0.0188629365826502
949 	0.0191024457801919
950 	0.0171525820124306
951 	0.0153875691491506
952 	0.0138781150977131
953 	0.0127155594737158
954 	0.0120011418836952
955 	0.0117895376120073
956 	0.0122814844407689
957 	0.0134838661476646
958 	0.0152293320852491
959 	0.0173547857518564
960 	0.0197378505536507
961 	0.0204471333179982
962 	0.0209163098396024
963 	0.0215452360079817
964 	0.0223204120240676
965 	0.0232271998346718
966 	0.0238434839508747
967 	0.02257327050152
968 	0.0213603389780899
969 	0.0202150030246836
970 	0.0191493952703988
971 	0.0181775426573813
972 	0.0166481722629922
973 	0.0147930002073802
974 	0.0133482254997455
975 	0.0124574654833068
976 	0.0122422555913004
977 	0.0127368854543365
978 	0.0124595643110058
979 	0.0122379697596752
980 	0.0122183681338824
981 	0.0124017172548454
982 	0.0127792846779818
983 	0.0131951199654874
984 	0.013416528880672
985 	0.0138106203095491
986 	0.0143631872956347
987 	0.0150567923234253
988 	0.0158729572127679
989 	0.0161120333053989
990 	0.0160934275577609
991 	0.0161754042116521
992 	0.0163564510146482
993 	0.0166333332711655
994 	0.0169698439252805
995 	0.0167108572203868
996 	0.0165457692332493
997 	0.0164774025346151
998 	0.0165069589368713
999 	0.0166339164566672
1000 	0.016931034901027
1001 	0.0174217809465008
1002 	0.0180057319365257
1003 	0.0186741462050151
1004 	0.0194183035586694
1005 	0.0202298470681586
1006 	0.019794416714081
1007 	0.0192726393611298
1008 	0.0189314149422332
1009 	0.0187805874339227
1010 	0.0188247338862673
1011 	0.0188876104333148
1012 	0.018549884241538
1013 	0.0182906958551544
1014 	0.0181134170259111
1015 	0.0180204653058924
1016 	0.0180131461806281
1017 	0.018227594901864
1018 	0.0185841041078349
1019 	0.0190095492052185
1020 	0.0194994185141707
1021 	0.0200489902415641
1022 	0.0205319677023902
1023 	0.0198683140422196
1024 	0.0192342128197552
1025 	0.0186326814355346
1026 	0.0180669733748546
1027 	0.0175405550409444
1028 	0.0170396524728157
1029 	0.0165973515678629
1030 	0.0162443559529869
1031 	0.0159865825045453
1032 	0.0158286840454007
1033 	0.0157736601849667
1034 	0.0163686759826431
1035 	0.0170865309564385
1036 	0.0178935622333327
1037 	0.0187782757792938
1038 	0.0197302244199227
1039 	0.0202550409722434
1040 	0.0201150315884811
1041 	0.0200127585807365
1042 	0.0199488023551041
1043 	0.019923531915353
1044 	0.0199370943657317
1045 	0.0198964923440901
1046 	0.019852692792061
1047 	0.0198189913177364
1048 	0.0197954394967155
1049 	0.0197820735804613
1050 	0.0192132561761239
1051 	0.0175131488851886
1052 	0.0159504296539659
1053 	0.014569374719025
1054 	0.013426161199186
1055 	0.0125857689743458
1056 	0.0127805489398356
1057 	0.0134924114277641
1058 	0.0144856496482528
1059 	0.0157069752018373
1060 	0.0171076076326784
1061 	0.0182686038439042
1062 	0.018438361914403
1063 	0.0186823028598741
1064 	0.0189975692284611
1065 	0.0193806805714568
1066 	0.0198277045725437
1067 	0.0198233615289363
1068 	0.0197353357355064
1069 	0.0197500152598284
1070 	0.0198671724414374
1071 	0.0200850140840433
1072 	0.0202744419346147
1073 	0.0201306234316799
1074 	0.020079736469108
1075 	0.0201224860919878
1076 	0.0202582795248843
1077 	0.0204852665354187
1078 	0.0200603574342562
1079 	0.0194494694294801
1080 	0.0189447446094279
1081 	0.0185548484788915
1082 	0.0182871272310005
1083 	0.0175849584697518
1084 	0.0151477348650777
1085 	0.0130315281662932
1086 	0.0114162747339709
1087 	0.0105349740816254
1088 	0.0105727847157663
1089 	0.0107361286172826
1090 	0.0112191783552251
1091 	0.0121998432282596
1092 	0.0135706703286946
1093 	0.0152266450045424
1094 	0.0166336964578832
1095 	0.0168582695606273
1096 	0.0172200205431904
1097 	0.0177105455206884
1098 	0.0183195032131387
1099 	0.0190355308177989
1100 	0.0196456172224784
1101 	0.0203196988856762
1102 	0.0211082153231273
1103 	0.0219988647439135
1104 	0.0229797748136277
1105 	0.0232839195785477
1106 	0.0219882170827674
1107 	0.0208065496606419
1108 	0.0197593867780821
1109 	0.018869135159677
1110 	0.018158887528307
1111 	0.0180397796299491
1112 	0.0180606287992114
1113 	0.0181399658042848
1114 	0.018277029008301
1115 	0.0184705333597021
1116 	0.0183203093644969
1117 	0.0176741910424942
1118 	0.0171850534785593
1119 	0.0168665597373605
1120 	0.0167284593416612
1121 	0.0167752080993329
1122 	0.0168672282804025
1123 	0.0170501487269267
1124 	0.0173264154430693
1125 	0.0176916559809911
1126 	0.0181404969430841
1127 	0.0183500446278542
1128 	0.0183066263109351
1129 	0.0183122955715115
1130 	0.0183670069547211
1131 	0.0184703246592296
1132 	0.0185659590242489
1133 	0.0180187377351201
1134 	0.0175103403251993
1135 	0.0170442412768029
1136 	0.0166239988197712
1137 	0.0162531703515943
1138 	0.015229849058761
1139 	0.0139307271378889
1140 	0.0127742181311882
1141 	0.0118023206688867
1142 	0.0110637937216162
1143 	0.0107592545722544
1144 	0.0112447510638087
1145 	0.0119819807338228
1146 	0.0129279490409962
1147 	0.0140405284369825
1148 	0.0152833759181358
1149 	0.015420200119301
1150 	0.0154202379679848
1151 	0.0155460466955074
1152 	0.0157946211834328
1153 	0.0161602973486575
1154 	0.0160185268838129
1155 	0.0151404053168437
1156 	0.0143994427242363
1157 	0.0138177218222902
1158 	0.0134159729400148
1159 	0.0132109014751369
1160 	0.0131730242656708
1161 	0.0132466164897976
1162 	0.0134298457979699
1163 	0.0137183197765751
1164 	0.0141055828108285
1165 	0.0148621774200132
1166 	0.0160108513128626
1167 	0.0173775630197877
1168 	0.0189151084558416
1169 	0.0205852435965976
1170 	0.0217267488307769
1171 	0.0211430058162311
1172 	0.0206896369140248
1173 	0.0203753467902426
1174 	0.0202066261040926
1175 	0.0201871251221669
1176 	0.0198495933371454
1177 	0.0195846027720006
1178 	0.0194590324101338
1179 	0.0194755792071714
1180 	0.01963388385128
1181 	0.0194223625521345
1182 	0.0188151166748431
1183 	0.01827655302127
1184 	0.0178129023929442
1185 	0.0174301439882678
1186 	0.017136928748561
1187 	0.0169536673117602
1188 	0.0168674298499434
1189 	0.0168797034988178
1190 	0.0169902747686306
1191 	0.0171972477233846
1192 	0.0169568074968162
1193 	0.0166710904991694
1194 	0.0164735002629968
1195 	0.0163672287799265
1196 	0.0163540563619549
1197 	0.0167767124925554
1198 	0.0177321616711645
1199 	0.0188176397518365
1200 	0.0200119990743205
1201 	0.0212969289075782
1202 	0.0222692684875479
1203 	0.0206208420753944
1204 	0.0190558439763487
1205 	0.0175965480770594
1206 	0.0162714188573187
1207 	0.0151157828727817
1208 	0.0151659530372667
1209 	0.015622680400549
1210 	0.0162124776508733
1211 	0.0169214360376323
1212 	0.0177352710970129
1213 	0.017899528375706
1214 	0.0173333461988704
1215 	0.0168640495568894
1216 	0.0164999074874582
1217 	0.0162479915485659
1218 	0.0161291422629456
1219 	0.0162341425264549
1220 	0.0164955065594402
1221 	0.0169059838337845
1222 	0.0174550577706349
1223 	0.0181301404797809
1224 	0.01754253747815
1225 	0.0168719907133439
1226 	0.016372904653111
1227 	0.0160612711084272
1228 	0.0159480826166271
1229 	0.0159379966205886
1230 	0.0160512589167363
1231 	0.0163631687290013
1232 	0.0168627064969676
1233 	0.0175338430316754
1234 	0.0178236013676478
1235 	0.0167951339663305
1236 	0.0159813382380685
1237 	0.0154162481333981
1238 	0.0151277602056565
1239 	0.015131703105321
1240 	0.0147086536735154
1241 	0.0144656420928175
1242 	0.01442608234022
1243 	0.0145916292604822
1244 	0.0149554732296625
1245 	0.0147222369950443
1246 	0.0142570593760715
1247 	0.0138838923883993
1248 	0.013610306371927
1249 	0.0134423828656986
1250 	0.0136824398741408
1251 	0.0145408168827345
1252 	0.0156366452839755
1253 	0.0169238624807831
1254 	0.0183622627203719
1255 	0.0194715683617588
1256 	0.0185803498754173
1257 	0.0178997936891802
1258 	0.0174545584972387
1259 	0.0172628617600866
1260 	0.0173331175948878
1261 	0.0172500857710046
1262 	0.0174444947111883
1263 	0.0179453224646215
1264 	0.0187280022158994
1265 	0.0197590688456497
1266 	0.0194459912695104
1267 	0.0185027668422853
1268 	0.0176922436202737
1269 	0.0170333756769263
1270 	0.0165442917260469
1271 	0.0165903801796343
1272 	0.0173059731229984
1273 	0.0182185862960047
1274 	0.0193002916345292
1275 	0.0205243713032256
1276 	0.0212716115527432
1277 	0.019736473264766
1278 	0.0182839001308048
1279 	0.0169351509954313
1280 	0.0157169775295781
1281 	0.0146619621563713
1282 	0.0139387734926639
1283 	0.0133707461041884
1284 	0.0129739834273962
1285 	0.012764465921253
1286 	0.0127514267524896
1287 	0.0121556350002809
1288 	0.0115422886455757
1289 	0.0111949757724419
1290 	0.0111386098038929
1291 	0.0113775157495493
1292 	0.0115701958246341
1293 	0.011901878911089
1294 	0.0126413102784639
1295 	0.0137227345396934
1296 	0.0150727195517502
1297 	0.0155717548833427
1298 	0.0143914745962556
1299 	0.0135900645068378
1300 	0.0132365209508743
1301 	0.0133664296580439
1302 	0.0137058012916579
1303 	0.013002586936005
1304 	0.0126063232335197
1305 	0.0125461286604773
1306 	0.0128267355051931
1307 	0.0134267934940838
1308 	0.0129965319488478
1309 	0.0127658736356551
1310 	0.012784793755298
1311 	0.0130522070068398
1312 	0.0135534128112882
1313 	0.0140008057625793
1314 	0.0146160213749562
1315 	0.0154444060396193
1316 	0.0164537944940319
1317 	0.0176130947547212
1318 	0.0172995450554149
1319 	0.016203458753457
1320 	0.015343625332618
1321 	0.0147613870433184
1322 	0.0144902450931534
1323 	0.0143445476106142
1324 	0.0142313480633731
1325 	0.0143702844158704
1326 	0.014754235514915
1327 	0.0153648443536075
1328 	0.0154301043538312
1329 	0.0139892281404747
1330 	0.012798692863913
1331 	0.0119336593526759
1332 	0.0114680235232163
1333 	0.0114499257264201
1334 	0.0119226912129231
1335 	0.0128652851259927
1336 	0.014184350037406
1337 	0.0157857923333112
1338 	0.0175359601953863
1339 	0.0163269823109053
1340 	0.0152398615887054
1341 	0.0143024120189924
1342 	0.0135457438457612
1343 	0.013001459209057
1344 	0.0138115094057349
1345 	0.0149514672527636
1346 	0.0162358038279017
