 	sdmm15
334 	0.00805034141619912
335 	0.00838391149349015
336 	0.00897943579443151
337 	0.00888713760816994
338 	0.00838766701319337
339 	0.00818791152940251
340 	0.0083095142297176
341 	0.0087390704589151
342 	0.00943461035068923
343 	0.0098465553618763
344 	0.00913122907655388
345 	0.00871434159614047
346 	0.00863920525926189
347 	0.00891446569463394
348 	0.00950974462231587
349 	0.0103700771450476
350 	0.010002643807155
351 	0.0101868212220993
352 	0.0109574775447734
353 	0.0122040094121736
354 	0.0137980404904332
355 	0.0156336349283797
356 	0.0135135385456799
357 	0.00971599662335123
358 	0.007148047764845
359 	0.00725931907386462
360 	0.00996042017627668
361 	0.0138069314789319
362 	0.0159350709570566
363 	0.0146025431981907
364 	0.0135897606266769
365 	0.0129718335061967
366 	0.0128060485600106
367 	0.0131095705313701
368 	0.0136693571837856
369 	0.0123896563133601
370 	0.0114726576601537
371 	0.0110093685781522
372 	0.0110569684665714
373 	0.0116091747911093
374 	0.0125998158505959
375 	0.0118250060018359
376 	0.0111809185114561
377 	0.0113614865286978
378 	0.012330534420265
379 	0.0139244047485877
380 	0.0159569508892281
381 	0.0166521767741405
382 	0.0160472636410103
383 	0.0156812473905057
384 	0.0155709838928591
385 	0.0157218551504713
386 	0.0161265337151047
387 	0.016082409432739
388 	0.0141541922425233
389 	0.0125049882767745
390 	0.0112580910661683
391 	0.0105570263802795
392 	0.0105115796349362
393 	0.0111297850714738
394 	0.0101957010593834
395 	0.00975707032669516
396 	0.009925596820868
397 	0.0106725569927436
398 	0.0118894248346538
399 	0.0134492498919825
400 	0.0133984973747425
401 	0.0127847325191287
402 	0.0123300553482987
403 	0.0120524839688884
404 	0.0119643512306466
405 	0.0120698076431232
406 	0.0114495854539318
407 	0.0101817842247409
408 	0.00952836827539938
409 	0.00961541590594244
410 	0.0104243941386069
411 	0.0118078411375642
412 	0.0129459417690121
413 	0.0120203140048256
414 	0.0112696324820401
415 	0.0107306761578007
416 	0.0104362987857105
417 	0.0104072753832762
418 	0.0106457764620418
419 	0.0101875553835481
420 	0.00977387927186511
421 	0.0094314146419494
422 	0.00916814501821437
423 	0.00899102990768514
424 	0.00890521135773972
425 	0.00868485312957978
426 	0.00869165714914245
427 	0.00903296559405514
428 	0.00967343600577407
429 	0.0105587685930466
430 	0.0116331920621334
431 	0.0127058575677154
432 	0.013839065644098
433 	0.0151507627435662
434 	0.0165986878385495
435 	0.0181502676743619
436 	0.019781126049342
437 	0.0209296423356994
438 	0.0208355335627771
439 	0.0208499093148073
440 	0.0209725465089611
441 	0.0212015665635855
442 	0.0215335754456738
443 	0.0216029838075948
444 	0.0171759853234256
445 	0.0131016871327682
446 	0.00982894252065982
447 	0.00835919780116524
448 	0.00956339041023932
449 	0.0127025531234232
450 	0.0111775394096185
451 	0.00915429890102091
452 	0.00781160755174482
453 	0.00752312832359693
454 	0.0083982099319868
455 	0.0101399518444479
456 	0.0108295291782358
457 	0.0110207404859099
458 	0.011511305785117
459 	0.0122653586284438
460 	0.0132379494286462
461 	0.0143848187076386
462 	0.0143315582513728
463 	0.0130038354736431
464 	0.0121948851902746
465 	0.0120099968879135
466 	0.0124769442716043
467 	0.0135283984318566
468 	0.0140062751831668
469 	0.0120868020375759
470 	0.0110237506383433
471 	0.0110667352199767
472 	0.0122040744988567
473 	0.0141747485328695
474 	0.0163151859371518
475 	0.0140504904777513
476 	0.0121028798413038
477 	0.0106477953364445
478 	0.00990473714374555
479 	0.0100331708613324
480 	0.0110026198909532
481 	0.0116656793445919
482 	0.0124638437768571
483 	0.0134555796100655
484 	0.0146014977799393
485 	0.0158682307148019
486 	0.0172291511237392
487 	0.01554611071599
488 	0.0129213862446965
489 	0.0108600255009075
490 	0.00972704233469793
491 	0.00984823936480869
492 	0.0111829133903937
493 	0.0122839531046987
494 	0.0127173334207745
495 	0.0132534320084732
496 	0.0138803521526891
497 	0.0145863880715366
498 	0.0153606342081189
499 	0.0155829919194656
500 	0.0148809996905905
501 	0.0142540221306954
502 	0.0137123529160799
503 	0.013266445589142
504 	0.0129262142611818
505 	0.0124860217265265
506 	0.0115974533220195
507 	0.0111705907716665
508 	0.0112580754327794
509 	0.0118485195844357
510 	0.0128729002119123
511 	0.0140745745124644
512 	0.0134111607809748
513 	0.0128461942636694
514 	0.0123931460254142
515 	0.0120646308495153
516 	0.0118709921423378
517 	0.0118188611605496
518 	0.0114513163299891
519 	0.0113970371640887
520 	0.0117035735099679
521 	0.012344074531543
522 	0.013270270740675
523 	0.014427243720642
524 	0.0137181052977877
525 	0.012766929674993
526 	0.0122068178189677
527 	0.012092234565164
528 	0.0124355015928853
529 	0.0132009503645982
530 	0.0130920773208564
531 	0.0124306761066478
532 	0.0118203166422523
533 	0.0112692954411288
534 	0.0107867099301597
535 	0.0103821076693022
536 	0.0102393428909785
537 	0.010374486807669
538 	0.0106369735899401
539 	0.0110177055111663
540 	0.0115049493373766
541 	0.0120858297492369
542 	0.0119441743853348
543 	0.0109106221116795
544 	0.010308455591991
545 	0.010214257057262
546 	0.0106415246315179
547 	0.0115324435592017
548 	0.012752281579917
549 	0.0147736832270801
550 	0.0176584618281702
551 	0.0210546754812795
552 	0.0247526962682706
553 	0.0286358361658734
554 	0.0318238606132346
555 	0.0315319393804223
556 	0.031318836391552
557 	0.0311861674436135
558 	0.0311349607642522
559 	0.0311656178958814
560 	0.0310297968595633
561 	0.0282320698318116
562 	0.0255293848299726
563 	0.0229553362330286
564 	0.0205582995968047
565 	0.0184075569269413
566 	0.0165991225879927
567 	0.0150347781272011
568 	0.0138059864019338
569 	0.0130099695774169
570 	0.0127281851400333
571 	0.0129941304515282
572 	0.0137761205026096
573 	0.0151795616299718
574 	0.0170147013527475
575 	0.0191464539874809
576 	0.0214867169617118
577 	0.0239745068482578
578 	0.0265684139302305
579 	0.0266855549843792
580 	0.026307291357527
581 	0.0260230132551032
582 	0.0258358233029394
583 	0.0257478391164405
584 	0.0257600772349672
585 	0.0237147052197235
586 	0.0210719927421861
587 	0.0186838679333416
588 	0.0166601732322867
589 	0.0151476807354954
590 	0.014309419958707
591 	0.0138840444244931
592 	0.0135386996812447
593 	0.0133645638368805
594 	0.0133683290674138
595 	0.0135498470682422
596 	0.0139021569227342
597 	0.0138274750698997
598 	0.0140223727649946
599 	0.0149645330638476
600 	0.0165266452247354
601 	0.0185527678704906
602 	0.0209084391965328
603 	0.0215465690646957
604 	0.0206279516735634
605 	0.0197751152816108
606 	0.0189969213537903
607 	0.0183028932087293
608 	0.0177029325555167
609 	0.0173863856234509
610 	0.0173893009641927
611 	0.0175326147214083
612 	0.0178129384966532
613 	0.0182239508551766
614 	0.0187570626599255
615 	0.0194088651580576
616 	0.0202793839537665
617 	0.0213743775017827
618 	0.022661329326784
619 	0.0241095191438781
620 	0.0256916954104804
621 	0.0258712100733775
622 	0.0239108425446534
623 	0.0220593773507372
624 	0.0203465654197915
625 	0.0188103210242176
626 	0.0174972136941577
627 	0.0162850982156936
628 	0.0149670221303845
629 	0.0138209750461685
630 	0.012892913682367
631 	0.0122325535941551
632 	0.0118846028063856
633 	0.0117569956499822
634 	0.0115935641305344
635 	0.0115521546264318
636 	0.0116340701607919
637 	0.0118367506195124
638 	0.0121541559427173
639 	0.0126633928584665
640 	0.0135856119639424
641 	0.014762866254158
642 	0.016139443035554
643 	0.0176688159426154
644 	0.0193147230367545
645 	0.0203558793859854
646 	0.0199575385077165
647 	0.0197078654553205
648 	0.019612538798709
649 	0.0196738022574321
650 	0.0198902089533027
651 	0.0191793035085765
652 	0.0162381914116911
653 	0.0138277231523399
654 	0.0122648638328846
655 	0.0118887228963862
656 	0.0128043144830687
657 	0.0139893049667065
658 	0.0136653220410604
659 	0.0134079443301196
660 	0.0132210622671783
661 	0.013107691460549
662 	0.0130697450249274
663 	0.0128795862088893
664 	0.0123236238120707
665 	0.0119920153488658
666 	0.011903525768032
667 	0.0120635063149047
668 	0.0124623917779078
669 	0.0126417568658455
670 	0.0122236965813071
671 	0.012271165845644
672 	0.0127789778915794
673 	0.0136960232307915
674 	0.0149471683059373
675 	0.0156549646663209
676 	0.0148802142728494
677 	0.0142132521619476
678 	0.0136698646424665
679 	0.0132652464650547
680 	0.0130123491470597
681 	0.0118773039142075
682 	0.00944895786332231
683 	0.00837116021918001
684 	0.00913514665495163
685 	0.0113756998764786
686 	0.0144202376274425
687 	0.0155934571241074
688 	0.0134052783082648
689 	0.0115927511853304
690 	0.0103550512142725
691 	0.00990994971418731
692 	0.0103601126011024
693 	0.0108440805101674
694 	0.010546141449955
695 	0.0103363036200404
696 	0.0102199951683256
697 	0.01020041595364
698 	0.0102781187814542
699 	0.0103350316265363
700 	0.0104558662462362
701 	0.0108038170512829
702 	0.0113580302199251
703 	0.0120901737686687
704 	0.0129701509905325
705 	0.0128634454549206
706 	0.0118386238685786
707 	0.0109799327147283
708 	0.0103288891429119
709 	0.00992643443646748
710 	0.00980323270685399
711 	0.00946366766049562
712 	0.00894643992918755
713 	0.00863729936437178
714 	0.00855882376836667
715 	0.00871724494155718
716 	0.00910019920272163
717 	0.00893898191879536
718 	0.00852934810089653
719 	0.00832632526821574
720 	0.00834500677543958
721 	0.00858394523842509
722 	0.0090256648394771
723 	0.00887539749129101
724 	0.00857394730961749
725 	0.00846738866451623
726 	0.00856300038608302
727 	0.0088542355353998
728 	0.00932277880831752
729 	0.00927301767786944
730 	0.00916899078422851
731 	0.00920676135394406
732 	0.00938461745281664
733 	0.00969485236210259
734 	0.0101253052986191
735 	0.00932968187876881
736 	0.00853296893458888
737 	0.00802655127028946
738 	0.00786669329050055
739 	0.00807400600292828
740 	0.00862204466006363
741 	0.00819589829909399
742 	0.00796371604298707
743 	0.00801820890302861
744 	0.00835376869005388
745 	0.00893879774669285
746 	0.0096468311086061
747 	0.00879742699250151
748 	0.00844601852875413
749 	0.0086534890268008
750 	0.0093828381492545
751 	0.0105261373343924
752 	0.0116031383143551
753 	0.0108051011063371
754 	0.0104010081413344
755 	0.0104367188357196
756 	0.0109079145127493
757 	0.0117623750680232
758 	0.0123992966317091
759 	0.0117467341266276
760 	0.0114143000951706
761 	0.0114299610246014
762 	0.01179233012282
763 	0.0124712216229042
764 	0.0127259711491038
765 	0.0119459665391176
766 	0.011317271462812
767 	0.0108661811192162
768 	0.0106153611719814
769 	0.0105790659063538
770 	0.0104718283083272
771 	0.0102092546048953
772 	0.010079184701629
773 	0.0100867458630133
774 	0.0102316329661478
775 	0.0105081671758873
776 	0.0100594164103795
777 	0.00926472424793264
778 	0.00871727926845079
779 	0.00846518670078846
780 	0.00853465872166911
781 	0.00891818359828012
782 	0.00880135224658508
783 	0.00858818883921876
784 	0.0085357110840855
785 	0.00864684508287061
786 	0.00891547452840465
787 	0.00932800258626603
788 	0.00931388786582809
789 	0.00941245294098645
790 	0.00968990329174737
791 	0.0101315533601031
792 	0.0107171224413031
793 	0.0113763084377665
794 	0.0110358716689845
795 	0.0111044207851431
796 	0.0115746916204652
797 	0.012401066038867
798 	0.0135183955907475
799 	0.0143706163516001
800 	0.0132886847495771
801 	0.012340404473078
802 	0.0115587168354209
803 	0.0109792622402634
804 	0.0106351481388959
805 	0.0105806189224432
806 	0.0107652481950895
807 	0.011085294806082
808 	0.0115294871303792
809 	0.0120841427646883
810 	0.0127348364552168
811 	0.0125531566672186
812 	0.0116428962938909
813 	0.0108928033093953
814 	0.010337801110118
815 	0.010010391484645
816 	0.00993310533456983
817 	0.00944653683467597
818 	0.00878746499767358
819 	0.00824767802161555
820 	0.00785181591465286
821 	0.00762233575181552
822 	0.0075743752359959
823 	0.00785642072770052
824 	0.00825880877906874
825 	0.00874248056915554
826 	0.00929475544644182
827 	0.00990416373908046
828 	0.01048451250087
829 	0.0100061834210013
830 	0.0096850420116997
831 	0.00953698058726664
832 	0.00957003586802361
833 	0.00978237201032865
834 	0.00994378894575185
835 	0.00960775919119462
836 	0.00940861408958695
837 	0.00935509945591305
838 	0.00944968977828037
839 	0.00968804791038471
840 	0.00961076583666395
841 	0.00915029629330532
842 	0.0088719198065431
843 	0.00879294810416568
844 	0.00891867973310706
845 	0.0092407627667462
846 	0.00921915973285752
847 	0.00908321208711485
848 	0.00909816760535199
849 	0.00926329542045608
850 	0.0095708258073276
851 	0.0100076394588221
852 	0.0096069032436352
853 	0.0093448020198881
854 	0.0093859899835591
855 	0.0097266150059653
856 	0.010337118520134
857 	0.0110286052116302
858 	0.0105337598518476
859 	0.0101245267863913
860 	0.00981162427989741
861 	0.00960447196367134
862 	0.00950998289807002
863 	0.00947540041176397
864 	0.00940834358254614
865 	0.00940828420888306
866 	0.00947522355023358
867 	0.00960776132522997
868 	0.00980323726236235
869 	0.00967490677624316
870 	0.00938976504757655
871 	0.00928398025179087
872 	0.0093636331693341
873 	0.00962412063989864
874 	0.0100513931969678
875 	0.0100934018581246
876 	0.0101066646964825
877 	0.0102181392685169
878 	0.0104246754165603
879 	0.010720780455574
880 	0.0110352770676163
881 	0.01020344820663
882 	0.00944608116297467
883 	0.00878246104776059
884 	0.00823528223312121
885 	0.00782899760816762
886 	0.00760043474860806
887 	0.00758675646222971
888 	0.00775908857065914
889 	0.00810557547977288
890 	0.00860520591561126
891 	0.00923315224734543
892 	0.00935983787851121
893 	0.00931160833044689
894 	0.00960795614758295
895 	0.01021894710891
896 	0.0110927104777019
897 	0.0121727917305822
898 	0.011957545672274
899 	0.0116285883489631
900 	0.0114898553311223
901 	0.0115482043680375
902 	0.011800712384308
903 	0.0121205884145121
904 	0.011641152123599
905 	0.0112656179739974
906 	0.0110046281276491
907 	0.0108664390873988
908 	0.0108557414750428
909 	0.0107975172298736
910 	0.0105443162939762
911 	0.0103497187010754
912 	0.0102170735331285
913 	0.0101488102394962
914 	0.0101462283770492
915 	0.0100360574279638
916 	0.00996011388334735
917 	0.0100112792800353
918 	0.0101876386595831
919 	0.0104828752961844
920 	0.010887322530091
921 	0.0104238411279975
922 	0.0100250175343363
923 	0.00972530555171489
924 	0.00953405676473198
925 	0.00945785321944127
926 	0.0094027188645961
927 	0.00923653377326744
928 	0.00922646041653953
929 	0.00937300213733109
930 	0.00966904069130116
931 	0.0101014409016162
932 	0.0100028600893819
933 	0.0096082113590758
934 	0.00940392651188353
935 	0.00940242175869853
936 	0.00960379241671214
937 	0.00999578488191181
938 	0.00988089430164441
939 	0.00978490225720239
940 	0.00977768896983088
941 	0.00985944929615812
942 	0.0100280072138629
943 	0.0102018189386558
944 	0.0102312694128463
945 	0.010400177605909
946 	0.0107019423921892
947 	0.0111257585805239
948 	0.0116583229202808
949 	0.0114103500198657
950 	0.0105286814015992
951 	0.00971038657951164
952 	0.00897282084839458
953 	0.00833743674146049
954 	0.00782915192373813
955 	0.00851018119992404
956 	0.00981106807994763
957 	0.011458460081672
958 	0.0133244487982524
959 	0.0153294142703271
960 	0.0164198797540619
961 	0.0144428925066855
962 	0.012698385979568
963 	0.0112946021938404
964 	0.010370836063342
965 	0.0100601994161608
966 	0.00975903076382231
967 	0.00922992750838979
968 	0.00883780685718261
969 	0.00860142349576109
970 	0.00853372897014144
971 	0.00863868983075934
972 	0.00882089035056555
973 	0.00917688372793935
974 	0.00969259750887265
975 	0.0103441703928038
976 	0.0111077197882906
977 	0.0115136517165612
978 	0.0109885221784551
979 	0.0105139378285122
980 	0.0100970284161497
981 	0.00974519893027052
982 	0.00946570899213848
983 	0.00920510364818704
984 	0.00900961761585313
985 	0.00891448211184703
986 	0.00892290750761853
987 	0.00903460407461859
988 	0.00921326814981518
989 	0.00896989185289015
990 	0.00876112626203316
991 	0.00858949536239615
992 	0.00845726028076223
993 	0.00836628926149985
994 	0.00833972724249488
995 	0.00842659579815105
996 	0.00861364849520422
997 	0.0088945669619022
998 	0.00926081313211219
999 	0.00970272929042918
1000 	0.00971948664954333
1001 	0.0097177725857826
1002 	0.0097914461092295
1003 	0.00993883088564866
1004 	0.0101567185360097
1005 	0.0102757034388179
1006 	0.00994024224596508
1007 	0.00967617640471558
1008 	0.00948946799787275
1009 	0.00938473521794295
1010 	0.00936472885351824
1011 	0.00934542766966674
1012 	0.00932138431568939
1013 	0.00932939024878449
1014 	0.00936936331289258
1015 	0.00944089746715676
1016 	0.00952375569935371
1017 	0.00932766670358216
1018 	0.00914620778716425
1019 	0.00898026585795644
1020 	0.00883071571923238
1021 	0.00869840287575503
1022 	0.00865765052249897
1023 	0.00873707767136837
1024 	0.00886443674919317
1025 	0.009037701616257
1026 	0.00925429419824482
1027 	0.00951125494821618
1028 	0.00952149773128661
1029 	0.00953920728316486
1030 	0.00959224111613668
1031 	0.00968001865512918
1032 	0.00980160651076255
1033 	0.00981853280033989
1034 	0.00961934092992504
1035 	0.00947311840412288
1036 	0.00938234210997189
1037 	0.00934862735572404
1038 	0.00937258994096357
1039 	0.00932197360218293
1040 	0.00934799186005178
1041 	0.00949180464530523
1042 	0.00974819997060616
1043 	0.0101086148181864
1044 	0.0103818892839901
1045 	0.0101564019114009
1046 	0.0100198564342923
1047 	0.00997590570518722
1048 	0.0100257675422277
1049 	0.0101680619333197
1050 	0.00995029820218509
1051 	0.00961077183783759
1052 	0.0093537830024356
1053 	0.00918626135734504
1054 	0.00911314211045592
1055 	0.00901239845481692
1056 	0.00840646010229344
1057 	0.00805212055805896
1058 	0.00798295358865245
1059 	0.00820617322523974
1060 	0.00869930103477879
1061 	0.00893091002065332
1062 	0.00897636921706213
1063 	0.00910229505845805
1064 	0.00930542136754879
1065 	0.00958083914958558
1066 	0.00984702222634773
1067 	0.0095222173672876
1068 	0.0092589042124823
1069 	0.00906244435041304
1070 	0.00893724760511342
1071 	0.00888632650020467
1072 	0.00871865611327877
1073 	0.00865713845149432
1074 	0.00888124073809691
1075 	0.00937049289315588
1076 	0.0100863841988247
1077 	0.0108251579756415
1078 	0.00993959179716461
1079 	0.00930535298971917
1080 	0.00897587726657594
1081 	0.00898475488916308
1082 	0.00933102016954154
1083 	0.00941883352032472
1084 	0.00934010987719947
1085 	0.00949395968530997
1086 	0.00986951259424639
1087 	0.0104428768805943
1088 	0.0110580440482442
1089 	0.0105222832729249
1090 	0.0102231181829772
1091 	0.0101814261523246
1092 	0.0104003040634415
1093 	0.0108640141629839
1094 	0.0109865432646772
1095 	0.0109076313861967
1096 	0.0109932918950208
1097 	0.0112397627022362
1098 	0.0116368302899671
1099 	0.0120131581672627
1100 	0.0113385759563811
1101 	0.0107494174655917
1102 	0.0102604084979351
1103 	0.00988642123335939
1104 	0.00964085072108935
1105 	0.00942115085238996
1106 	0.00950467655547447
1107 	0.00998703551138946
1108 	0.010814993713738
1109 	0.0119167322950338
1110 	0.0128667827543163
1111 	0.0123940234785195
1112 	0.0121085420180444
1113 	0.0120236855371693
1114 	0.0121436604970683
1115 	0.0124625526645513
1116 	0.012355529227532
1117 	0.0121240980765005
1118 	0.011992197021733
1119 	0.0119631186657484
1120 	0.0120376081750797
1121 	0.0121455563890375
1122 	0.0122021047530171
1123 	0.0124012901286777
1124 	0.0127364221567675
1125 	0.0131971480973309
1126 	0.0137708678919701
1127 	0.013555388968654
1128 	0.0133425595931208
1129 	0.013328169234515
1130 	0.0135128518838617
1131 	0.0138886683728107
1132 	0.0140664056707476
1133 	0.0137653613320236
1134 	0.0135273719312708
1135 	0.0133558086535909
1136 	0.0132532514076495
1137 	0.013221306123679
1138 	0.0127440735210651
1139 	0.0124250423504867
1140 	0.0122965520628856
1141 	0.0123645442933381
1142 	0.0126258451697847
1143 	0.0124929346614247
1144 	0.0119800255060485
1145 	0.0115497864650922
1146 	0.0112117387253536
1147 	0.0109744049813495
1148 	0.0108533423869211
1149 	0.0109257509365611
1150 	0.0111484178692881
1151 	0.0115126279949117
1152 	0.0120055062621555
1153 	0.0126119765608945
1154 	0.0123714017217432
1155 	0.0118500863653996
1156 	0.0114113114523947
1157 	0.0110649006841058
1158 	0.0108197292537357
1159 	0.0106214615759861
1160 	0.0103934007142083
1161 	0.0102594304539212
1162 	0.0102232504864339
1163 	0.0102858927767444
1164 	0.0104455795606457
1165 	0.0102826393276321
1166 	0.010157336782429
1167 	0.0101005978441993
1168 	0.010113576540366
1169 	0.010196006639586
1170 	0.0100300143955122
1171 	0.0096604949973569
1172 	0.00934800463807505
1173 	0.00909842129892468
1174 	0.00891702875691891
1175 	0.00884464452864229
1176 	0.00904477598487135
1177 	0.00935092524806837
1178 	0.00975311375784232
1179 	0.0102400316186942
1180 	0.0108002250777609
1181 	0.0105434646880737
1182 	0.0101093995575304
1183 	0.00971781569118947
1184 	0.00937403834060077
1185 	0.00908349703710918
1186 	0.00894531107931267
1187 	0.00894929765856441
1188 	0.00896104794038424
1189 	0.0089805314503379
1190 	0.00900769800801053
1191 	0.00902540055958707
1192 	0.00890957363559435
1193 	0.00888661447736043
1194 	0.00895723722832308
1195 	0.00911926795602325
1196 	0.00936796481297399
1197 	0.00909590154405237
1198 	0.00885750956568667
1199 	0.00891165556849868
1200 	0.00925320553619459
1201 	0.0098523143918958
1202 	0.0100420105906534
1203 	0.00950663295295768
1204 	0.00924454889550579
1205 	0.00927894494219064
1206 	0.00960663702752864
1207 	0.0100989503434359
1208 	0.00932614078979698
1209 	0.00881066594554829
1210 	0.00859892988446653
1211 	0.00871310417089666
1212 	0.00914098472861758
1213 	0.00915249680159887
1214 	0.00904589819160862
1215 	0.00905032215228121
1216 	0.00916560792335399
1217 	0.00938767206109587
1218 	0.00957276873963005
1219 	0.00967838384856915
1220 	0.00989633613227087
1221 	0.0102194405967438
1222 	0.0106381204036568
1223 	0.0110123432492538
1224 	0.0104195580628336
1225 	0.00993786126762959
1226 	0.00958401757558193
1227 	0.00937251882729465
1228 	0.00931306799134638
1229 	0.00924462017067808
1230 	0.00932258206905534
1231 	0.00958496128340478
1232 	0.0100172771355492
1233 	0.010598755193529
1234 	0.0105647252250229
1235 	0.0100981470552484
1236 	0.0100009442895661
1237 	0.0102835965148865
1238 	0.0109166380238314
1239 	0.0113926164226313
1240 	0.0106008181357191
1241 	0.0102151935166774
1242 	0.010281547026734
1243 	0.0107915447080534
1244 	0.0116872521300809
1245 	0.0106218331634863
1246 	0.00951367593141329
1247 	0.00853543447075799
1248 	0.0077365480275696
1249 	0.00717716037599932
1250 	0.00718731156578148
1251 	0.00771972830837833
1252 	0.00858213248282997
1253 	0.00968678615107294
1254 	0.0109606883500306
1255 	0.0113612732823992
1256 	0.0104653328520534
1257 	0.00982531472288463
1258 	0.00949312296853637
1259 	0.0095011007036199
1260 	0.00968143574435891
1261 	0.00917703723664847
1262 	0.00900027158751217
1263 	0.00917010505341074
1264 	0.00966828974367564
1265 	0.0104479609628004
1266 	0.00961619137720489
1267 	0.00876408864833391
1268 	0.00817140339676719
1269 	0.00789676436988969
1270 	0.00797310554040506
1271 	0.00824720467033233
1272 	0.00891679157484946
1273 	0.00999551917952715
1274 	0.0113675010407441
1275 	0.0129397913707437
1276 	0.0133574949480333
1277 	0.012160236174576
1278 	0.0112799612267312
1279 	0.0107944993238229
1280 	0.0107574353331929
1281 	0.0109780975294956
1282 	0.0106964830463517
1283 	0.0107248724683089
1284 	0.0110608790368995
1285 	0.0116779799787114
1286 	0.0125347278951031
1287 	0.0113322823072289
1288 	0.010196986469804
1289 	0.00926074099797555
1290 	0.00858888785521123
1291 	0.00824630495063055
1292 	0.00809630855840033
1293 	0.00810084786666877
1294 	0.00829393478951782
1295 	0.00866297100736303
1296 	0.00918677709013489
1297 	0.00920165354059406
1298 	0.00890166270572028
1299 	0.00886020166492128
1300 	0.00908081228366246
1301 	0.00954534093107912
1302 	0.00968410849017716
1303 	0.0092445640988099
1304 	0.00937988219482323
1305 	0.0100669077220759
1306 	0.0112046101523032
1307 	0.0121924168497703
1308 	0.0109325635110995
1309 	0.0100218398466433
1310 	0.00956054473349664
1311 	0.00961359298038428
1312 	0.010172941417588
1313 	0.00920187063405849
1314 	0.00847859056485258
1315 	0.00812332864369262
1316 	0.00818415139321343
1317 	0.00865228844221042
1318 	0.00857499297873203
1319 	0.00867507835959044
1320 	0.00916543091177495
1321 	0.00998873977765763
1322 	0.0110709701556257
1323 	0.0111818328002293
1324 	0.0109839251078264
1325 	0.0112005362291425
1326 	0.0118088775042451
1327 	0.012753012939856
1328 	0.0128310363652154
1329 	0.0118705752738904
1330 	0.011145179083934
1331 	0.0107027507046114
1332 	0.0105788527180127
1333 	0.0103867365116193
1334 	0.00964658216571564
1335 	0.00919916042087454
1336 	0.00908781108238115
1337 	0.00932458154235879
1338 	0.00966528674913985
1339 	0.00935632547049535
1340 	0.00943057120856673
1341 	0.00987938808697796
1342 	0.0106555494119103
1343 	0.0116025462548613
